Time;SPINE_BASE_X,SPINE_BASE_Y,SPINE_BASE_Z;SPINE_MID_X,SPINE_MID_Y,SPINE_MID_Z;NECK_X,NECK_Y,NECK_Z;HEAD_X,HEAD_Y,HEAD_Z;SHOULDER_LEFT_X,SHOULDER_LEFT_Y,SHOULDER_LEFT_Z;ELBOW_LEFT_X,ELBOW_LEFT_Y,ELBOW_LEFT_Z;WRIST_LEFT_X,WRIST_LEFT_Y,WRIST_LEFT_Z;HAND_LEFT_X,HAND_LEFT_Y,HAND_LEFT_Z;SHOULDER_RIGHT_X,SHOULDER_RIGHT_Y,SHOULDER_RIGHT_Z;ELBOW_RIGHT_X,ELBOW_RIGHT_Y,ELBOW_RIGHT_Z;WRIST_RIGHT_X,WRIST_RIGHT_Y,WRIST_RIGHT_Z;HAND_RIGHT_X,HAND_RIGHT_Y,HAND_RIGHT_Z;HIP_LEFT_X,HIP_LEFT_Y,HIP_LEFT_Z;KNEE_LEFT_X,KNEE_LEFT_Y,KNEE_LEFT_Z;ANKLE_LEFT_X,ANKLE_LEFT_Y,ANKLE_LEFT_Z;FOOT_LEFT_X,FOOT_LEFT_Y,FOOT_LEFT_Z;HIP_RIGHT_X,HIP_RIGHT_Y,HIP_RIGHT_Z;KNEE_RIGHT_X,KNEE_RIGHT_Y,KNEE_RIGHT_Z;ANKLE_RIGHT_X,ANKLE_RIGHT_Y,ANKLE_RIGHT_Z;FOOT_RIGHT_X,FOOT_RIGHT_Y,FOOT_RIGHT_Z;SPINE_SHOULDER_X,SPINE_SHOULDER_Y,SPINE_SHOULDER_Z;HAND_TIP_LEFT_X,HAND_TIP_LEFT_Y,HAND_TIP_LEFT_Z;THUMB_LEFT_X,THUMB_LEFT_Y,THUMB_LEFT_Z;HAND_TIP_RIGHT_X,HAND_TIP_RIGHT_Y,HAND_TIP_RIGHT_Z;THUMB_RIGHT_X,THUMB_RIGHT_Y,THUMB_RIGHT_Z
1511;-0.26029372,0.034824625,1.8515428;-0.25651613,0.10062796,1.9095054;-0.26923522,0.4768868,1.9064398;-0.2967006,0.6710812,1.8987062;-0.4481027,0.33866772,1.9052162;-0.48954907,0.0635137,1.8852414;-0.522982,-0.17170979,1.8352443;-0.5243605,-0.24398196,1.8044848;-0.104554884,0.347596,1.876769;-0.031056592,0.067619815,1.862167;-0.029661544,-0.16721633,1.8016633;-0.028265104,-0.25151992,1.7703967;-0.33558616,-0.047828596,1.8433619;-0.3426285,-0.47166845,1.8549263;-0.33690968,-0.70702976,1.8598069;-0.41205236,-0.7602892,1.8518064;-0.1827924,-0.03565791,1.8349434;-0.23640288,-0.46773347,1.8161738;-0.2427329,-0.71427727,1.8304076;-0.19989224,-0.7031023,1.7812454;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1542;-0.26390633,0.034292717,1.8506997;-0.25974438,0.09995919,1.9088901;-0.27216825,0.47639376,1.9070907;-0.30057815,0.67016506,1.8991253;-0.4509269,0.33764693,1.9066031;-0.49185008,0.06265797,1.8865147;-0.52503353,-0.17286631,1.8376036;-0.52654576,-0.2458973,1.8071855;-0.107914925,0.34750402,1.8765745;-0.033691812,0.06820946,1.8615599;-0.033164717,-0.16672151,1.8008932;-0.03227913,-0.25259653,1.769534;-0.33909976,-0.048240326,1.8428649;-0.34137365,-0.46953726,1.8520702;-0.33778894,-0.7071369,1.8593686;-0.420465,-0.75746465,1.8576989;-0.18671754,-0.035986956,1.8331673;-0.24241109,-0.47049412,1.8186895;-0.24826647,-0.7174492,1.8336087;-0.18922575,-0.70445216,1.7747433;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1574;-0.2666658,0.03372825,1.8499757;-0.26223028,0.09926348,1.9083496;-0.27436024,0.4758878,1.9076722;-0.30344534,0.6693798,1.8994511;-0.452981,0.33670318,1.9077652;-0.49344116,0.06196318,1.887394;-0.5262332,-0.1738619,1.8393011;-0.52788544,-0.24739054,1.8090593;-0.11068698,0.34726217,1.8764658;-0.03589268,0.06855333,1.8609816;-0.035833776,-0.16642721,1.800265;-0.03524608,-0.253516,1.768864;-0.3417341,-0.04861705,1.8424048;-0.34014392,-0.46735847,1.8496035;-0.3386313,-0.7071679,1.858891;-0.41887504,-0.7626833,1.863905;-0.18970053,-0.03640724,1.8317491;-0.24536958,-0.4709564,1.8203984;-0.24603572,-0.7169248,1.8326;-0.18219528,-0.70708245,1.7629589;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1605;-0.26871425,0.033230852,1.8494065;-0.2641252,0.09862112,1.9079136;-0.27610278,0.47532815,1.9082602;-0.30545986,0.66876966,1.8997104;-0.45447743,0.3359126,1.9087226;-0.49451846,0.061242953,1.887948;-0.5266495,-0.17490149,1.8404324;-0.52844554,-0.24864359,1.810268;-0.112759344,0.3469859,1.8764584;-0.03771741,0.068747364,1.8604697;-0.037903495,-0.16631252,1.799736;-0.037443902,-0.25429255,1.7683283;-0.34369248,-0.04892773,1.8420025;-0.3390735,-0.46544495,1.8476287;-0.33924302,-0.70719737,1.8585964;-0.4167261,-0.76637846,1.8674729;-0.1918627,-0.03680428,1.8307071;-0.24406943,-0.46858895,1.8207498;-0.23686986,-0.71364194,1.8276734;-0.18170945,-0.710986,1.7481943;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1636;-0.27019334,0.032836165,1.8489763;-0.2655261,0.09808793,1.9075781;-0.27746,0.4748061,1.9088159;-0.30689055,0.66828614,1.8999139;-0.45556545,0.3352626,1.9094894;-0.49540725,0.0609233,1.8884706;-0.526215,-0.1754294,1.840978;-0.5278086,-0.24962306,1.8106108;-0.11430914,0.34669638,1.87652;-0.039192304,0.06884941,1.8600458;-0.039556973,-0.16638291,1.7992536;-0.03905403,-0.2549273,1.7679075;-0.34511793,-0.04916951,1.8416742;-0.3383328,-0.46386212,1.8461523;-0.33973768,-0.7071751,1.8583311;-0.38060862,-0.76490504,1.8091515;-0.19338651,-0.03712046,1.8299564;-0.23926024,-0.46444666,1.819601;-0.22261117,-0.7093831,1.8200408;-0.1838403,-0.7023172,1.7321322;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1668;-0.2712592,0.032534346,1.8486605;-0.26655945,0.097659186,1.9073299;-0.27849573,0.47432417,1.9093192;-0.30789155,0.6678866,1.9000742;-0.4563981,0.3347497,1.910087;-0.49588218,0.061119422,1.8885043;-0.52327347,-0.17450985,1.8399663;-0.52394456,-0.25021803,1.8082448;-0.115453556,0.34639484,1.8766553;-0.04039377,0.06887146,1.859707;-0.04079931,-0.16649584,1.7988698;-0.040224206,-0.2554407,1.7675776;-0.34615555,-0.049356658,1.8414142;-0.33805227,-0.46270812,1.8452299;-0.34014282,-0.7071996,1.85816;-0.36382645,-0.76465905,1.7825843;-0.19446641,-0.03737304,1.8294146;-0.22629072,-0.4584861,1.8154883;-0.19967821,-0.7048377,1.810273;-0.20323303,-0.68296814,1.7205775;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1715;-0.27201584,0.032308806,1.8484274;-0.26730803,0.09732168,1.9071459;-0.2792442,0.47390428,1.9097519;-0.30854023,0.6675342,1.9002035;-0.4569892,0.33434814,1.9105301;-0.49540812,0.061609935,1.887324;-0.51623344,-0.17298764,1.834667;-0.5153872,-0.2503403,1.8010587;-0.11624562,0.34611598,1.8768947;-0.041343093,0.068851784,1.8594538;-0.04172673,-0.16663288,1.7985594;-0.04107263,-0.25585538,1.7673178;-0.34689862,-0.04950161,1.8412046;-0.33803254,-0.46186647,1.8447016;-0.3404538,-0.7072817,1.8580683;-0.3551466,-0.7648816,1.7694423;-0.19522066,-0.037570868,1.8290223;-0.1969571,-0.45135728,1.8070623;-0.17685884,-0.701749,1.802698;-0.16860993,-0.6499802,1.7255319;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1746;-0.27252406,0.032156285,1.8482524;-0.26783147,0.09708641,1.907016;-0.27976963,0.47353384,1.9101242;-0.30859715,0.66718185,1.9003023;-0.45739433,0.33401904,1.910843;-0.49306464,0.061890997,1.8835958;-0.5064705,-0.17198242,1.824131;-0.5022877,-0.24913546,1.7875546;-0.11665424,0.34581885,1.8773258;-0.042053357,0.0688117,1.8592906;-0.042319268,-0.16664067,1.7983799;-0.041668758,-0.25608426,1.767161;-0.34739116,-0.049613964,1.8410062;-0.33850983,-0.4605044,1.844518;-0.34069148,-0.70727444,1.8580002;-0.34980395,-0.76475716,1.7615356;-0.1956517,-0.03770945,1.8287374;-0.16443592,-0.43991968,1.7977872;-0.15172651,-0.69430715,1.7953048;-0.20803946,-0.7020246,1.7677646;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1777;-0.27250376,0.032040536,1.848086;-0.2680969,0.09688561,1.9069237;-0.28006715,0.47318178,1.9104931;-0.30720082,0.66686356,1.9002817;-0.45729506,0.3337153,1.9109007;-0.489697,0.062384754,1.8785038;-0.49603283,-0.17039113,1.8110012;-0.49003938,-0.24711877,1.7731036;-0.1163389,0.3455231,1.8782601;-0.042549245,0.06877612,1.8592026;-0.042632107,-0.16666822,1.7982607;-0.041946586,-0.25624943,1.7670594;-0.34714106,-0.04968272,1.8405986;-0.33907136,-0.45908916,1.8445283;-0.34086886,-0.7072437,1.8579588;-0.34614125,-0.7646902,1.7561647;-0.19534546,-0.03777551,1.8286102;-0.14491138,-0.43394235,1.7932228;-0.12312596,-0.68800485,1.7914473;-0.15540694,-0.7238702,1.7322847;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1808;-0.27062368,0.03205995,1.84793;-0.2673852,0.09667809,1.9068784;-0.27998254,0.47276512,1.9109092;-0.3023109,0.66673076,1.900183;-0.45615715,0.3333505,1.9103816;-0.48177457,0.061476514,1.8684534;-0.48566434,-0.17070308,1.7966386;-0.4785025,-0.24487437,1.7566607;-0.11441462,0.34503865,1.8800185;-0.042874824,0.06869932,1.8592184;-0.042355534,-0.16675887,1.7983282;-0.0399901,-0.25573513,1.767528;-0.34455258,-0.049616914,1.8397024;-0.33954015,-0.45761478,1.8446258;-0.3409802,-0.7071673,1.8579118;-0.34335986,-0.76454085,1.7524282;-0.19256717,-0.037705027,1.8289104;-0.12569112,-0.42722625,1.7908744;-0.095357135,-0.680699,1.7890651;-0.11780117,-0.7379865,1.7143062;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1840;-0.26507306,0.032432474,1.8477689;-0.2640251,0.09660688,1.9068863;-0.27839127,0.47214857,1.9115599;-0.29287952,0.66661316,1.9000058;-0.45310608,0.33293283,1.9089007;-0.47433707,0.05955423,1.8594849;-0.4748479,-0.1718795,1.781315;-0.4674353,-0.24248864,1.7413534;-0.10982122,0.3444893,1.8828495;-0.04285722,0.068529665,1.8594909;-0.040981505,-0.16688272,1.7986609;-0.035434052,-0.25390187,1.7685752;-0.3381649,-0.049372748,1.8381184;-0.3397616,-0.45600784,1.8447447;-0.34104508,-0.70697457,1.8578452;-0.34130478,-0.7642063,1.7502298;-0.1857179,-0.03723209,1.8298131;-0.10495382,-0.42089346,1.7901487;-0.06375957,-0.673497,1.788925;-0.07850884,-0.74212193,1.7025074;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1886;-0.25487915,0.033066105,1.84754;-0.2566112,0.0966457,1.9069127;-0.27386844,0.47124562,1.9126016;-0.2783157,0.66705316,1.9002415;-0.44689494,0.33255163,1.9060514;-0.46665618,0.057126507,1.8514642;-0.46017402,-0.1736836,1.7670494;-0.4544063,-0.23566712,1.7272639;-0.10142927,0.3433993,1.8864001;-0.041393373,0.06803203,1.8605733;-0.03649296,-0.16715655,1.7994057;-0.02505247,-0.24904145,1.7709985;-0.32700455,-0.04892849,1.8356375;-0.3387132,-0.4534245,1.844781;-0.34103498,-0.70576334,1.8575865;-0.34004718,-0.7631234,1.7494555;-0.17416312,-0.03670884,1.8312492;-0.08676746,-0.41596562,1.7907174;-0.031172846,-0.6657884,1.7891527;-0.037024006,-0.7375178,1.6946157;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1918;-0.24114811,0.033900246,1.8472008;-0.24530524,0.096947,1.9068748;-0.26482582,0.47066525,1.9140217;-0.25696102,0.6680783,1.9010506;-0.43391675,0.33270794,1.9010389;-0.45855382,0.05457002,1.8442948;-0.44603926,-0.17524281,1.75513;-0.44168296,-0.23211645,1.715128;-0.08835227,0.34167108,1.8904016;-0.032544367,0.06589063,1.8648134;-0.018745594,-0.16853775,1.8018626;0.00760388,-0.24270381,1.7757645;-0.3124214,-0.04817895,1.8326406;-0.33479324,-0.44840512,1.8444414;-0.3405995,-0.70203644,1.8567059;-0.33930567,-0.7606643,1.7497206;-0.16011554,-0.036080174,1.8328677;-0.068252616,-0.4111253,1.7917742;0.009961607,-0.66016906,1.7923222;0.022593169,-0.72602427,1.6934229;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1949;-0.22470279,0.034704562,1.8466573;-0.23003134,0.097305685,1.906603;-0.24889241,0.4701138,1.915464;-0.23848258,0.6681479,1.9017558;-0.4175705,0.33268267,1.8959131;-0.45037022,0.05290642,1.8384758;-0.43095198,-0.17570265,1.746309;-0.42806393,-0.22949855,1.7046267;-0.072018944,0.3403224,1.8942621;-0.019505262,0.06394547,1.8698411;0.0034154237,-0.16935576,1.8049281;0.029509228,-0.2401653,1.7777653;-0.29627255,-0.047405396,1.8296136;-0.3289902,-0.44255474,1.843627;-0.34004664,-0.6989613,1.8559101;-0.33891082,-0.75836337,1.7504927;-0.14392018,-0.03554049,1.8342857;-0.04236477,-0.41037357,1.7942559;0.042879473,-0.6585884,1.7958387;0.0720556,-0.7175408,1.6973054;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1980;-0.20728764,0.03524566,1.8457808;-0.21304853,0.097402684,1.9059882;-0.23068923,0.46925396,1.9166523;-0.21915157,0.66741896,1.9025986;-0.3992128,0.33322692,1.8915672;-0.4350427,0.051201146,1.8318849;-0.4165155,-0.17620344,1.7394729;-0.41155162,-0.22814158,1.6962073;-0.053127173,0.3385589,1.8972454;-0.0027904492,0.062073965,1.8744687;0.027643299,-0.17006344,1.8076781;0.050905883,-0.2387965,1.779356;-0.27899978,-0.046243154,1.826337;-0.3201865,-0.43524694,1.8420405;-0.3389031,-0.6961723,1.8549974;-0.33845058,-0.7562882,1.7513653;-0.12681673,-0.0358497,1.8351687;-0.02144076,-0.40998384,1.7966077;0.07926895,-0.65854156,1.8013942;0.117939755,-0.71099025,1.7050785;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2011;-0.1871227,0.034752652,1.8442848;-0.19255199,0.096647024,1.9046522;-0.2073692,0.46809757,1.916635;-0.1934487,0.6644162,1.9043211;-0.37815952,0.33271265,1.8879282;-0.41712213,0.049595535,1.8262513;-0.3934683,-0.17671332,1.7335539;-0.395927,-0.2268377,1.6906794;-0.032956365,0.3357801,1.8989818;0.029435514,0.052368518,1.8798133;0.06770661,-0.17847222,1.8118292;0.073411256,-0.24064465,1.7802666;-0.2597461,-0.04563445,1.8229702;-0.30840996,-0.42731872,1.8394186;-0.33686855,-0.6935819,1.8538903;-0.33781487,-0.7545112,1.7521981;-0.10724065,-0.037498362,1.8352107;-9.069778E-4,-0.40882748,1.7989092;0.10319619,-0.6592681,1.8059049;0.14273916,-0.7088834,1.7101519;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2043;-0.1662115,0.032983754,1.8423886;-0.1712211,0.09456385,1.9029793;-0.18472356,0.46573752,1.916609;-0.17126213,0.6619943,1.9060258;-0.35458148,0.33245927,1.8857129;-0.39786834,0.04857297,1.8223164;-0.3766204,-0.17733164,1.7305981;-0.3723037,-0.2263538,1.6878195;-0.009874651,0.33111107,1.8991286;0.049169324,0.047189526,1.8824744;0.084911376,-0.18253,1.8134221;0.08934934,-0.24101138,1.781813;-0.23924635,-0.046062972,1.8196511;-0.29328665,-0.4208393,1.8365203;-0.33130932,-0.6901413,1.8519061;-0.33621377,-0.75244087,1.75301;-0.08670446,-0.040418986,1.834195;0.024360474,-0.4084268,1.8018049;0.13050602,-0.66090167,1.8123921;0.1682575,-0.70862514,1.7180808;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2074;-0.1407304,0.029785953,1.8403355;-0.145128,0.09119416,1.9011209;-0.1547448,0.4624688,1.9160969;-0.14250918,0.6595812,1.9078408;-0.32793984,0.33151948,1.8845392;-0.36903962,0.047692906,1.8188252;-0.35691097,-0.17840083,1.728881;-0.34853762,-0.22756256,1.6864755;0.019616675,0.32607263,1.8995314;0.07536647,0.04154909,1.8851658;0.10693828,-0.18762368,1.8150438;0.112465754,-0.24194996,1.7848185;-0.2147908,-0.048162833,1.8167552;-0.27804875,-0.41790208,1.833868;-0.3240996,-0.68701625,1.8495644;-0.3338194,-0.750295,1.7536607;-0.06170854,-0.044737704,1.8324958;0.047286965,-0.40853748,1.8045999;0.1532621,-0.6644408,1.8187003;0.18944076,-0.7114598,1.7261126;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2121;-0.117368996,0.026520332,1.8385499;-0.12124159,0.087618925,1.8995707;-0.12637405,0.45836303,1.9161744;-0.11681737,0.6567211,1.9095296;-0.30015567,0.32961175,1.8841234;-0.33798072,0.04628291,1.8165684;-0.3328759,-0.18015409,1.7276603;-0.32185084,-0.23043455,1.6858383;0.04696337,0.3214092,1.900213;0.10234718,0.035520833,1.8876384;0.12835741,-0.19346811,1.8164343;0.1322075,-0.24398774,1.7870945;-0.19253188,-0.050627235,1.8145732;-0.25832874,-0.41731897,1.8303465;-0.3162609,-0.6846192,1.847134;-0.33109403,-0.74835557,1.7540828;-0.038752,-0.04880918,1.8304527;0.06862103,-0.41020173,1.8073969;0.17119797,-0.6673748,1.823588;0.20625645,-0.7144332,1.7325102;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2136;-0.087549075,0.02078885,1.8363423;-0.09098913,0.08168039,1.8977076;-0.09296703,0.4528942,1.9163764;-0.086036354,0.6522496,1.9112102;-0.25954768,0.32276964,1.883359;-0.30385432,0.037764966,1.8137592;-0.3061532,-0.18805048,1.7244453;-0.29658866,-0.23296526,1.6866688;0.07754034,0.31587076,1.90022;0.13305706,0.029849634,1.8893824;0.16266319,-0.20096844,1.820852;0.16665211,-0.2792599,1.7842238;-0.16342023,-0.05529192,1.8128412;-0.2384872,-0.41792783,1.8261197;-0.3070576,-0.6825931,1.8442297;-0.32732204,-0.7463721,1.7540972;-0.010463627,-0.05442216,1.827219;0.087670356,-0.41226625,1.8098887;0.18708374,-0.6704624,1.8279052;0.22127531,-0.7181433,1.7382479;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2183;-0.057233,0.014608974,1.834841;-0.060224317,0.07551285,1.8965242;-0.057735473,0.44791347,1.9170333;-0.058115914,0.6475138,1.9114171;-0.22757003,0.3166712,1.8828778;-0.27617183,0.0351045,1.8137268;-0.27132776,-0.19180904,1.7251449;-0.26441357,-0.23729184,1.6891999;0.112349115,0.30826885,1.9005642;0.16321512,0.026499668,1.8914561;0.18802929,-0.20503913,1.8231604;0.1882123,-0.27636036,1.7886415;-0.133389,-0.060472015,1.812017;-0.21435457,-0.41885388,1.8213458;-0.2972619,-0.68117416,1.8413714;-0.32282004,-0.7444594,1.7537456;0.01880374,-0.060587533,1.8245432;0.10525593,-0.41396365,1.8124661;0.19727007,-0.67267376,1.830863;0.23055838,-0.72109985,1.7420787;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2215;-0.02327444,0.011110363,1.8355092;-0.0276344,0.072167635,1.8970022;-0.028969903,0.44481155,1.9167682;-0.019752812,0.6439786,1.9096082;-0.1924729,0.31169483,1.8831891;-0.23050101,0.021737888,1.8111341;-0.24359018,-0.20361137,1.7242382;-0.23452765,-0.24012262,1.6930189;0.14961657,0.3048338,1.9027869;0.19441476,0.022905208,1.893027;0.21271282,-0.20918444,1.8244625;0.22972293,-0.2689511,1.7991252;-0.09856606,-0.06392668,1.8136408;-0.19088303,-0.42038974,1.8186973;-0.28522637,-0.67969936,1.8382535;-0.31567132,-0.74177754,1.7524885;0.054360315,-0.064226136,1.8246403;0.1280205,-0.41367656,1.8166232;0.20416126,-0.6741749,1.8329424;0.23617136,-0.7234636,1.744692;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2246;0.008164445,0.010828389,1.8377119;0.005712047,0.071958244,1.8989679;0.016136222,0.44196254,1.915825;0.0056366026,0.6418788,1.9089061;-0.15985374,0.3115712,1.8850926;-0.2002234,0.0174445,1.8106581;-0.19744968,-0.21128662,1.7283797;-0.20516062,-0.24061905,1.6976339;0.180996,0.30408144,1.9057935;0.22541581,0.022169918,1.894998;0.23604172,-0.21079957,1.8255929;0.25285506,-0.26844364,1.8030474;-0.069045395,-0.06426882,1.8159832;-0.16739824,-0.42041704,1.8178977;-0.2704921,-0.6774288,1.8349096;-0.29562408,-0.7343007,1.7476584;0.08364983,-0.06479633,1.8269616;0.15089163,-0.4063285,1.821558;0.20946684,-0.6754118,1.8346114;0.23976664,-0.72549844,1.7465744;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2277;0.035299398,0.01271337,1.84106;0.03152276,0.07363657,1.9016142;0.038002983,0.44132656,1.9156488;0.03948643,0.6417643,1.9076556;-0.13036087,0.31377396,1.8868933;-0.15873986,0.021695524,1.8138505;-0.17448527,-0.21037903,1.7306044;-0.16789576,-0.23874915,1.7030928;0.21659741,0.30459067,1.9095875;0.25214878,0.022528395,1.896756;0.2569035,-0.21131061,1.8272429;0.2697566,-0.26564446,1.8063393;-0.0405086,-0.061960697,1.8194745;-0.14714296,-0.41834193,1.818192;-0.25412858,-0.6749183,1.83138;-0.2747561,-0.72743726,1.7421702;0.11127388,-0.063814744,1.831423;0.16869535,-0.40202674,1.8263503;0.21678118,-0.67781585,1.8378836;0.24391745,-0.7282795,1.74917;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2308;0.06394763,0.01831127,1.8460659;0.059593312,0.079127766,1.9058951;0.06572012,0.44385844,1.9161385;0.06876433,0.6437192,1.9071959;-0.10164828,0.31785747,1.8887538;-0.12991709,0.02698941,1.8171891;-0.13108517,-0.2034708,1.7374939;-0.13878468,-0.23474586,1.7081625;0.24650836,0.3093933,1.9153005;0.2832984,0.025483765,1.899432;0.28403646,-0.20899945,1.829732;0.28969988,-0.2632992,1.8101618;-0.013156263,-0.056626223,1.8241436;-0.11864088,-0.40584734,1.8180214;-0.23352513,-0.671409,1.82749;-0.25061694,-0.72091657,1.736458;0.1401025,-0.059258945,1.8377233;0.19046164,-0.3943181,1.8339505;0.2227847,-0.6797446,1.8409996;0.24673182,-0.7302167,1.7512028;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2340;0.0864103,0.02329966,1.8504783;0.081547216,0.08408251,1.9099203;0.08917258,0.44774267,1.9184768;0.09318739,0.64646274,1.908181;-0.07040057,0.32530317,1.8906358;-0.10304044,0.04131083,1.8239065;-0.097772434,-0.18742572,1.7430615;-0.0992441,-0.22361384,1.718372;0.2690693,0.3151925,1.9206617;0.30631715,0.03137402,1.9030994;0.3078903,-0.20271716,1.8337988;0.30572474,-0.2626994,1.8127118;0.010761254,-0.050481815,1.828669;-0.09931485,-0.3972645,1.8180531;-0.20693699,-0.66622573,1.8238922;-0.21996936,-0.7145493,1.7314876;0.16145235,-0.05497711,1.8428193;0.20418556,-0.38954693,1.8395069;0.23027429,-0.68309635,1.846831;0.25105494,-0.7341452,1.7561022;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2386;0.10702966,0.028883027,1.8546556;0.10217568,0.089718826,1.9140811;0.11582769,0.45419684,1.9235988;0.11895524,0.6523373,1.9108919;-0.049268857,0.33130985,1.892507;-0.08323935,0.053865433,1.8293236;-0.066421464,-0.1710108,1.7457466;-0.08030271,-0.21902764,1.7217975;0.29291305,0.3219029,1.9282941;0.33143592,0.044284858,1.9103361;0.3280828,-0.19076008,1.8390292;0.32064697,-0.26200366,1.8150805;0.029722862,-0.04479865,1.8319944;-0.08046478,-0.39131612,1.8189566;-0.17619298,-0.66268677,1.8230622;-0.18620698,-0.711776,1.7302288;0.18175183,-0.049928196,1.8476906;0.21568014,-0.38709474,1.8451419;0.24116765,-0.68865633,1.8563842;0.2565609,-0.73819065,1.761614;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2418;0.124291725,0.03317167,1.8581684;0.11896421,0.094086505,1.9176478;0.13408153,0.45943898,1.9280269;0.13643375,0.6568503,1.9139668;-0.031211857,0.33624047,1.8943475;-0.06853082,0.063744865,1.8334857;-0.041209888,-0.15784624,1.7461883;-0.031516172,-0.20236178,1.7240869;0.30845308,0.32671455,1.933796;0.34867966,0.052511983,1.9155735;0.34588683,-0.18145147,1.8436048;0.33582065,-0.26781097,1.8164865;0.04706708,-0.03989763,1.8343705;-0.05818677,-0.38590345,1.8204273;-0.13940857,-0.6592833,1.8244812;-0.14648868,-0.7103497,1.7319225;0.19915818,-0.045705386,1.8523107;0.22646958,-0.38852394,1.8520838;0.24810265,-0.692204,1.863136;0.26097217,-0.74137306,1.7664979;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2449;0.14026564,0.036709808,1.8614761;0.13418177,0.097706616,1.9211243;0.15131958,0.4648878,1.9337252;0.15089205,0.6606645,1.9177595;-0.013101801,0.34052593,1.8960129;-0.055854682,0.071354344,1.8362652;-0.025784915,-0.15017708,1.7459406;0.01699103,-0.21738991,1.708355;0.32630786,0.33198848,1.94163;0.36223605,0.058135215,1.9202443;0.35743266,-0.1756216,1.8466874;0.34596136,-0.27079868,1.8178506;0.06274332,-0.035876647,1.8360535;-0.037239935,-0.38269815,1.8216363;-0.104794286,-0.65872216,1.8268366;-0.10678559,-0.7125506,1.7352499;0.21517208,-0.042217243,1.8567963;0.23510541,-0.39193985,1.8585784;0.25302342,-0.6950386,1.8690811;0.26517415,-0.7444893,1.7718633;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
