Time;SPINE_BASE_X,SPINE_BASE_Y,SPINE_BASE_Z;SPINE_MID_X,SPINE_MID_Y,SPINE_MID_Z;NECK_X,NECK_Y,NECK_Z;HEAD_X,HEAD_Y,HEAD_Z;SHOULDER_LEFT_X,SHOULDER_LEFT_Y,SHOULDER_LEFT_Z;ELBOW_LEFT_X,ELBOW_LEFT_Y,ELBOW_LEFT_Z;WRIST_LEFT_X,WRIST_LEFT_Y,WRIST_LEFT_Z;HAND_LEFT_X,HAND_LEFT_Y,HAND_LEFT_Z;SHOULDER_RIGHT_X,SHOULDER_RIGHT_Y,SHOULDER_RIGHT_Z;ELBOW_RIGHT_X,ELBOW_RIGHT_Y,ELBOW_RIGHT_Z;WRIST_RIGHT_X,WRIST_RIGHT_Y,WRIST_RIGHT_Z;HAND_RIGHT_X,HAND_RIGHT_Y,HAND_RIGHT_Z;HIP_LEFT_X,HIP_LEFT_Y,HIP_LEFT_Z;KNEE_LEFT_X,KNEE_LEFT_Y,KNEE_LEFT_Z;ANKLE_LEFT_X,ANKLE_LEFT_Y,ANKLE_LEFT_Z;FOOT_LEFT_X,FOOT_LEFT_Y,FOOT_LEFT_Z;HIP_RIGHT_X,HIP_RIGHT_Y,HIP_RIGHT_Z;KNEE_RIGHT_X,KNEE_RIGHT_Y,KNEE_RIGHT_Z;ANKLE_RIGHT_X,ANKLE_RIGHT_Y,ANKLE_RIGHT_Z;FOOT_RIGHT_X,FOOT_RIGHT_Y,FOOT_RIGHT_Z;SPINE_SHOULDER_X,SPINE_SHOULDER_Y,SPINE_SHOULDER_Z;HAND_TIP_LEFT_X,HAND_TIP_LEFT_Y,HAND_TIP_LEFT_Z;THUMB_LEFT_X,THUMB_LEFT_Y,THUMB_LEFT_Z;HAND_TIP_RIGHT_X,HAND_TIP_RIGHT_Y,HAND_TIP_RIGHT_Z;THUMB_RIGHT_X,THUMB_RIGHT_Y,THUMB_RIGHT_Z
2205;-0.17749386,-0.13654743,1.6005973;-0.18830046,-0.08285625,1.6649508;-0.18888153,0.27822813,1.7190212;-0.18112099,0.47296366,1.7024863;-0.3554813,0.15867017,1.6706864;-0.44533002,-0.0567618,1.6984273;-0.36350492,-0.26681507,1.5654743;-0.34006765,-0.3383246,1.5263741;-0.0016862198,0.15580493,1.7352239;0.14977852,0.020618165,1.7373471;0.093274795,0.23834263,1.7243277;0.07189012,0.29991567,1.7174417;-0.25474563,-0.21218765,1.5639473;-0.2990392,-0.5403149,1.5516644;-0.34808502,-0.90568954,1.5274001;-0.34133512,-0.94923604,1.4355024;-0.09577204,-0.21355316,1.5883874;-0.07077181,-0.53306454,1.5170077;-0.042869207,-0.9006757,1.4241606;-0.023895657,-0.92452437,1.32719;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2236;-0.17663832,-0.13664837,1.6007776;-0.18771902,-0.0829299,1.6651182;-0.18782628,0.2781455,1.7189428;-0.17875887,0.47299203,1.7022057;-0.35391635,0.15892984,1.670422;-0.44444266,-0.05645202,1.6987062;-0.36115634,-0.26630682,1.5650074;-0.33672443,-0.33755153,1.5253992;-4.1860237E-4,0.1554783,1.736351;0.14904669,0.022328712,1.7368597;0.12442749,0.24819759,1.7080675;0.13679446,0.2689675,1.7049682;-0.25373423,-0.21214436,1.5640795;-0.2989893,-0.5403339,1.5518469;-0.34840277,-0.90542996,1.5276518;-0.34152097,-0.9490781,1.435653;-0.09512878,-0.2135875,1.5887076;-0.07059588,-0.5329938,1.5171839;-0.042850215,-0.9006304,1.4242047;-0.023767617,-0.92447406,1.3272251;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2267;-0.17580976,-0.1367893,1.6009419;-0.1871599,-0.08303179,1.6652735;-0.18692957,0.27806875,1.7189177;-0.1768631,0.47302043,1.7020874;-0.35265315,0.15912554,1.6702144;-0.44304,-0.05603303,1.698896;-0.35838282,-0.265681,1.5643514;-0.3339312,-0.33687735,1.524574;4.511599E-4,0.15473439,1.7373192;0.14961852,0.024150398,1.7366372;0.22575353,0.20846048,1.6936076;0.21528229,0.23519488,1.6895862;-0.25273713,-0.21212395,1.5641615;-0.29892826,-0.5403554,1.5520144;-0.34873468,-0.9051656,1.5279119;-0.3417104,-0.9489231,1.435816;-0.09447942,-0.21368985,1.589046;-0.07042692,-0.5329175,1.5173631;-0.042842798,-0.90060025,1.4242332;-0.023660967,-0.9244383,1.3272456;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2298;-0.17504522,-0.13694568,1.6010965;-0.1866421,-0.08314518,1.6654208;-0.18617246,0.27800328,1.7189298;-0.17539,0.47302398,1.7020807;-0.35164067,0.15927064,1.6700532;-0.4421755,-0.055784985,1.6989967;-0.35669863,-0.26531518,1.5639579;-0.33152592,-0.33630347,1.5238596;0.0010239177,0.15378745,1.7381665;0.15637812,0.027629822,1.7372544;0.2802272,0.1917435,1.6830457;0.27919522,0.23481895,1.6694915;-0.2518291,-0.21212026,1.5642104;-0.2988496,-0.5403799,1.5521736;-0.3490321,-0.9049198,1.528163;-0.3418678,-0.94878477,1.435977;-0.09382571,-0.21385235,1.5894306;-0.07021833,-0.5328269,1.5175761;-0.042830635,-0.9005776,1.4242563;-0.023513101,-0.9244066,1.3272623;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2330;-0.17436281,-0.13709553,1.6012448;-0.1861705,-0.08325888,1.665566;-0.18550825,0.27794707,1.7189966;-0.1742732,0.47303385,1.7021327;-0.35082936,0.15937924,1.6699286;-0.44137317,-0.0555713,1.6990172;-0.3557234,-0.2651541,1.5637536;-0.33029372,-0.33610573,1.5235167;0.0013897347,0.15277621,1.7389045;0.16469501,0.032703154,1.7385304;0.33528978,0.16579013,1.6774383;0.34035984,0.24763745,1.6503323;-0.25103858,-0.21212041,1.5642399;-0.2987554,-0.540407,1.552328;-0.3492876,-0.90469223,1.528402;-0.34199145,-0.94866025,1.4361341;-0.093204476,-0.21403728,1.5898386;-0.06994492,-0.5326645,1.5178527;-0.042798318,-0.90055555,1.424285;-0.02328128,-0.9243701,1.3272852;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2361;-0.1737595,-0.13723472,1.6013944;-0.18573765,-0.08337171,1.6657192;-0.18493065,0.27790168,1.7191281;-0.17335257,0.47304302,1.7022983;-0.3501877,0.15945886,1.6698347;-0.44022948,-0.055374198,1.6988652;-0.3549278,-0.26512265,1.563561;-0.32936123,-0.33600035,1.5232497;0.0016105941,0.1518298,1.7394994;0.17479573,0.039417107,1.739876;0.36660722,0.14960448,1.6758629;0.4002652,0.24683228,1.643151;-0.2503641,-0.21212435,1.5642592;-0.29864624,-0.5404386,1.552478;-0.34949753,-0.9044867,1.5286225;-0.3420848,-0.9485491,1.4362828;-0.0926223,-0.2142309,1.5902666;-0.069663726,-0.5324964,1.5181365;-0.04276195,-0.90053415,1.4243081;-0.023032544,-0.92432696,1.3272942;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2408;-0.17322847,-0.13734524,1.6015558;-0.18534303,-0.08346587,1.665887;-0.18443498,0.2778713,1.7193003;-0.17264876,0.47305486,1.7024868;-0.34968603,0.15951705,1.6697631;-0.43954566,-0.055258643,1.6987761;-0.3544615,-0.26518425,1.5634426;-0.32879937,-0.33607718,1.5230807;0.0017589955,0.15103263,1.7399775;0.1927254,0.05170914,1.7390827;0.42512628,0.16782533,1.6666813;0.46829626,0.24191324,1.6407858;-0.24980117,-0.2121243,1.564275;-0.29853123,-0.5404692,1.5526165;-0.34966886,-0.90430486,1.5288146;-0.34215367,-0.94845086,1.4364127;-0.092064895,-0.2144118,1.5907235;-0.069363035,-0.53229547,1.51845;-0.04271911,-0.90051115,1.4243305;-0.022771107,-0.92427576,1.3272983;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2439;-0.17276698,-0.13742298,1.6017271;-0.18498127,-0.083538055,1.6660703;-0.18399662,0.27785063,1.7195114;-0.17211413,0.47307253,1.702697;-0.3492938,0.15955848,1.66971;-0.4389713,-0.055176456,1.6986699;-0.354154,-0.26530942,1.5633466;-0.32842612,-0.33623716,1.5229568;0.0018992386,0.15043618,1.7403452;0.21154767,0.067393005,1.7349684;0.43265724,0.13904604,1.6722298;0.5360837,0.22563392,1.6438755;-0.24933746,-0.21211913,1.5642897;-0.29841325,-0.54049873,1.5527442;-0.34980643,-0.90414095,1.5289818;-0.34220353,-0.94836044,1.4365265;-0.09156086,-0.21456955,1.5911779;-0.069070965,-0.53203684,1.5187819;-0.04268031,-0.9004867,1.4243488;-0.022533676,-0.92421836,1.3272934;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2470;-0.17236462,-0.137482,1.6018996;-0.1846313,-0.08359948,1.6662709;-0.18360034,0.27784297,1.7197741;-0.17172481,0.47309342,1.7029328;-0.34898952,0.15958592,1.669673;-0.43848726,-0.055131856,1.6985457;-0.35396028,-0.26549828,1.563256;-0.32818303,-0.33647436,1.5228539;0.0020497567,0.15003514,1.7405733;0.22523974,0.07812204,1.7293694;0.4479863,0.12877771,1.6727357;0.53503627,0.1713444,1.6602458;-0.24895458,-0.21211201,1.5643111;-0.29829288,-0.54052895,1.5528629;-0.34991395,-0.90399474,1.5291215;-0.34224424,-0.94827586,1.4366205;-0.09111891,-0.21471196,1.591588;-0.06879973,-0.5317879,1.5191009;-0.04264134,-0.900463,1.4243695;-0.02233036,-0.9241668,1.3272903;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2501;-0.17201911,-0.13752466,1.6020669;-0.18427694,-0.083651826,1.6664892;-0.18324055,0.2778483,1.7200861;-0.17145218,0.47311115,1.7032162;-0.34875306,0.15960167,1.6696501;-0.43807548,-0.05511319,1.6984118;-0.35388386,-0.26576918,1.5631799;-0.32808465,-0.3368228,1.5227857;0.0022268228,0.14974862,1.7406462;0.23246425,0.08481174,1.7249414;0.46318656,0.11274828,1.6756073;0.574332,0.14116701,1.6690211;-0.24864216,-0.21210118,1.5643454;-0.298157,-0.54056317,1.5529823;-0.34998384,-0.90386784,1.5292368;-0.34227484,-0.94819534,1.4366959;-0.09074328,-0.21483462,1.5919415;-0.06853797,-0.5315378,1.5194182;-0.04259166,-0.90043813,1.4244015;-0.022160526,-0.9241233,1.3272951;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2533;-0.17172706,-0.13755725,1.6022208;-0.18392128,-0.08369773,1.6667129;-0.18293346,0.27786076,1.7203903;-0.17129757,0.47313607,1.7035567;-0.34856683,0.15960927,1.6696384;-0.4377271,-0.0551115,1.6982781;-0.353799,-0.26600057,1.5630999;-0.32795817,-0.33710507,1.5227103;0.0025277152,0.14956523,1.7404249;0.23686433,0.08877441,1.7213054;0.4696027,0.10336604,1.6773878;0.5786032,0.11973554,1.6754929;-0.24838598,-0.21209326,1.5644041;-0.298009,-0.54059696,1.5531023;-0.35002905,-0.90379596,1.5293127;-0.3422994,-0.9481505,1.4367416;-0.0904292,-0.21493934,1.5922279;-0.06829492,-0.53130925,1.5197207;-0.042530924,-0.90043986,1.424447;-0.022026662,-0.9241174,1.327305;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2580;-0.17148058,-0.13758333,1.6023593;-0.18357553,-0.08373992,1.666931;-0.182665,0.27787665,1.7206876;-0.17123666,0.4731578,1.7039418;-0.34841824,0.1596098,1.6696352;-0.4374255,-0.05512211,1.6981443;-0.35374358,-0.26624957,1.5630264;-0.32786295,-0.33741093,1.5226485;0.002932538,0.14943269,1.7398531;0.23967232,0.08836726,1.7168735;0.4495334,0.07935157,1.6797862;0.5491307,0.097412154,1.6796117;-0.24817331,-0.2120934,1.5644783;-0.29785025,-0.54063123,1.5532258;-0.35005933,-0.9037555,1.5293719;-0.3423188,-0.94812536,1.4367743;-0.09016792,-0.21502735,1.5924466;-0.06804607,-0.531106,1.5200216;-0.04241664,-0.9004976,1.4245429;-0.021871822,-0.9241686,1.3273422;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2611;-0.17125976,-0.13760892,1.6024863;-0.18324234,-0.08378281,1.6671375;-0.18243387,0.277893,1.7209631;-0.171243,0.47317028,1.7043772;-0.3482961,0.15960461,1.6696389;-0.43714923,-0.055145763,1.6980087;-0.35376632,-0.26664668,1.5630335;-0.3278746,-0.33794904,1.5227257;0.0033580002,0.1493115,1.7391424;0.23887141,0.0802941,1.7126606;0.4368204,0.06970727,1.680968;0.528545,0.09045789,1.6808765;-0.2479835,-0.21209991,1.5645614;-0.29768965,-0.5406632,1.5533493;-0.3500809,-0.9037517,1.5294307;-0.34234506,-0.94812775,1.4368039;-0.08992777,-0.2151129,1.5926164;-0.067821234,-0.53092986,1.5202956;-0.042287763,-0.900635,1.4246707;-0.021721162,-0.92430246,1.3273975;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2626;-0.17105469,-0.13763547,1.6026028;-0.18292174,-0.0838278,1.6673287;-0.18221873,0.27790824,1.7212242;-0.1712859,0.47318384,1.7048035;-0.34819317,0.15959533,1.6696483;-0.43687403,-0.05516789,1.6978613;-0.3537588,-0.2670151,1.563049;-0.32784382,-0.3384555,1.5228169;0.0037246412,0.14921583,1.7384726;0.22450566,0.05939251,1.7135723;0.41331938,0.055265337,1.6822913;0.49250475,0.091085784,1.676137;-0.2478049,-0.21211119,1.5646507;-0.2975178,-0.5406975,1.5534785;-0.35009125,-0.90376097,1.5294888;-0.3423668,-0.9481375,1.4368318;-0.08971077,-0.21519087,1.5927491;-0.06765815,-0.530883,1.5205283;-0.04221276,-0.9008051,1.4248613;-0.021635357,-0.9244757,1.3275045;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2673;-0.17086448,-0.13766108,1.6027077;-0.18262297,-0.08387291,1.6675004;-0.1819979,0.2779141,1.7214806;-0.17134218,0.47319585,1.7052028;-0.34809643,0.15958397,1.6696665;-0.4366115,-0.055189285,1.6977177;-0.35365042,-0.26727745,1.5630381;-0.32765266,-0.33880854,1.5228562;0.0040019955,0.14910139,1.7379256;0.20194742,0.036437288,1.7216097;0.38809168,0.049157724,1.6849594;0.45965385,0.087346174,1.6737121;-0.24763577,-0.21212395,1.5647382;-0.29734626,-0.5407283,1.5536059;-0.3500959,-0.9037764,1.5295467;-0.34238583,-0.9481518,1.4368601;-0.08951976,-0.21525818,1.5928541;-0.06751488,-0.5308521,1.5207369;-0.04214075,-0.90097433,1.4250617;-0.021555344,-0.9246513,1.3276217;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2715;-0.17065634,-0.13769546,1.6028109;-0.18231086,-0.083927915,1.667663;-0.18165794,0.27791613,1.7217844;-0.17137897,0.4732068,1.7055422;-0.34797788,0.15957187,1.6696998;-0.4363608,-0.05520663,1.697581;-0.35347018,-0.2675003,1.5630176;-0.32733524,-0.33910543,1.5228789;0.0042059794,0.1489329,1.7375377;0.19176967,0.025880985,1.7262934;0.37890396,0.045442734,1.686595;0.4385293,0.087545045,1.6730937;-0.24745071,-0.212137,1.5648261;-0.29716522,-0.5407583,1.5537379;-0.35009617,-0.9037896,1.5296093;-0.34239963,-0.94816524,1.4368936;-0.08933526,-0.21532586,1.5929419;-0.067378566,-0.53083163,1.5209299;-0.042065945,-0.90113366,1.4252644;-0.021465305,-0.92482173,1.3277496;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2747;-0.1704215,-0.13773924,1.6029166;-0.18198194,-0.083990835,1.6678206;-0.18110661,0.27790418,1.7221366;-0.17136031,0.47322726,1.7058355;-0.34779152,0.15955806,1.6697571;-0.43611524,-0.05522301,1.6974499;-0.35329926,-0.26771232,1.5630069;-0.32704622,-0.3393858,1.5229127;0.0043547833,0.14877164,1.7373053;0.17956693,0.014260573,1.7345818;0.36710453,0.046991754,1.6891626;0.38624805,0.113094844,1.6775848;-0.24724218,-0.21214704,1.5649159;-0.2969759,-0.5407873,1.5538758;-0.35009298,-0.90379715,1.5296806;-0.34240666,-0.94817644,1.4369378;-0.08915393,-0.21539462,1.5930216;-0.067199245,-0.5308509,1.5211309;-0.04192768,-0.9012878,1.4254913;-0.021286521,-0.92499924,1.3279161;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2778;-0.17011085,-0.13780497,1.603048;-0.18157671,-0.08407414,1.6679993;-0.18009394,0.27783397,1.7225598;-0.17118956,0.4732539,1.7061177;-0.34747982,0.15954335,1.6698424;-0.4358405,-0.055227898,1.6973165;-0.3530359,-0.26789448,1.5629857;-0.32661918,-0.3396185,1.5229312;0.0044564763,0.14862062,1.737183;0.17276107,0.008034381,1.7394243;0.35338795,0.058880787,1.693405;0.36657262,0.1281607,1.6798445;-0.24694806,-0.21215753,1.5650188;-0.29676718,-0.5408188,1.5540272;-0.35009307,-0.90379316,1.5297673;-0.3424116,-0.9481809,1.4370008;-0.08895588,-0.21546943,1.5931227;-0.06701289,-0.53085595,1.521318;-0.041791297,-0.90140337,1.4256666;-0.02108548,-0.92513883,1.3280511;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2809;-0.16970877,-0.13790639,1.6032032;-0.18108803,-0.084188834,1.6681914;-0.17879044,0.27769372,1.7229558;-0.17073344,0.4732259,1.7063504;-0.34694734,0.15954016,1.669977;-0.435321,-0.055211235,1.6970907;-0.35237044,-0.2681206,1.5629283;-0.3260477,-0.3398042,1.5229359;0.0045217355,0.14843237,1.7371516;0.16833422,0.004554648,1.7424864;0.2887376,0.1366488,1.7069722;0.27345574,0.22674878,1.6913943;-0.24652602,-0.21217784,1.5651374;-0.2965411,-0.54084945,1.5541878;-0.35010487,-0.9037737,1.5298702;-0.3424241,-0.94817376,1.4370832;-0.088741034,-0.21555057,1.5932449;-0.066828586,-0.53084224,1.5214894;-0.041668497,-0.90148634,1.4257995;-0.02088316,-0.92524266,1.328157;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2840;-0.16918108,-0.13805956,1.6033863;-0.18049636,-0.08434533,1.6683953;-0.1773203,0.27748775,1.7232773;-0.16979712,0.47314218,1.7065581;-0.34601304,0.15955135,1.6701502;-0.4348806,-0.055187088,1.6969212;-0.35184187,-0.2682514,1.5628669;-0.32532465,-0.33993995,1.5229048;0.004580402,0.14821196,1.7372059;0.16344492,0.0042860005,1.7449743;0.17226878,0.20498985,1.7205919;0.13182512,0.2866616,1.7070554;-0.24594362,-0.21221882,1.5652626;-0.29631123,-0.5408778,1.5543474;-0.35014457,-0.9037406,1.5299913;-0.34245953,-0.9481583,1.4371852;-0.08847157,-0.21565838,1.5934163;-0.06662769,-0.5308145,1.5216539;-0.04155243,-0.90155345,1.4258931;-0.020668915,-0.9253285,1.3282269;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2872;-0.16837704,-0.13807148,1.6037152;-0.17976469,-0.08439534,1.6686715;-0.1758457,0.27725852,1.7235197;-0.16848786,0.47299436,1.7066089;-0.3449363,0.1596006,1.6703252;-0.4343543,-0.055152453,1.6967293;-0.35125932,-0.26836023,1.5627859;-0.32455435,-0.34004778,1.5228498;0.0068846648,0.14957002,1.739451;0.15975596,0.0057187197,1.7463815;0.104238205,0.23867318,1.731208;0.031876065,0.30061615,1.7288585;-0.24522234,-0.2121944,1.5654424;-0.29605415,-0.5409048,1.5545193;-0.35018602,-0.903675,1.530112;-0.34247652,-0.948117,1.4372842;-0.08791571,-0.21570447,1.5937854;-0.06638461,-0.53075767,1.5218285;-0.041493136,-0.90158355,1.4259464;-0.020519042,-0.92535704,1.328257;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2903;-0.1674599,-0.13799524,1.6040845;-0.17897359,-0.084380984,1.6689612;-0.17448588,0.2770277,1.7236909;-0.16667886,0.47278672,1.7064403;-0.34376273,0.15966764,1.6704783;-0.43377882,-0.055119056,1.6965119;-0.35062042,-0.268453,1.5626853;-0.32372555,-0.34013304,1.5227754;0.009323057,0.15107669,1.7418185;0.15698521,0.008216665,1.746714;0.10130654,0.23652512,1.7332251;0.023116678,0.29218358,1.7337842;-0.24441727,-0.21211202,1.5656482;-0.29577503,-0.54093295,1.5546997;-0.35022718,-0.90357566,1.530242;-0.3424843,-0.94804746,1.4373935;-0.08722724,-0.2157021,1.5942088;-0.06612856,-0.5306803,1.5219995;-0.041451376,-0.90159994,1.4259855;-0.020400926,-0.9253643,1.328275;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2934;-0.16655195,-0.13797373,1.6044158;-0.17819911,-0.084403984,1.6692189;-0.1732742,0.27678975,1.723819;-0.16470775,0.47256473,1.7061439;-0.3425549,0.15971826,1.6705853;-0.43321174,-0.055096515,1.6962832;-0.34998026,-0.26853338,1.5625733;-0.32290545,-0.34020033,1.5226898;0.01064368,0.15143876,1.7430899;0.15505944,0.011112243,1.7461804;0.09166747,0.23545094,1.7332503;0.04346919,0.2765161,1.7258677;-0.24358606,-0.21204929,1.5658336;-0.29550442,-0.5409608,1.5548683;-0.35028458,-0.90350413,1.5303673;-0.3425048,-0.9480049,1.4374974;-0.08654241,-0.21574011,1.5946072;-0.06588918,-0.53061086,1.5221553;-0.041422054,-0.90161985,1.4260134;-0.020303005,-0.92538995,1.3282812;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2965;-0.16574371,-0.13800995,1.6046904;-0.17754439,-0.08445825,1.6694268;-0.17225845,0.27657378,1.7239188;-0.16295946,0.47238612,1.7058241;-0.3414842,0.15976153,1.6706609;-0.43233356,-0.05504858,1.6958662;-0.3489386,-0.2685971,1.5623617;-0.3221006,-0.3402334,1.5225972;0.0114498595,0.1511004,1.7440913;0.15401995,0.013626017,1.7454562;0.12209105,0.2392405,1.7178398;0.1042533,0.26358905,1.7118979;-0.24283203,-0.21200372,1.565986;-0.29523998,-0.5409866,1.5550262;-0.3503405,-0.90346336,1.5304884;-0.3425133,-0.94799113,1.4376045;-0.08593201,-0.21584114,1.594958;-0.06558466,-0.530589,1.5223421;-0.041345634,-0.9016865,1.4260491;-0.02006517,-0.9254928,1.3283054;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3012;-0.1650498,-0.13809055,1.6049159;-0.17699778,-0.0845312,1.6695966;-0.17143038,0.27639306,1.7239984;-0.16153434,0.47224563,1.7055433;-0.34055817,0.15979129,1.670697;-0.43180352,-0.055011045,1.6955775;-0.34831887,-0.26863304,1.562226;-0.32135823,-0.3402488,1.5225054;0.011891392,0.15036204,1.744945;0.15382764,0.015763922,1.7446939;0.182879,0.22309422,1.7004536;0.1668739,0.24877869,1.6939607;-0.24216813,-0.21197952,1.5661012;-0.29498193,-0.5410127,1.5551727;-0.35039538,-0.90345544,1.5306135;-0.34251076,-0.94801444,1.4377285;-0.0854073,-0.21598269,1.5952773;-0.065374546,-0.53060967,1.522509;-0.041311353,-0.90181285,1.4260888;-0.019897113,-0.9256555,1.3283342;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3043;-0.16445449,-0.13819979,1.6051022;-0.17654398,-0.08461542,1.6697361;-0.17077194,0.2762447,1.7240632;-0.16040356,0.47213674,1.7053144;-0.33977503,0.15981008,1.6707009;-0.43133235,-0.054970734,1.6952657;-0.34777847,-0.26866078,1.5620894;-0.32069707,-0.3402599,1.5224138;0.012039651,0.14943115,1.7456703;0.15579702,0.018340636,1.743934;0.25673863,0.1901725,1.6859381;0.2474089,0.23200119,1.6746361;-0.24157946,-0.21197252,1.5661819;-0.29474828,-0.54103446,1.5553023;-0.3504577,-0.90345365,1.5307446;-0.34250718,-0.9480483,1.4378626;-0.08494742,-0.21616024,1.5955781;-0.06519415,-0.53063524,1.5226612;-0.041283853,-0.90195876,1.426115;-0.019728566,-0.9258368,1.3283485;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3075;-0.16396455,-0.13830759,1.6052583;-0.17617925,-0.08469457,1.6698523;-0.17025825,0.27612528,1.7241156;-0.1595317,0.47205478,1.7051299;-0.33914715,0.15982105,1.6706874;-0.4307255,-0.054888938,1.6946841;-0.3470911,-0.268678,1.561861;-0.32011703,-0.34026545,1.5223217;0.011969456,0.14841913,1.7462813;0.16165645,0.0233743,1.7434287;0.3213341,0.16085559,1.6747943;0.3338685,0.2393577,1.6486924;-0.24108563,-0.21197288,1.5662398;-0.29453936,-0.5410531,1.5554165;-0.35051867,-0.9034545,1.530874;-0.34249672,-0.94808686,1.4379994;-0.08455922,-0.21634957,1.5958765;-0.06502943,-0.5306517,1.5228127;-0.041248623,-0.9021051,1.4261309;-0.019540561,-0.926021,1.3283519;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3106;-0.16357589,-0.13840169,1.6053938;-0.17589597,-0.08476261,1.6699533;-0.16987789,0.2760339,1.7241672;-0.15886667,0.47199026,1.7049885;-0.3386685,0.15982628,1.6706643;-0.4303569,-0.054841246,1.6942781;-0.34680033,-0.2687232,1.5617467;-0.3198184,-0.3403108,1.5222636;0.0118092075,0.14747278,1.7467917;0.17451376,0.03248301,1.7428328;0.36745095,0.139892,1.6689664;0.40788826,0.24096498,1.6340085;-0.24068934,-0.21197489,1.5662805;-0.29435518,-0.541068,1.5555152;-0.35057282,-0.903456,1.5309961;-0.34247676,-0.9481271,1.4381332;-0.084234454,-0.21653728,1.5961736;-0.06487782,-0.53066546,1.5229613;-0.041207027,-0.90224236,1.4261366;-0.019339176,-0.92619497,1.3283428;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
