Time;SPINE_BASE_X,SPINE_BASE_Y,SPINE_BASE_Z;SPINE_MID_X,SPINE_MID_Y,SPINE_MID_Z;NECK_X,NECK_Y,NECK_Z;HEAD_X,HEAD_Y,HEAD_Z;SHOULDER_LEFT_X,SHOULDER_LEFT_Y,SHOULDER_LEFT_Z;ELBOW_LEFT_X,ELBOW_LEFT_Y,ELBOW_LEFT_Z;WRIST_LEFT_X,WRIST_LEFT_Y,WRIST_LEFT_Z;HAND_LEFT_X,HAND_LEFT_Y,HAND_LEFT_Z;SHOULDER_RIGHT_X,SHOULDER_RIGHT_Y,SHOULDER_RIGHT_Z;ELBOW_RIGHT_X,ELBOW_RIGHT_Y,ELBOW_RIGHT_Z;WRIST_RIGHT_X,WRIST_RIGHT_Y,WRIST_RIGHT_Z;HAND_RIGHT_X,HAND_RIGHT_Y,HAND_RIGHT_Z;HIP_LEFT_X,HIP_LEFT_Y,HIP_LEFT_Z;KNEE_LEFT_X,KNEE_LEFT_Y,KNEE_LEFT_Z;ANKLE_LEFT_X,ANKLE_LEFT_Y,ANKLE_LEFT_Z;FOOT_LEFT_X,FOOT_LEFT_Y,FOOT_LEFT_Z;HIP_RIGHT_X,HIP_RIGHT_Y,HIP_RIGHT_Z;KNEE_RIGHT_X,KNEE_RIGHT_Y,KNEE_RIGHT_Z;ANKLE_RIGHT_X,ANKLE_RIGHT_Y,ANKLE_RIGHT_Z;FOOT_RIGHT_X,FOOT_RIGHT_Y,FOOT_RIGHT_Z;SPINE_SHOULDER_X,SPINE_SHOULDER_Y,SPINE_SHOULDER_Z;HAND_TIP_LEFT_X,HAND_TIP_LEFT_Y,HAND_TIP_LEFT_Z;THUMB_LEFT_X,THUMB_LEFT_Y,THUMB_LEFT_Z;HAND_TIP_RIGHT_X,HAND_TIP_RIGHT_Y,HAND_TIP_RIGHT_Z;THUMB_RIGHT_X,THUMB_RIGHT_Y,THUMB_RIGHT_Z
2476;-0.055232525,0.01115163,1.7922071;-0.054863624,0.07016746,1.8532164;-0.046470262,0.43322635,1.8734663;-0.060392868,0.6321787,1.878335;-0.219486,0.30207205,1.8458954;-0.26675782,0.041133612,1.7855537;-0.21056536,-0.15610403,1.6632279;-0.17839023,-0.20596635,1.63391;0.12275905,0.29735777,1.8530093;0.16146857,0.021107476,1.8238484;0.16859403,-0.19405007,1.7326517;0.1646045,-0.2903023,1.6919273;-0.13392337,-0.062706366,1.7714446;-0.2351615,-0.4123291,1.785687;-0.3151957,-0.65522575,1.7962171;-0.33965734,-0.70494455,1.7064571;0.02022092,-0.06459012,1.7793323;0.099219054,-0.392681,1.7556357;0.20057203,-0.6498424,1.7625736;0.22841688,-0.69419724,1.6650131;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2508;-0.09279574,0.008141323,1.7927295;-0.09276482,0.06725784,1.8541379;-0.08847084,0.43281648,1.8768827;-0.09138524,0.63002443,1.8792983;-0.2591037,0.299823,1.8470691;-0.303214,0.039196063,1.7864408;-0.24070501,-0.15623151,1.6611623;-0.22729826,-0.2095927,1.6347814;0.07456899,0.2948864,1.8510876;0.12817068,0.018215882,1.8250843;0.13853836,-0.1981608,1.7325805;0.13859738,-0.2950356,1.6934674;-0.16924487,-0.06532429,1.7718251;-0.26945952,-0.41728282,1.7879704;-0.32914773,-0.6576667,1.7977706;-0.35047907,-0.70863575,1.7080231;-0.01772874,-0.06687207,1.7793993;0.07652494,-0.39909533,1.7561569;0.18577081,-0.65097684,1.7648698;0.21798764,-0.69591093,1.6682311;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2539;-0.12386326,0.007868603,1.7953973;-0.12351628,0.06731441,1.8566473;-0.120283335,0.43384728,1.8785264;-0.1270979,0.6315964,1.87972;-0.30259377,0.30070296,1.849493;-0.33944806,0.04004812,1.7891737;-0.2787035,-0.15661521,1.6624516;-0.25246704,-0.21039969,1.6365961;0.04309232,0.29511333,1.8504088;0.092097,0.022121923,1.8270862;0.10636452,-0.19659948,1.7371693;0.10539916,-0.29414207,1.7005532;-0.20183627,-0.0661736,1.7752101;-0.291215,-0.4182848,1.7901994;-0.34141633,-0.66053784,1.800388;-0.36013028,-0.71283144,1.7106223;-0.04746311,-0.066831894,1.7818415;0.04613988,-0.4047669,1.7579803;0.16476104,-0.65058327,1.7670288;0.19980691,-0.6957182,1.6722534;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2570;-0.15495855,0.010501068,1.8002509;-0.1549258,0.07070761,1.8611329;-0.15802455,0.4390595,1.880293;-0.16388234,0.6360543,1.8798023;-0.33397445,0.30619437,1.853006;-0.36788395,0.04072159,1.7917099;-0.3043535,-0.157034,1.6649846;-0.28766543,-0.21672118,1.6396878;0.0074598975,0.3001633,1.8502623;0.06305413,0.025938278,1.8280721;0.07420392,-0.19415836,1.7417631;0.072245166,-0.2925937,1.7083527;-0.2306549,-0.06479275,1.7801924;-0.31324893,-0.41636148,1.7951949;-0.35498226,-0.66441673,1.8055298;-0.37075314,-0.7178884,1.7154849;-0.07880919,-0.06366568,1.7873625;0.021191586,-0.4081727,1.7588949;0.1267832,-0.6493109,1.7649654;0.15938339,-0.6950713,1.6719667;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2601;-0.17770433,0.014810702,1.8048667;-0.17747483,0.0754852,1.8651739;-0.1819186,0.44343945,1.8810526;-0.19458276,0.6416768,1.8787811;-0.36158395,0.3112657,1.8564985;-0.3953056,0.044019263,1.7955725;-0.342884,-0.15577085,1.6768528;-0.31862217,-0.21834683,1.6465247;-0.018551955,0.30693698,1.850862;0.033385538,0.032900285,1.827887;0.03711529,-0.18878046,1.7484878;0.043832384,-0.2886255,1.7155393;-0.2528406,-0.06195125,1.7850426;-0.32740232,-0.41458082,1.8001477;-0.3655536,-0.6679658,1.8110691;-0.3796078,-0.7221961,1.7208433;-0.101260215,-0.058673456,1.7929189;-0.012600393,-0.4108234,1.7576346;0.086926736,-0.64581996,1.7591716;0.11667577,-0.6914136,1.6670303;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2633;-0.19841546,0.021589613,1.8105189;-0.19845319,0.08295133,1.8701997;-0.20503803,0.45029968,1.881877;-0.22079656,0.64878863,1.8779163;-0.3821512,0.3162003,1.8592988;-0.42093772,0.051172905,1.8018665;-0.37260833,-0.15071699,1.6883825;-0.34907106,-0.21644217,1.6572883;-0.043132335,0.31805456,1.8529867;0.010809999,0.041125853,1.8278865;0.0045017395,-0.18072274,1.7538494;0.018697724,-0.28161988,1.7218584;-0.2726496,-0.05706202,1.791239;-0.33812374,-0.4125384,1.8058178;-0.37316927,-0.6707031,1.8161991;-0.38577497,-0.72518015,1.725566;-0.122125395,-0.05055148,1.7996056;-0.041491143,-0.4064093,1.7551682;0.04079769,-0.64063036,1.75039;0.06458415,-0.6865295,1.6579416;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2665;-0.21649525,0.02862538,1.8160154;-0.21703428,0.09061391,1.8751668;-0.22660711,0.4575562,1.8831959;-0.2449268,0.6576621,1.877762;-0.4038653,0.3222298,1.8625687;-0.43767834,0.055613376,1.8064343;-0.40428776,-0.14957848,1.7013444;-0.3825448,-0.20967522,1.6734096;-0.061526928,0.32724437,1.8553238;-0.010322704,0.053812493,1.8293207;-0.021062922,-0.16923134,1.7581295;-0.02074429,-0.2484344,1.7298018;-0.29056698,-0.05173355,1.7974715;-0.34732142,-0.4121001,1.8132029;-0.37920013,-0.6736213,1.822238;-0.39051637,-0.7280624,1.7311838;-0.13873273,-0.04317184,1.8053852;-0.067981035,-0.39998293,1.7515503;-0.0064649284,-0.63671774,1.7417327;0.01062705,-0.6833931,1.6487548;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2712;-0.23465961,0.035161357,1.8211937;-0.23515639,0.097470336,1.8796608;-0.24474528,0.4630203,1.8840593;-0.26463613,0.664495,1.87799;-0.4209321,0.32660517,1.8652518;-0.45128414,0.058052275,1.8107501;-0.4226085,-0.15010862,1.709624;-0.40368494,-0.20713367,1.6835951;-0.078743644,0.33562514,1.8580652;-0.025023483,0.062217165,1.8303621;-0.038705535,-0.16142897,1.7599258;-0.044346627,-0.22938202,1.7325128;-0.30929327,-0.046244223,1.8042804;-0.3551917,-0.4129098,1.820633;-0.3847093,-0.67718333,1.8295305;-0.39409712,-0.7305078,1.7357365;-0.15643637,-0.03611908,1.8105631;-0.09080104,-0.39764816,1.747521;-0.051042255,-0.6362403,1.7361095;-0.04095947,-0.68466806,1.6429766;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2743;-0.25038078,0.0400626,1.8250663;-0.25108415,0.10260371,1.8830937;-0.26385343,0.46747738,1.8850821;-0.28110486,0.6689069,1.8789277;-0.4386676,0.33039343,1.8687301;-0.46554744,0.05951369,1.8166994;-0.4396201,-0.15217748,1.7199975;-0.42426232,-0.21023706,1.6940956;-0.09266062,0.34135127,1.8602079;-0.03760359,0.068465784,1.8310691;-0.0562122,-0.15461174,1.7599345;-0.06166264,-0.2272081,1.730476;-0.32518384,-0.042228986,1.8095269;-0.36290562,-0.41484717,1.827961;-0.38916218,-0.6806797,1.8360363;-0.3971102,-0.73297906,1.7402459;-0.17078578,-0.031197498,1.8139342;-0.11392718,-0.3945332,1.7438567;-0.09787086,-0.63488305,1.7329426;-0.09444507,-0.68504715,1.6398145;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2774;-0.26593566,0.043026805,1.8280752;-0.26575774,0.105785266,1.8857062;-0.27816018,0.47043946,1.8860111;-0.29698026,0.67235345,1.8800309;-0.4538255,0.33264187,1.8724284;-0.47874898,0.06037399,1.8229032;-0.45940894,-0.15620245,1.7340834;-0.4429549,-0.2153074,1.703299;-0.10790919,0.3457931,1.8619021;-0.04891064,0.07340186,1.8314714;-0.067064434,-0.15016478,1.7591871;-0.078092575,-0.22770563,1.7248776;-0.341564,-0.039942298,1.8144283;-0.37124708,-0.41857246,1.8348943;-0.39251524,-0.6839544,1.8420016;-0.3995494,-0.73564607,1.7450418;-0.18652701,-0.027759997,1.815972;-0.14143974,-0.39868605,1.7419734;-0.13380352,-0.63916576,1.7355255;-0.12493843,-0.68845904,1.6407738;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2805;-0.28022844,0.04426642,1.8300644;-0.27894983,0.10726059,1.8875425;-0.29052052,0.47236514,1.887283;-0.3097115,0.67416394,1.88115;-0.46645856,0.3341651,1.8761061;-0.48992255,0.059909407,1.8282543;-0.47724926,-0.16152543,1.7472429;-0.46462643,-0.22323582,1.71595;-0.122648604,0.3483737,1.8627774;-0.05834501,0.077022016,1.8313931;-0.085759,-0.14415635,1.7539864;-0.09133529,-0.22049564,1.7216505;-0.35598108,-0.038987454,1.8181005;-0.38014266,-0.42326254,1.8403116;-0.39513466,-0.6870356,1.8469372;-0.4015799,-0.7385735,1.7497276;-0.20157084,-0.02594718,1.8165634;-0.16429341,-0.40225378,1.7435814;-0.16333996,-0.6432167,1.7410768;-0.15352663,-0.69261724,1.6448526;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2837;-0.29443318,0.04479088,1.8315159;-0.29139003,0.107906535,1.888976;-0.30180094,0.47347546,1.8889595;-0.32408783,0.6747335,1.8828998;-0.48256335,0.33475488,1.882956;-0.50146246,0.05876486,1.8344927;-0.49035305,-0.16518901,1.7573441;-0.48155805,-0.22931828,1.726245;-0.13520828,0.34987316,1.8630662;-0.067699224,0.07967608,1.8308061;-0.09812374,-0.14071383,1.7501845;-0.10812388,-0.22484843,1.7143424;-0.37109214,-0.038597964,1.821425;-0.38861704,-0.42867607,1.844456;-0.3972021,-0.6893849,1.8506738;-0.40355858,-0.741193,1.7538879;-0.21610779,-0.025237456,1.8160967;-0.19130303,-0.41038355,1.7501891;-0.19270112,-0.65115845,1.7508097;-0.18395871,-0.70008385,1.6530997;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2868;-0.30774412,0.04466393,1.8326226;-0.3028857,0.107873395,1.8901453;-0.3113692,0.47408667,1.8907362;-0.33666575,0.67483455,1.8845459;-0.4944599,0.33468467,1.8889849;-0.509642,0.057789687,1.8392266;-0.50203437,-0.16827688,1.7658843;-0.49887824,-0.23713095,1.7351872;-0.1451339,0.35075155,1.8631669;-0.076317064,0.08178754,1.829565;-0.11724319,-0.14286697,1.7415701;-0.12035812,-0.22379449,1.7108531;-0.3856001,-0.038729846,1.8245276;-0.3959926,-0.43397883,1.846914;-0.39892223,-0.69110775,1.8533313;-0.4054894,-0.7434773,1.7573661;-0.22995478,-0.025573896,1.814918;-0.22567415,-0.42641786,1.7657222;-0.21953684,-0.6651541,1.7638216;-0.21169192,-0.71113706,1.6637738;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2899;-0.3203168,0.043491915,1.8335562;-0.31338724,0.10695872,1.8912101;-0.31870708,0.47443005,1.8925588;-0.34809595,0.6740898,1.8863897;-0.50265753,0.33403215,1.8937093;-0.5173178,0.0561216,1.8439944;-0.5134264,-0.17142464,1.7734245;-0.5132045,-0.2430784,1.7423642;-0.1539528,0.35096222,1.8629686;-0.08329106,0.083174,1.8281772;-0.12667821,-0.14386465,1.7373762;-0.1312569,-0.22299851,1.7082598;-0.3988416,-0.0396259,1.8272836;-0.40294373,-0.43946108,1.8479083;-0.40071705,-0.6924155,1.8551847;-0.40773866,-0.7454456,1.7601613;-0.2442267,-0.027145818,1.8133659;-0.24707565,-0.43680257,1.7753903;-0.23844792,-0.6758428,1.7740716;-0.26541913,-0.7456655,1.7500951;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2930;-0.33139333,0.04196264,1.834437;-0.32306823,0.10545875,1.8923155;-0.325767,0.47418028,1.8951268;-0.35785136,0.6726839,1.8885607;-0.5087184,0.33332825,1.8977348;-0.5237368,0.054456938,1.8483177;-0.52263206,-0.17379464,1.7792321;-0.52438956,-0.24635798,1.7481321;-0.16121897,0.3508728,1.8628017;-0.089396484,0.08418714,1.8266146;-0.1329586,-0.14457488,1.7346371;-0.13881215,-0.22265226,1.7065719;-0.40969443,-0.040539794,1.8294467;-0.40810177,-0.4436412,1.8480374;-0.40246385,-0.69341743,1.8564782;-0.41010273,-0.74716693,1.7624568;-0.25678414,-0.029074641,1.8121351;-0.26235485,-0.4440099,1.7819605;-0.25603566,-0.6847842,1.782576;-0.2073864,-0.74257123,1.783196;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2977;-0.34050706,0.040296696,1.8353088;-0.33104366,0.10382234,1.893409;-0.33159688,0.47386694,1.8978473;-0.36548984,0.67138934,1.8905663;-0.513608,0.33235896,1.9016516;-0.52854085,0.053355567,1.8517308;-0.53079647,-0.17541447,1.784397;-0.533483,-0.24912998,1.7528778;-0.16778779,0.35051677,1.8627192;-0.09419832,0.084805384,1.8250773;-0.1372378,-0.14454661,1.7329898;-0.14662842,-0.22343127,1.704785;-0.41853175,-0.041579526,1.8313782;-0.41200346,-0.44667453,1.8476856;-0.4039108,-0.6941835,1.8573574;-0.4455461,-0.7587262,1.8122954;-0.26714596,-0.031026112,1.8112124;-0.27196556,-0.44830787,1.7859842;-0.2672129,-0.6901303,1.7888784;-0.23478319,-0.7559142,1.7995931;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3009;-0.3472332,0.038829107,1.8360276;-0.33716592,0.10227622,1.8943572;-0.3366921,0.47338566,1.9007263;-0.37162912,0.6698535,1.8926032;-0.51723737,0.33136111,1.9049371;-0.533135,0.05206532,1.8550966;-0.53718907,-0.1768022,1.7885528;-0.54060674,-0.25124538,1.75672;-0.17296198,0.34990552,1.8626921;-0.097775534,0.08510203,1.8238442;-0.14033853,-0.14448197,1.7318383;-0.15214194,-0.22433197,1.7034934;-0.42496768,-0.042484358,1.8328093;-0.41563067,-0.44992062,1.8466884;-0.4053734,-0.69490135,1.8579462;-0.47118646,-0.76546395,1.8465047;-0.27438903,-0.032599416,1.8106402;-0.27898726,-0.45152092,1.7890083;-0.27711663,-0.69442093,1.7948421;-0.26242363,-0.76062596,1.784562;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3040;-0.35216945,0.037474122,1.8366145;-0.34178904,0.1007949,1.8951561;-0.34086952,0.4727424,1.9033632;-0.3764773,0.6683408,1.8946398;-0.52007264,0.33010375,1.9077762;-0.5371771,0.050991386,1.8581318;-0.54232615,-0.17772838,1.791751;-0.54599994,-0.25299662,1.7597368;-0.17726123,0.34903443,1.862786;-0.10061284,0.085244276,1.8228834;-0.14265579,-0.14443086,1.7309872;-0.15615168,-0.22518308,1.7025484;-0.4296912,-0.04340527,1.8338886;-0.41859752,-0.45249152,1.8456773;-0.4066455,-0.69554186,1.8582892;-0.48126376,-0.76730275,1.858587;-0.2794605,-0.03388315,1.8102905;-0.28392753,-0.45366657,1.7911112;-0.28405797,-0.6970991,1.7990791;-0.26606682,-0.75622296,1.7701226;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3071;-0.35576636,0.036320288,1.8371223;-0.3452115,0.099509604,1.8958496;-0.3441486,0.47212216,1.9056855;-0.3807081,0.6667339,1.89673;-0.5222301,0.32892135,1.9101257;-0.5407894,0.050305944,1.8608474;-0.54594535,-0.17818956,1.7940356;-0.5498808,-0.2544285,1.7620403;-0.18078297,0.3481498,1.8629712;-0.102806486,0.08528827,1.8221875;-0.14425245,-0.1438313,1.7305255;-0.15904835,-0.22604388,1.7018366;-0.43311286,-0.044210676,1.8347268;-0.42094257,-0.45452812,1.8447356;-0.4077433,-0.6962,1.8584938;-0.4875059,-0.76844525,1.865822;-0.28309348,-0.034907725,1.8101071;-0.28738645,-0.4551963,1.7926569;-0.28848147,-0.6989068,1.8016232;-0.26666,-0.74789107,1.753682;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3102;-0.35836482,0.03526035,1.837567;-0.34775567,0.098304555,1.8964651;-0.3468617,0.47142172,1.907757;-0.38445663,0.6648959,1.8988895;-0.52385783,0.32778743,1.9119792;-0.5434019,0.0498144,1.8627722;-0.54857796,-0.17851433,1.7957183;-0.5524801,-0.2554349,1.7636389;-0.1837617,0.34730995,1.863352;-0.10462613,0.08521874,1.8216878;-0.14549232,-0.14370859,1.7301;-0.16104239,-0.22676872,1.7013456;-0.43554237,-0.044958886,1.8353654;-0.42276466,-0.45640954,1.8439108;-0.40890703,-0.69722587,1.8585677;-0.45687175,-0.7674238,1.8171283;-0.2856804,-0.03577077,1.8100445;-0.2892976,-0.45616406,1.7937583;-0.29133052,-0.7001693,1.8032981;-0.26669928,-0.7404775,1.7396252;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3134;-0.3601738,0.034405585,1.837938;-0.34956154,0.09730754,1.8969842;-0.3492446,0.47061014,1.909658;-0.38776758,0.6626327,1.90099;-0.5254839,0.3264196,1.9137357;-0.54518926,0.049465947,1.8640518;-0.5503583,-0.17876673,1.7968411;-0.5542934,-0.25613564,1.7647593;-0.1861389,0.3465837,1.8638684;-0.10611846,0.08502074,1.8213524;-0.14629133,-0.14366062,1.7298397;-0.16235939,-0.22745088,1.7010227;-0.43724698,-0.04562566,1.8358483;-0.4239814,-0.45773664,1.8432788;-0.40982708,-0.69813055,1.8585999;-0.3885156,-0.7699273,1.8580031;-0.28746498,-0.0364738,1.8100611;-0.28969568,-0.45672235,1.7943;-0.2912087,-0.70098346,1.8036213;-0.2534494,-0.6973444,1.7181575;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3180;-0.3613937,0.03371333,1.8382484;-0.35081983,0.09653025,1.8974054;-0.3510508,0.4699824,1.9111499;-0.39027247,0.66100025,1.902661;-0.5266318,0.32540494,1.9149766;-0.54641503,0.049215365,1.8648967;-0.55161196,-0.17893657,1.7976155;-0.55510336,-0.25664732,1.7654822;-0.18799923,0.34602335,1.8645278;-0.10733452,0.08471949,1.8211749;-0.14652774,-0.14392413,1.729834;-0.16295394,-0.22814573,1.7009405;-0.43838215,-0.04620554,1.8362045;-0.42467886,-0.46588352,1.8435829;-0.41129607,-0.7075794,1.8595457;-0.339543,-0.7685703,1.8839208;-0.2886041,-0.03708301,1.8101841;-0.28815278,-0.45670283,1.7939417;-0.28134382,-0.701198,1.7975091;-0.22435942,-0.64553607,1.726031;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3212;-0.36205745,0.03311458,1.8385533;-0.3516594,0.09591799,1.8977646;-0.35249928,0.46950513,1.9123747;-0.392135,0.6598518,1.9040784;-0.5274503,0.3246511,1.9158182;-0.54724985,0.048950747,1.865344;-0.55134887,-0.17902516,1.7972076;-0.5532815,-0.2563818,1.7651426;-0.18944196,0.34563828,1.8653375;-0.108299695,0.084382944,1.8211391;-0.14600086,-0.14449328,1.7302426;-0.16245681,-0.22870138,1.7013754;-0.4388524,-0.046788722,1.8364452;-0.42482832,-0.4690344,1.8437324;-0.41214585,-0.7113861,1.8598276;-0.4064084,-0.767939,1.8556083;-0.28880912,-0.037609745,1.8106124;-0.27809483,-0.4530548,1.7899971;-0.26579905,-0.69788516,1.7877603;-0.26164633,-0.60577655,1.7747598;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3243;-0.3616501,0.032625176,1.8389606;-0.3519847,0.09544034,1.8981514;-0.35359257,0.4691913,1.913381;-0.39352974,0.65917414,1.9054883;-0.5280208,0.32410783,1.9163764;-0.5470263,0.04821222,1.8643198;-0.5459036,-0.17948365,1.7929943;-0.54280335,-0.25497866,1.7606384;-0.19050196,0.34541714,1.8663551;-0.10904773,0.083986945,1.8213428;-0.14393564,-0.14574084,1.7315502;-0.15846659,-0.22823611,1.7037784;-0.43778998,-0.047381658,1.836392;-0.42477453,-0.47075295,1.8438469;-0.41266733,-0.7133639,1.8599359;-0.43279678,-0.7744513,1.8472557;-0.286724,-0.037681293,1.8118148;-0.2600631,-0.44764203,1.783296;-0.2361816,-0.69255686,1.7739147;-0.29443735,-0.6385173,1.7937057;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3274;-0.35780713,0.032941278,1.839776;-0.35051277,0.095414974,1.8989077;-0.3543455,0.4690054,1.9142163;-0.3943599,0.6589424,1.9070505;-0.5284131,0.32367873,1.916739;-0.54537064,0.047163162,1.8616092;-0.5343467,-0.17958859,1.7842723;-0.52566564,-0.25231043,1.7515713;-0.19099179,0.3454008,1.8678659;-0.10943399,0.08341926,1.8221848;-0.13865149,-0.14581779,1.7355573;-0.14993699,-0.22594765,1.708571;-0.43266937,-0.047530115,1.8356289;-0.42252007,-0.46674415,1.8438956;-0.41308147,-0.7112862,1.8591596;-0.43735516,-0.76515484,1.8024409;-0.2791407,-0.03606081,1.814583;-0.22033551,-0.43428782,1.7714494;-0.19905396,-0.68092936,1.7623748;-0.27722302,-0.7075922,1.7908602;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3305;-0.34976327,0.034173366,1.8407174;-0.34602696,0.09612067,1.8999724;-0.35478553,0.46894628,1.9149721;-0.39428127,0.65930784,1.9090166;-0.5285239,0.32330403,1.9168162;-0.54078525,0.04689123,1.8564105;-0.52003187,-0.17780292,1.7735776;-0.5070661,-0.24710043,1.7403125;-0.19072713,0.34556797,1.8698758;-0.108837344,0.08258813,1.8242371;-0.12967204,-0.1449166,1.7417351;-0.13672493,-0.2208314,1.7157241;-0.42213628,-0.046951734,1.8339086;-0.418711,-0.45948184,1.8437673;-0.41316363,-0.7084352,1.8583577;-0.4385347,-0.7601795,1.7810649;-0.26815698,-0.03351218,1.8176826;-0.19670723,-0.42672077,1.7655594;-0.16525865,-0.6727627,1.755581;-0.23804267,-0.74409163,1.7984042;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3337;-0.3366606,0.036603775,1.841503;-0.3371614,0.09783243,1.9011137;-0.3546448,0.4690173,1.915784;-0.39284024,0.6600664,1.9111842;-0.5277007,0.32303193,1.9161514;-0.53236175,0.04658787,1.8483816;-0.50431675,-0.17594032,1.7610451;-0.48532072,-0.24357134,1.7274003;-0.18787347,0.34616295,1.8735011;-0.10636388,0.08157181,1.8281369;-0.11755218,-0.1440314,1.7486839;-0.121098936,-0.21303281,1.7249278;-0.40657336,-0.045542195,1.8311911;-0.41406906,-0.45213804,1.8432925;-0.4127305,-0.70567626,1.857523;-0.43807286,-0.7571175,1.7684124;-0.25316903,-0.030116927,1.8208905;-0.16561155,-0.4144381,1.7622801;-0.124743685,-0.6597497,1.7518935;-0.16121206,-0.7431517,1.7208307;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3368;-0.3220671,0.0392213,1.8418077;-0.32553554,0.09997165,1.9018804;-0.35313705,0.46933833,1.9167662;-0.38746458,0.6616283,1.9140596;-0.5252415,0.3230854,1.9146022;-0.5230456,0.04623505,1.8407567;-0.48967698,-0.17413789,1.7495326;-0.46563905,-0.24019995,1.7148021;-0.18240477,0.34687537,1.8777523;-0.10096097,0.08044606,1.8338634;-0.10549124,-0.14340983,1.7548788;-0.10549398,-0.20532323,1.7334107;-0.39028436,-0.044033725,1.8282886;-0.40777478,-0.4448731,1.8423299;-0.41200092,-0.7029983,1.8566128;-0.4371741,-0.7549136,1.7601951;-0.23804958,-0.027064241,1.8232902;-0.14730018,-0.40931633,1.7613751;-0.08557255,-0.65123504,1.7522361;-0.088004455,-0.7314173,1.6687182;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
