Time;SPINE_BASE_X,SPINE_BASE_Y,SPINE_BASE_Z;SPINE_MID_X,SPINE_MID_Y,SPINE_MID_Z;NECK_X,NECK_Y,NECK_Z;HEAD_X,HEAD_Y,HEAD_Z;SHOULDER_LEFT_X,SHOULDER_LEFT_Y,SHOULDER_LEFT_Z;ELBOW_LEFT_X,ELBOW_LEFT_Y,ELBOW_LEFT_Z;WRIST_LEFT_X,WRIST_LEFT_Y,WRIST_LEFT_Z;HAND_LEFT_X,HAND_LEFT_Y,HAND_LEFT_Z;SHOULDER_RIGHT_X,SHOULDER_RIGHT_Y,SHOULDER_RIGHT_Z;ELBOW_RIGHT_X,ELBOW_RIGHT_Y,ELBOW_RIGHT_Z;WRIST_RIGHT_X,WRIST_RIGHT_Y,WRIST_RIGHT_Z;HAND_RIGHT_X,HAND_RIGHT_Y,HAND_RIGHT_Z;HIP_LEFT_X,HIP_LEFT_Y,HIP_LEFT_Z;KNEE_LEFT_X,KNEE_LEFT_Y,KNEE_LEFT_Z;ANKLE_LEFT_X,ANKLE_LEFT_Y,ANKLE_LEFT_Z;FOOT_LEFT_X,FOOT_LEFT_Y,FOOT_LEFT_Z;HIP_RIGHT_X,HIP_RIGHT_Y,HIP_RIGHT_Z;KNEE_RIGHT_X,KNEE_RIGHT_Y,KNEE_RIGHT_Z;ANKLE_RIGHT_X,ANKLE_RIGHT_Y,ANKLE_RIGHT_Z;FOOT_RIGHT_X,FOOT_RIGHT_Y,FOOT_RIGHT_Z;SPINE_SHOULDER_X,SPINE_SHOULDER_Y,SPINE_SHOULDER_Z;HAND_TIP_LEFT_X,HAND_TIP_LEFT_Y,HAND_TIP_LEFT_Z;THUMB_LEFT_X,THUMB_LEFT_Y,THUMB_LEFT_Z;HAND_TIP_RIGHT_X,HAND_TIP_RIGHT_Y,HAND_TIP_RIGHT_Z;THUMB_RIGHT_X,THUMB_RIGHT_Y,THUMB_RIGHT_Z
1474;-0.09957157,-0.13082077,1.6282125;-0.096817136,-0.07608443,1.6886749;-0.079566345,0.27749524,1.7380213;-0.08414734,0.47504392,1.7186939;-0.25876638,0.15851684,1.713137;-0.33829376,-0.052618816,1.7315581;-0.42692426,-0.216921,1.7694261;-0.44574723,-0.28198215,1.7853125;0.08484481,0.15156017,1.7139581;0.19949237,-0.08062316,1.689097;0.32886803,-0.18094417,1.5766097;0.30687276,-0.1542438,1.4818513;-0.17936482,-0.20467716,1.6047577;-0.21607682,-0.5533477,1.5887074;-0.24854298,-0.86115235,1.5606998;-0.254927,-0.897373,1.4759972;-0.024205428,-0.20670128,1.6079111;0.010604652,-0.5304149,1.5339198;0.044331595,-0.85274434,1.4490577;0.049424317,-0.87546915,1.3594167;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1506;-0.09919298,-0.13100058,1.6280999;-0.09655838,-0.07627548,1.688702;-0.07918565,0.27733654,1.7376791;-0.083658285,0.47493738,1.7183969;-0.25829822,0.15859705,1.7124314;-0.33834985,-0.05224923,1.7312695;-0.42414218,-0.21828304,1.7690775;-0.44293758,-0.2839904,1.7855675;0.08546526,0.15113999,1.7137728;0.1829843,-0.058619317,1.7247895;0.24817581,-0.10186444,1.4945533;0.24228749,-0.092705786,1.4648445;-0.17899533,-0.20489106,1.604322;-0.21606362,-0.55327743,1.5886946;-0.24885376,-0.86184645,1.5608424;-0.2551717,-0.8982864,1.4758872;-0.023844872,-0.20693588,1.6079974;0.010578585,-0.5304201,1.5339634;0.043963224,-0.85367554,1.4488301;0.04916505,-0.87646246,1.3588669;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1537;-0.098715015,-0.13115309,1.627896;-0.096263625,-0.076438725,1.6886617;-0.07873511,0.27717522,1.7372123;-0.08324825,0.47484475,1.7181413;-0.25780278,0.15874447,1.711534;-0.33835027,-0.05181387,1.7310424;-0.42199692,-0.21922822,1.7686872;-0.44095507,-0.28533086,1.7856398;0.08608658,0.15079565,1.7136997;0.15929408,-0.042659864,1.7528106;0.19328825,-0.05064032,1.5204675;0.18473291,-0.0369858,1.4765884;-0.17852104,-0.20506343,1.6037221;-0.2160453,-0.5532023,1.5886663;-0.24911363,-0.8623116,1.5609852;-0.25534442,-0.8988923,1.4758624;-0.023443224,-0.20713632,1.6080312;0.0105569335,-0.5304202,1.5339868;0.043608572,-0.8543548,1.4485872;0.048943114,-0.8771459,1.3584188;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1568;-0.09809898,-0.13128373,1.6275904;-0.09588339,-0.076580785,1.6885414;-0.07812057,0.2770503,1.7365781;-0.082886,0.47477052,1.7179288;-0.25719544,0.15896156,1.7103962;-0.33826637,-0.051340364,1.7309209;-0.42091087,-0.21968152,1.7685128;-0.4399181,-0.28579617,1.7857376;0.08666997,0.15058477,1.7137109;0.14999954,-0.037516832,1.7624494;0.13803545,0.0042891223,1.5150912;0.13492401,0.018847575,1.4633021;-0.17790185,-0.20518723,1.6029621;-0.21602166,-0.55311835,1.5886261;-0.24939027,-0.86269873,1.5611535;-0.2555093,-0.8994014,1.475882;-0.022989707,-0.20730269,1.6080246;0.010533014,-0.53041226,1.5339937;0.043226663,-0.8549517,1.4483083;0.048719876,-0.87773013,1.3579705;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1599;-0.097432524,-0.13141543,1.6272153;-0.095457174,-0.076717466,1.6883514;-0.077356555,0.27694947,1.7357864;-0.0825404,0.47470996,1.7177409;-0.25642312,0.15923265,1.709059;-0.33809298,-0.050791338,1.7309486;-0.42022473,-0.21981359,1.7685043;-0.44040468,-0.28462374,1.7862285;0.08722811,0.15047759,1.713753;0.15169775,-0.03986556,1.7259767;0.09409518,0.049719047,1.5007542;0.08495824,0.072048776,1.4476559;-0.17727748,-0.20528446,1.602205;-0.21598963,-0.55301523,1.5885687;-0.24965519,-0.8630289,1.5613115;-0.2556509,-0.8998378,1.4759068;-0.022532582,-0.20744984,1.6079718;0.010507487,-0.53039926,1.5339854;0.04284952,-0.8554868,1.4480234;0.04851291,-0.87824935,1.357536;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1646;-0.09676736,-0.13153996,1.6268046;-0.09500141,-0.07684239,1.6881067;-0.07653514,0.2768837,1.7348744;-0.08215217,0.4746703,1.7175385;-0.25566646,0.15956375,1.7078077;-0.3377114,-0.050144102,1.7312114;-0.42026025,-0.21926966,1.768735;-0.44312245,-0.28146005,1.7869515;0.087732166,0.1504212,1.7137728;0.15221183,-0.041860282,1.7092237;0.08585401,0.061461933,1.5011363;0.070383795,0.09205948,1.4474163;-0.17669491,-0.20535521,1.601505;-0.21594548,-0.5528881,1.588492;-0.249894,-0.8633112,1.5614487;-0.25577265,-0.9002135,1.4759282;-0.022080595,-0.20758168,1.6078767;0.010480761,-0.53038126,1.5339628;0.04248405,-0.85597426,1.4477425;0.04830947,-0.8787248,1.3571193;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1665;-0.09610935,-0.13166708,1.6263661;-0.09452836,-0.076964825,1.6878163;-0.07570243,0.27684358,1.7339354;-0.081653714,0.47464687,1.7173066;-0.25492275,0.15990292,1.7066548;-0.337185,-0.049472187,1.7316767;-0.4203215,-0.21823823,1.7699876;-0.44518638,-0.27803153,1.7893921;0.08817378,0.15040289,1.7138008;0.15338215,-0.044176545,1.698592;0.091042474,0.059063744,1.5012648;0.077521026,0.08827914,1.4467211;-0.17614678,-0.20541118,1.6008598;-0.21586834,-0.5527345,1.5883874;-0.2500802,-0.86355376,1.561556;-0.25585225,-0.9005478,1.4759375;-0.021638788,-0.20769954,1.6077445;0.010456439,-0.53036296,1.5339341;0.0421439,-0.85642177,1.4474901;0.048126657,-0.8791645,1.3567446;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1712;-0.09547961,-0.13179272,1.6259129;-0.09406692,-0.07708068,1.687494;-0.07488183,0.2768231,1.7329965;-0.081067204,0.47463262,1.7170336;-0.2541181,0.16025372,1.7055086;-0.3365139,-0.048794854,1.7323017;-0.42105067,-0.21653435,1.771796;-0.44830343,-0.2737233,1.7923772;0.08859862,0.15041083,1.7138501;0.15549785,-0.05874447,1.6908923;0.1139801,0.023508102,1.4974436;0.10709664,0.047233243,1.4390094;-0.17559785,-0.20545249,1.6001959;-0.21574824,-0.55255127,1.5882386;-0.25020346,-0.8637068,1.5616305;-0.25588968,-0.9007659,1.4759508;-0.021227533,-0.2078072,1.607597;0.0104318205,-0.53034264,1.5338945;0.041846547,-0.8567423,1.4472774;0.04798427,-0.8794602,1.3564731;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1743;-0.0948894,-0.13190775,1.6254767;-0.09363123,-0.07718558,1.6871698;-0.07415173,0.276806,1.7321517;-0.08046786,0.47462645,1.7167228;-0.25337234,0.16055869,1.7044746;-0.3357262,-0.048285738,1.733027;-0.4225296,-0.21378353,1.7751286;-0.46408695,-0.20436004,1.8138891;0.08905722,0.15040675,1.7139343;0.14312911,-0.056059156,1.7166833;0.14595622,-0.033565097,1.5219666;0.15751484,-0.03821321,1.4541633;-0.17506894,-0.2054787,1.5995443;-0.21561955,-0.5523629,1.5880715;-0.25030315,-0.86380494,1.5616916;-0.25591505,-0.90091115,1.4759684;-0.020813096,-0.20791863,1.6074551;0.0104161445,-0.53032273,1.533854;0.041597392,-0.8569667,1.4470984;0.047881246,-0.8796566,1.3562782;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1774;-0.094353564,-0.13200791,1.6250795;-0.093227684,-0.07727835,1.6868626;-0.07353121,0.27678773,1.7314346;-0.079906106,0.47461927,1.7164103;-0.25274625,0.16080925,1.7036115;-0.3348377,-0.048021276,1.7338408;-0.42453104,-0.21091965,1.778658;-0.47301695,-0.17532778,1.8236274;0.089502886,0.15040356,1.7140329;0.15963994,-0.067484215,1.7160765;0.20290609,-0.10597167,1.4697785;0.20390183,-0.103340454,1.4322906;-0.17458293,-0.20549124,1.598941;-0.21547955,-0.5521642,1.587884;-0.25038648,-0.8638566,1.5617422;-0.25592643,-0.90100497,1.475992;-0.020407416,-0.20802976,1.6073354;0.010408335,-0.5303099,1.533816;0.041385725,-0.85711235,1.4469483;0.047803164,-0.8797843,1.3561382;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1806;-0.09387408,-0.13210106,1.6247528;-0.092863925,-0.07736593,1.6866043;-0.073038645,0.2767553,1.7308757;-0.07942037,0.47461355,1.7161422;-0.25224417,0.16100824,1.7029312;-0.333934,-0.048050497,1.734523;-0.42736918,-0.20756161,1.7826525;-0.47907877,-0.16093552,1.8290176;0.08994362,0.15036036,1.7141412;0.16919178,-0.07288578,1.7123064;0.27667308,-0.18219857,1.5198455;0.27420783,-0.18839844,1.456062;-0.17415266,-0.20550387,1.5984235;-0.21533501,-0.5519714,1.5876966;-0.25045666,-0.8638793,1.5617836;-0.2559253,-0.9010632,1.4760196;-0.019974606,-0.20816235,1.6072718;0.01040402,-0.53029764,1.5337949;0.041184083,-0.85722005,1.4468211;0.047731496,-0.87987554,1.3560312;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1837;-0.09345236,-0.13219818,1.6244754;-0.09253494,-0.077465445,1.6863791;-0.072665855,0.27668327,1.7304685;-0.07900835,0.47457787,1.7158912;-0.25184703,0.16116144,1.7023894;-0.33316788,-0.048371557,1.7352844;-0.4253735,-0.2079927,1.7859523;-0.45663866,-0.21520492,1.8276502;0.09042216,0.15017422,1.7142088;0.1891719,-0.07802478,1.6881986;0.31997484,-0.22666045,1.5390738;0.3472585,-0.26487288,1.4543436;-0.1737777,-0.20552349,1.5979632;-0.21516988,-0.5517854,1.5874884;-0.2505066,-0.8638641,1.5618124;-0.25589207,-0.9010671,1.4760568;-0.019536398,-0.20833881,1.607247;0.010406175,-0.530287,1.5337781;0.04102292,-0.85728633,1.4467133;0.04767708,-0.87993133,1.3559515;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1868;-0.09308504,-0.1322958,1.6242415;-0.092230484,-0.07757639,1.6861836;-0.072391376,0.27660108,1.7301941;-0.0786699,0.4745221,1.7156805;-0.25154898,0.16127245,1.7019788;-0.33257285,-0.04896813,1.7361488;-0.42131633,-0.2104318,1.7883313;-0.45486063,-0.21947247,1.828835;0.090963155,0.14977959,1.714167;0.20900108,-0.08691509,1.6552578;0.34723222,-0.25075695,1.5362773;0.39029926,-0.30475515,1.4420731;-0.17345692,-0.20554796,1.59756;-0.21486092,-0.55154866,1.5871915;-0.25047308,-0.86379623,1.5618074;-0.2557037,-0.90098083,1.4760842;-0.019109827,-0.20853943,1.6072406;0.010423853,-0.5302815,1.5337646;0.04091552,-0.8573246,1.4466401;0.047641337,-0.8799561,1.3559005;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1915;-0.09277054,-0.13238801,1.6240584;-0.09193823,-0.077695765,1.6860259;-0.07216615,0.27650368,1.7300155;-0.078430906,0.47441658,1.7155231;-0.25134927,0.1613473,1.7017053;-0.33226162,-0.04957443,1.7368289;-0.3618903,-0.23117432,1.7914546;-0.37211794,-0.2776778,1.8195565;0.091587536,0.14921667,1.7139695;0.21637954,-0.09023195,1.6431148;0.35037822,-0.25007853,1.5331805;0.39310926,-0.302846,1.4392757;-0.17319883,-0.20557916,1.5972416;-0.21449667,-0.5512909,1.5868732;-0.25039977,-0.863745,1.5617782;-0.25548115,-0.9009205,1.4760716;-0.018702028,-0.20874934,1.6072465;0.010455623,-0.53027844,1.5337552;0.040840205,-0.85736364,1.4465853;0.047616515,-0.8799859,1.3558598;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1946;-0.09250646,-0.13246202,1.6239182;-0.091666356,-0.07780444,1.6859025;-0.07196318,0.2763957,1.729909;-0.07824527,0.47430512,1.7154084;-0.25120628,0.16140239,1.7015139;-0.33212572,-0.050303373,1.7375441;-0.33965766,-0.24012385,1.7915957;-0.33025116,-0.3093887,1.8117676;0.09220808,0.14858975,1.7136595;0.22063081,-0.09215562,1.6367992;0.3482194,-0.23881327,1.536893;0.3877332,-0.27316946,1.4428699;-0.17300615,-0.20559582,1.5970256;-0.214132,-0.5510471,1.5865653;-0.25029188,-0.86370355,1.5617106;-0.25523475,-0.90087324,1.476001;-0.018345205,-0.2089277,1.6072414;0.010508407,-0.530275,1.5337492;0.040789615,-0.8573978,1.4465468;0.04760033,-0.88001144,1.3558294;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1978;-0.09228633,-0.13252386,1.6238093;-0.09142214,-0.07790204,1.6858053;-0.0717892,0.2762912,1.7298492;-0.078109555,0.4741934,1.715326;-0.25110373,0.16144314,1.7013775;-0.33222416,-0.051605992,1.7386167;-0.32080165,-0.24773185,1.7903156;-0.31028324,-0.32351655,1.8080742;0.09276343,0.14802061,1.7133477;0.21777242,-0.09507854,1.639331;0.34910357,-0.22568399,1.5410749;0.3619018,-0.22575302,1.452836;-0.17285606,-0.2056085,1.5968605;-0.21378921,-0.55083483,1.5862923;-0.25016412,-0.86368567,1.561635;-0.25497654,-0.90086025,1.4759092;-0.018035388,-0.20908561,1.6072407;0.010567806,-0.53027254,1.5337441;0.04075292,-0.8574367,1.4465102;0.047592673,-0.88003874,1.3557996;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2009;-0.092100725,-0.13257267,1.6237248;-0.09120462,-0.07798463,1.6857296;-0.0716374,0.27619585,1.7298211;-0.07800593,0.47408146,1.7152686;-0.25102684,0.16147931,1.7012815;-0.3322675,-0.052339308,1.7392365;-0.31057304,-0.25146887,1.7892593;-0.2964835,-0.3321883,1.8047103;0.09334202,0.14746852,1.7130507;0.20460494,-0.09589976,1.6668098;0.33345664,-0.19759065,1.5525447;0.32458952,-0.17596406,1.4491901;-0.17273821,-0.20561779,1.596733;-0.2134751,-0.5506521,1.5860574;-0.25002187,-0.8636934,1.5615575;-0.25470743,-0.90088606,1.4758021;-0.017763296,-0.2092249,1.607242;0.010647907,-0.53026724,1.5337356;0.04073883,-0.8574916,1.4464658;0.047607638,-0.88008267,1.355754;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2040;-0.09193752,-0.13260053,1.6236558;-0.09100849,-0.07804339,1.6856675;-0.07149981,0.2761124,1.7298099;-0.07792656,0.4739727,1.7152278;-0.25096834,0.16150945,1.7012144;-0.33229807,-0.052947316,1.7396945;-0.30388635,-0.25391993,1.7886214;-0.28754935,-0.33762857,1.802374;0.09386295,0.14701125,1.7128147;0.19117866,-0.09039949,1.7046233;0.26729697,-0.11647524,1.4751215;0.2751357,-0.10504715,1.3937509;-0.17264256,-0.20561968,1.5966364;-0.21319717,-0.5504962,1.5858574;-0.24987614,-0.86369973,1.5614774;-0.2544422,-0.9009097,1.4756894;-0.01753049,-0.20931832,1.6072235;0.010738388,-0.53026074,1.5337175;0.04073292,-0.8575338,1.446429;0.047628284,-0.8801177,1.355713;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2071;-0.091778055,-0.13261788,1.6235924;-0.09081193,-0.07808891,1.685608;-0.0713069,0.2760239,1.7298026;-0.07786309,0.47386456,1.715201;-0.25092217,0.16153498,1.7011687;-0.33224422,-0.053386927,1.73995;-0.2993803,-0.25547183,1.7879411;-0.28303328,-0.33908674,1.8002576;0.09431667,0.14668192,1.712674;0.16495721,-0.074625775,1.7397815;0.21014507,-0.060236,1.5018123;0.20912616,-0.045491427,1.4430324;-0.17255524,-0.2056168,1.5965514;-0.21295579,-0.5503655,1.5856876;-0.2497419,-0.863697,1.5614083;-0.2541964,-0.9009225,1.4755942;-0.017317407,-0.20939417,1.6072;0.010833722,-0.5302549,1.5336909;0.040731374,-0.8575678,1.4463919;0.047652233,-0.88014466,1.3556714;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2103;-0.091599874,-0.13262193,1.6235125;-0.09059148,-0.07811832,1.6855286;-0.0710313,0.27594924,1.7297744;-0.07781169,0.47376087,1.7151759;-0.25087434,0.16155784,1.7011338;-0.33206913,-0.053751793,1.7400265;-0.29710612,-0.25597942,1.7870028;-0.28356054,-0.3363756,1.7988124;0.09470488,0.14650272,1.7125925;0.15547097,-0.069399975,1.7514048;0.15202525,0.009054024,1.4994004;0.15516329,0.012030909,1.4904872;-0.17245112,-0.20560192,1.5964483;-0.2127444,-0.5502561,1.5855355;-0.2496228,-0.8636665,1.5613537;-0.25398332,-0.9008999,1.4755318;-0.01711058,-0.20944883,1.6071582;0.010931911,-0.5302515,1.5336465;0.040727876,-0.8575844,1.4463569;0.047669534,-0.8801529,1.3556374;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2134;-0.091415256,-0.1326344,1.6234062;-0.09035927,-0.07815173,1.6854217;-0.070641845,0.27588478,1.7297087;-0.0777239,0.47363362,1.7151362;-0.25073364,0.16158602,1.7010785;-0.33180097,-0.05405342,1.7399609;-0.2964874,-0.2556343,1.7859575;-0.28649512,-0.33171305,1.7980255;0.09503661,0.14641482,1.7125067;0.15016888,-0.06645575,1.7579192;0.10834153,0.053120688,1.5253968;0.08432373,0.07460583,1.5365125;-0.17234594,-0.20558734,1.5963393;-0.21256137,-0.55016065,1.5853916;-0.24950977,-0.86361206,1.561296;-0.25378898,-0.9008476,1.4754785;-0.016924815,-0.20949478,1.6070795;0.0110325925,-0.53024703,1.5335802;0.04072765,-0.85758847,1.446322;0.047689218,-0.88014776,1.3556086;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2181;-0.09122969,-0.13266605,1.6232747;-0.09010998,-0.078198835,1.6852849;-0.070102215,0.27582383,1.7295697;-0.07760275,0.47350657,1.7150747;-0.25037387,0.16161937,1.7009512;-0.33130208,-0.05428292,1.7396795;-0.29688728,-0.25466403,1.7847643;-0.29004097,-0.32664195,1.7974148;0.095353864,0.14639635,1.7123564;0.15035152,-0.057646804,1.7373414;0.12593915,0.079530075,1.531799;0.061131146,0.11361641,1.5516663;-0.17224875,-0.20557486,1.5962399;-0.2124082,-0.5500772,1.585262;-0.24940477,-0.8635378,1.5612335;-0.25362065,-0.9007727,1.4754303;-0.016759504,-0.20954531,1.6069475;0.011128199,-0.5302433,1.533507;0.040730104,-0.8575897,1.4462992;0.04770828,-0.88014144,1.3555937;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2212;-0.091032594,-0.13271376,1.6231172;-0.08983402,-0.07825899,1.6851178;-0.069409795,0.27576682,1.7293696;-0.07740688,0.47337836,1.7149805;-0.24994439,0.16165331,1.7008085;-0.33042818,-0.054325864,1.7390621;-0.2977304,-0.2530871,1.7836362;-0.29327726,-0.32146275,1.7971985;0.09562309,0.14641795,1.7121913;0.15236071,-0.05031333,1.7113694;0.11470704,0.08634148,1.5238384;0.083160356,0.0824213,1.5620346;-0.17215335,-0.2055643,1.596144;-0.21227936,-0.54999864,1.5851412;-0.24931481,-0.8634538,1.5611677;-0.2534825,-0.90068823,1.4753848;-0.016601823,-0.20959489,1.6067742;0.011220154,-0.530239,1.5334312;0.040733214,-0.857589,1.4462833;0.047726255,-0.8801332,1.3555874;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2243;-0.09082507,-0.13277079,1.622948;-0.08955229,-0.07832496,1.6849408;-0.06869217,0.27571455,1.7291591;-0.07712138,0.4732398,1.7148345;-0.24945143,0.16168475,1.7006489;-0.32959643,-0.0543009,1.7384685;-0.29872355,-0.25153813,1.7824398;-0.29567719,-0.31750268,1.7967277;0.095849685,0.14647654,1.7120726;0.15243049,-0.051194467,1.703819;0.1295139,0.040679123,1.511658;0.061377104,0.09558952,1.5473241;-0.17202327,-0.2055536,1.5960113;-0.21217182,-0.54992855,1.5850325;-0.24925017,-0.86336803,1.5611178;-0.2533787,-0.90060735,1.4753581;-0.016461514,-0.2096393,1.6066071;0.011301375,-0.5302344,1.5333549;0.04073509,-0.8575844,1.4462675;0.047742043,-0.88012177,1.3555816;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2274;-0.09059922,-0.13283846,1.6227676;-0.089267425,-0.07839748,1.6847588;-0.068018034,0.2756661,1.7289621;-0.076773435,0.47311082,1.714648;-0.24893513,0.16171192,1.7004865;-0.3288148,-0.054232936,1.7379007;-0.2998793,-0.25006726,1.781279;-0.29767632,-0.31440935,1.7962253;0.09603756,0.1465228,1.7120017;0.15118937,-0.051916767,1.7027344;0.1647897,-0.027191363,1.5117371;0.17127222,-0.034443058,1.4648503;-0.17183685,-0.20554736,1.5958219;-0.2120832,-0.54986715,1.5849351;-0.24920988,-0.8632748,1.5610831;-0.25330403,-0.9005253,1.47535;-0.016329797,-0.20968176,1.6064506;0.011368896,-0.5302279,1.5332825;0.040732116,-0.8575747,1.4462501;0.047753252,-0.8801065,1.355577;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2306;-0.09039035,-0.13290213,1.6226009;-0.08901438,-0.078463316,1.6845948;-0.06742557,0.2756254,1.7287915;-0.07635206,0.47298867,1.7144499;-0.2484439,0.1617347,1.7003384;-0.32812878,-0.054167412,1.7373799;-0.30095494,-0.24882986,1.7801207;-0.29913962,-0.31216016,1.7956275;0.096204646,0.14656012,1.7119614;0.15254907,-0.052394204,1.7026743;0.21344692,-0.09302595,1.4711918;0.23403215,-0.10558455,1.3905718;-0.1716509,-0.20553465,1.5956258;-0.21200673,-0.5498114,1.5848486;-0.24917819,-0.863193,1.5610574;-0.25324163,-0.9004572,1.4753473;-0.016214585,-0.20971951,1.6063093;0.011426079,-0.5302223,1.533216;0.04072762,-0.85756797,1.4462334;0.047762025,-0.8800967,1.3555717;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2337;-0.09020104,-0.13296232,1.6224514;-0.08879183,-0.07852516,1.6844507;-0.06691233,0.27558044,1.7286537;-0.07589609,0.47285724,1.7142678;-0.24800679,0.16175114,1.7002126;-0.3275449,-0.05411794,1.7369003;-0.30189493,-0.24784067,1.7789184;-0.30018798,-0.31054226,1.7949228;0.09635076,0.14657493,1.7119397;0.16849715,-0.05722493,1.6930479;0.2804557,-0.18619043,1.5172099;0.31565005,-0.20179963,1.439132;-0.17147756,-0.20552418,1.5954357;-0.21193644,-0.5497616,1.5847679;-0.24915075,-0.86313224,1.5610362;-0.25318787,-0.90040916,1.4753432;-0.016115678,-0.20975792,1.6061904;0.01147296,-0.5302176,1.5331569;0.04072071,-0.85756624,1.4462141;0.04776875,-0.88009167,1.3555648;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2384;-0.09003177,-0.13302107,1.6223192;-0.088592745,-0.07858824,1.6843252;-0.06648807,0.2755229,1.728559;-0.07547828,0.47273055,1.7141256;-0.2476427,0.16175732,1.7001191;-0.32709962,-0.05411272,1.7364517;-0.30270302,-0.24711102,1.777933;-0.30094808,-0.3094103,1.7943949;0.09648003,0.14653882,1.7119116;0.20102407,-0.077422634,1.6563252;0.34106475,-0.25591707,1.5245959;0.39275885,-0.30016616,1.4172194;-0.17132011,-0.20551932,1.5952563;-0.21187553,-0.5497178,1.5846959;-0.24913058,-0.86309195,1.5610211;-0.25314862,-0.90037966,1.4753393;-0.0160297,-0.20979783,1.6060876;0.011509469,-0.53021413,1.5331075;0.04070964,-0.8575733,1.4461919;0.047773197,-0.88009274,1.3555546;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2399;-0.08988611,-0.13307616,1.6222031;-0.0883997,-0.078654826,1.6842121;-0.06612311,0.2754503,1.728507;-0.07506766,0.47256872,1.7140576;-0.24733585,0.16174601,1.700056;-0.32677138,-0.054129243,1.7360256;-0.30364573,-0.24654305,1.7770389;-0.3017193,-0.3085802,1.7939198;0.09674746,0.14616096,1.7116506;0.21902762,-0.089454666,1.6341307;0.35389715,-0.26472044,1.5284302;0.40130234,-0.3146832,1.4376072;-0.17120095,-0.20552036,1.5951182;-0.21181953,-0.5496788,1.5846276;-0.24911241,-0.86306566,1.5610055;-0.25311875,-0.9003617,1.4753312;-0.015956094,-0.2098471,1.605951;0.011536695,-0.53021073,1.5330646;0.040696748,-0.8575964,1.4461764;0.0477719,-0.8801126,1.3555448;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
