Time;SPINE_BASE_X,SPINE_BASE_Y,SPINE_BASE_Z;SPINE_MID_X,SPINE_MID_Y,SPINE_MID_Z;NECK_X,NECK_Y,NECK_Z;HEAD_X,HEAD_Y,HEAD_Z;SHOULDER_LEFT_X,SHOULDER_LEFT_Y,SHOULDER_LEFT_Z;ELBOW_LEFT_X,ELBOW_LEFT_Y,ELBOW_LEFT_Z;WRIST_LEFT_X,WRIST_LEFT_Y,WRIST_LEFT_Z;HAND_LEFT_X,HAND_LEFT_Y,HAND_LEFT_Z;SHOULDER_RIGHT_X,SHOULDER_RIGHT_Y,SHOULDER_RIGHT_Z;ELBOW_RIGHT_X,ELBOW_RIGHT_Y,ELBOW_RIGHT_Z;WRIST_RIGHT_X,WRIST_RIGHT_Y,WRIST_RIGHT_Z;HAND_RIGHT_X,HAND_RIGHT_Y,HAND_RIGHT_Z;HIP_LEFT_X,HIP_LEFT_Y,HIP_LEFT_Z;KNEE_LEFT_X,KNEE_LEFT_Y,KNEE_LEFT_Z;ANKLE_LEFT_X,ANKLE_LEFT_Y,ANKLE_LEFT_Z;FOOT_LEFT_X,FOOT_LEFT_Y,FOOT_LEFT_Z;HIP_RIGHT_X,HIP_RIGHT_Y,HIP_RIGHT_Z;KNEE_RIGHT_X,KNEE_RIGHT_Y,KNEE_RIGHT_Z;ANKLE_RIGHT_X,ANKLE_RIGHT_Y,ANKLE_RIGHT_Z;FOOT_RIGHT_X,FOOT_RIGHT_Y,FOOT_RIGHT_Z;SPINE_SHOULDER_X,SPINE_SHOULDER_Y,SPINE_SHOULDER_Z;HAND_TIP_LEFT_X,HAND_TIP_LEFT_Y,HAND_TIP_LEFT_Z;THUMB_LEFT_X,THUMB_LEFT_Y,THUMB_LEFT_Z;HAND_TIP_RIGHT_X,HAND_TIP_RIGHT_Y,HAND_TIP_RIGHT_Z;THUMB_RIGHT_X,THUMB_RIGHT_Y,THUMB_RIGHT_Z
1516;-0.075143754,0.03033527,1.8828048;-0.085046835,0.090707615,1.937907;-0.10513047,0.44325078,1.9400437;-0.115901284,0.63583547,1.9011573;-0.27408674,0.3181367,1.9208336;-0.3186139,0.09643836,1.9430997;-0.35940298,-0.024036758,2.1501718;-0.38217762,-0.051297497,2.2232175;0.07135955,0.32476714,1.9532988;0.13653651,0.09497897,2.0086462;0.21346954,0.123989336,2.187962;0.23985931,0.13319951,2.2530208;-0.14694622,-0.050652027,1.8566418;-0.13667053,-0.4968276,1.8805889;-0.14875844,-0.80717516,1.9111395;-0.1489002,-0.87282544,1.8201444;0.008678799,-0.04443764,1.8844134;0.065906934,-0.476708,1.8154846;0.097195365,-0.8066572,1.8096406;0.11189583,-0.85234815,1.7169296;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1547;-0.07514681,0.030172434,1.8829924;-0.08494482,0.090473756,1.938243;-0.1047997,0.44331232,1.9410338;-0.11556757,0.6357963,1.9010757;-0.2737289,0.31837127,1.9213524;-0.31861818,0.09652758,1.9438896;-0.35641006,-0.02893895,2.1497612;-0.37374446,-0.06364739,2.2214556;0.07166046,0.32444543,1.9532894;0.13667695,0.09476779,2.008679;0.21352816,0.12335043,2.1877499;0.23976928,0.13196805,2.2525446;-0.14697935,-0.050770555,1.8568051;-0.13674684,-0.49678683,1.8807716;-0.15051033,-0.80986196,1.909479;-0.14907256,-0.8763557,1.8188912;0.00865316,-0.044521783,1.884446;0.065737784,-0.47666597,1.8154657;0.09707408,-0.8066994,1.8092169;0.11167765,-0.85228866,1.7164273;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1578;-0.075144015,0.030015215,1.8831837;-0.08484372,0.09025761,1.9385688;-0.10450477,0.4433624,1.9418541;-0.11523858,0.6357625,1.9010028;-0.27337375,0.31858882,1.9217924;-0.3186157,0.096556835,1.9445797;-0.3530583,-0.032838956,2.149121;-0.36838558,-0.07017546,2.2203143;0.07195205,0.32414138,1.953283;0.1368086,0.0945654,2.0087063;0.21357095,0.12273487,2.187541;0.23967668,0.13092226,2.252111;-0.14700577,-0.050881382,1.8569694;-0.13684334,-0.4966923,1.8813558;-0.15175694,-0.81201637,1.908107;-0.14916787,-0.8788638,1.8178827;0.008628022,-0.04460587,1.8844845;0.06562684,-0.47662,1.8154111;0.09704232,-0.8067842,1.8086084;0.11157154,-0.85224354,1.7157465;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1610;-0.07513842,0.02986406,1.8833779;-0.08474798,0.09006077,1.9388803;-0.104243994,0.44340464,1.9425269;-0.11484152,0.6357419,1.9009477;-0.27301168,0.31881535,1.9221712;-0.31861433,0.09656823,1.9451582;-0.35073614,-0.035402574,2.1486466;-0.36451873,-0.07469199,2.2194781;0.072232574,0.32384518,1.9532753;0.13693038,0.0943749,2.0087266;0.21359973,0.12217554,2.1873426;0.23958537,0.13006458,2.2517266;-0.14702885,-0.05098429,1.8571348;-0.13695632,-0.49655756,1.8821269;-0.15260284,-0.8137199,1.907032;-0.1491346,-0.88060665,1.8170596;0.008601172,-0.044691987,1.8845317;0.065519415,-0.4764043,1.815111;0.09717103,-0.80691904,1.8074919;0.11163841,-0.85219806,1.7145464;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1654;-0.07512746,0.02972316,1.8835787;-0.08465384,0.08988788,1.9391831;-0.10401446,0.4434473,1.9430789;-0.11442764,0.6357526,1.9008957;-0.27267697,0.3190322,1.922489;-0.31861472,0.096571006,1.9456352;-0.34842187,-0.037535157,2.1479115;-0.36091277,-0.07842832,2.2184458;0.07248148,0.32358205,1.9532678;0.13704197,0.09419869,2.0087495;0.2136165,0.1218161,2.187189;0.23951201,0.12953882,2.2514403;-0.14704593,-0.05107715,1.8573065;-0.13696752,-0.4963164,1.8838704;-0.15318656,-0.8151443,1.9060363;-0.14898562,-0.881556,1.8161427;0.0085748965,-0.044776116,1.8845924;0.06551578,-0.475907,1.8142896;0.097480595,-0.8070633,1.8060267;0.11189988,-0.852169,1.713025;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1669;-0.075117595,0.029590588,1.8837929;-0.08457086,0.08973893,1.9394777;-0.10382349,0.44349003,1.9435223;-0.11400578,0.6357837,1.9008567;-0.2723526,0.31925038,1.9227473;-0.31861943,0.0965746,1.9460303;-0.3468407,-0.038889736,2.1473992;-0.35837474,-0.0809323,2.217717;0.07270076,0.32335013,1.9532609;0.13713393,0.09404213,2.0087724;0.21361403,0.12163834,2.1870823;0.23941323,0.12928557,2.2511969;-0.14706348,-0.051161837,1.8574992;-0.13686834,-0.49611998,1.8863835;-0.15356234,-0.8163456,1.9051034;-0.1487501,-0.8818074,1.8150797;0.0085429,-0.044860568,1.8846775;0.06572751,-0.4749717,1.8125069;0.09844611,-0.80716366,1.8037184;0.11291796,-0.85204816,1.7106395;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1716;-0.07509585,0.029469969,1.8840529;-0.08448196,0.08961744,1.9397975;-0.10365426,0.44353583,1.9438866;-0.11356646,0.63583463,1.900833;-0.27204797,0.31947413,1.922961;-0.3186232,0.09658214,1.9463528;-0.34572262,-0.03977862,2.1470275;-0.35656616,-0.082647756,2.2171962;0.07289037,0.32314968,1.9532591;0.13720043,0.09391249,2.0088196;0.2136119,0.12150561,2.1870143;0.2393349,0.12910388,2.2510273;-0.14706878,-0.05123517,1.8577441;-0.13698544,-0.4959871,1.8877871;-0.15374881,-0.81729424,1.9044487;-0.14842474,-0.8818968,1.814369;0.008511307,-0.04493953,1.8848224;0.066441655,-0.47312975,1.809287;0.100192636,-0.80708265,1.8005348;0.11482034,-0.85174507,1.7073846;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1748;-0.075080544,0.029358905,1.8843507;-0.08440509,0.08951914,1.940131;-0.10351069,0.44358078,1.9441835;-0.11316518,0.6358836,1.9008158;-0.27177316,0.3196909,1.9231361;-0.31862026,0.09660049,1.9466087;-0.3448819,-0.040193543,2.1467307;-0.35528466,-0.08372056,2.216836;0.07304974,0.32297802,1.9532628;0.13725741,0.09375437,2.0089977;0.21360518,0.121404365,2.1869948;0.23927703,0.12897775,2.2509441;-0.14707829,-0.051296253,1.8580196;-0.137169,-0.49591523,1.8887372;-0.1537962,-0.81807303,1.9039614;-0.14803283,-0.8818238,1.8138564;0.008455409,-0.045023393,1.8850571;0.06747895,-0.4709101,1.8049817;0.102437705,-0.8068295,1.7964612;0.11727724,-0.85125744,1.7032429;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1779;-0.07507378,0.029276421,1.884681;-0.08434365,0.08945614,1.9404774;-0.1033887,0.44362673,1.9444271;-0.11276109,0.6359763,1.9008142;-0.27153638,0.31990173,1.9232754;-0.3186196,0.09661848,1.9468124;-0.3441689,-0.039085537,2.1464176;-0.3541755,-0.08357977,2.216525;0.07318156,0.3228308,1.9532782;0.13726842,0.09348097,2.0095158;0.21350351,0.121488936,2.1871207;0.239134,0.12913828,2.2509453;-0.14709388,-0.051341064,1.8583133;-0.13735794,-0.49592972,1.8898481;-0.15377465,-0.81873894,1.9035164;-0.14764497,-0.8815136,1.8133167;0.008378005,-0.04507461,1.8853761;0.06879145,-0.46828437,1.7997322;0.10595074,-0.8061608,1.7909687;0.12125747,-0.8502365,1.697587;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1810;-0.075087674,0.029216778,1.8850541;-0.08430909,0.08942303,1.9408498;-0.10329119,0.443676,1.9446341;-0.11239786,0.636067,1.900818;-0.27133968,0.32008636,1.9233854;-0.31862462,0.09663351,1.9469813;-0.34369442,-0.037944324,2.1461852;-0.35334495,-0.083150275,2.216292;0.07328653,0.322704,1.9533072;0.13718958,0.093183175,2.010011;0.1787908,0.0031340737,2.1671262;0.16372365,-0.05523414,2.17405;-0.14712478,-0.05137713,1.8586285;-0.13758746,-0.49597177,1.8906208;-0.15367053,-0.81931615,1.9031802;-0.147234,-0.8811976,1.8129327;0.008263034,-0.045091305,1.8858018;0.070060074,-0.46587923,1.79475;0.11038583,-0.8051681,1.7856516;0.12644012,-0.84892124,1.6921296;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1857;-0.07511672,0.0291943,1.885472;-0.08430064,0.089428164,1.9412476;-0.103219666,0.44372517,1.9448059;-0.11206166,0.6361631,1.9008386;-0.27120438,0.32023412,1.9234686;-0.31863937,0.09664606,1.9471236;-0.343401,-0.037361473,2.1460416;-0.35277113,-0.08297571,2.216138;0.07336733,0.32258868,1.9533619;0.13700505,0.09285625,2.0105486;0.16221935,-0.04551168,2.156148;0.12817544,-0.13814303,2.1381335;-0.14716317,-0.051399525,1.8589497;-0.1378175,-0.4960277,1.8911997;-0.15363081,-0.8197863,1.9029145;-0.1469918,-0.88092005,1.8126329;0.008130245,-0.045060206,1.8863502;0.0711521,-0.46386364,1.7905512;0.11484828,-0.8040619,1.7809054;0.13170832,-0.8475274,1.6872964;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1873;-0.075166315,0.029186687,1.885914;-0.08431996,0.089451365,1.9416535;-0.10316489,0.44377068,1.9449481;-0.11174099,0.6362831,1.9009049;-0.27109808,0.3203638,1.9235338;-0.31867334,0.096645914,1.9472679;-0.34320104,-0.0370909,2.1459477;-0.35236496,-0.08295238,2.216029;0.07342526,0.32246885,1.9534454;0.13675824,0.092516266,2.0111265;0.15366088,-0.06981224,2.15219;0.11151053,-0.17596175,2.1226227;-0.14721334,-0.051417563,1.8592696;-0.13807987,-0.4961549,1.8916464;-0.1535721,-0.82020015,1.9027219;-0.14677931,-0.8806852,1.8124309;0.007956146,-0.0450078,1.8870145;0.07193228,-0.4623771,1.787422;0.118724726,-0.80308974,1.7771451;0.13631016,-0.84633183,1.6835129;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1919;-0.07524227,0.029170297,1.8863857;-0.08437415,0.089471355,1.9420847;-0.10312936,0.443813,1.945082;-0.11145518,0.6363619,1.9010091;-0.27101737,0.32047147,1.9235859;-0.31869918,0.09664345,1.9473714;-0.34439817,-0.0355976,2.1462655;-0.35426107,-0.080455214,2.2166212;0.07345516,0.32232442,1.9535676;0.1365781,0.09226303,2.0115504;0.14881194,-0.084297985,2.149736;0.1182975,-0.18360837,2.145752;-0.14728227,-0.05144791,1.8596052;-0.13836794,-0.49633378,1.8919729;-0.15349904,-0.82055986,1.9025909;-0.14658453,-0.880471,1.8123097;0.00775256,-0.044968884,1.8877252;0.07245829,-0.46135646,1.7852863;0.1215858,-0.80235714,1.7744346;0.13967435,-0.84544474,1.6808517;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1951;-0.075333014,0.029137367,1.8868511;-0.08445166,0.0894746,1.9425143;-0.103111856,0.44384828,1.945222;-0.11119371,0.6364183,1.9011554;-0.27096367,0.32054743,1.9236289;-0.31876895,0.09655997,1.9475477;-0.34601805,-0.03391523,2.1467419;-0.35677075,-0.07746661,2.2173684;0.073459476,0.3221384,1.9537402;0.13638824,0.09202349,2.0119686;0.14636405,-0.09006954,2.1493008;0.1202456,-0.19213778,2.1566856;-0.14736678,-0.051493272,1.8599445;-0.13867557,-0.4966496,1.8924464;-0.15340808,-0.82089126,1.9024612;-0.14638886,-0.88021016,1.8121767;0.00755173,-0.044962578,1.8883874;0.07277607,-0.4607519,1.7839749;0.12343901,-0.80191094,1.772756;0.14185067,-0.84491146,1.6792436;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1982;-0.07542978,0.029053159,1.8872918;-0.08454168,0.089427054,1.9429293;-0.103117205,0.44385985,1.9453869;-0.11081715,0.63630307,1.9016236;-0.27092555,0.32058808,1.9236625;-0.31900892,0.09608846,1.9479759;-0.3545039,-0.025431244,2.149553;-0.39845788,-0.00934653,2.1844442;0.07344119,0.32189414,1.9539554;0.1361525,0.091696635,2.012387;0.14153874,-0.09828707,2.1412854;0.13047925,-0.16612865,2.1719868;-0.14745508,-0.051574744,1.8602782;-0.13899225,-0.49700207,1.8928169;-0.15329857,-0.8212313,1.9023672;-0.14621961,-0.8800188,1.812093;0.0073661003,-0.045020808,1.8889523;0.072862856,-0.46054745,1.7833585;0.12400679,-0.8018394,1.7721465;0.1423932,-0.8449606,1.6788917;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2013;-0.0755361,0.028915882,1.8877001;-0.08464185,0.08932168,1.9433237;-0.103153065,0.44382474,1.9455887;-0.11048533,0.63604593,1.9023074;-0.27093035,0.32049406,1.9237415;-0.319207,0.09565485,1.9482849;-0.35780716,-0.022104727,2.1506479;-0.41916668,0.02323602,2.167662;0.07341654,0.32159403,1.9542205;0.13574308,0.09091406,2.013147;0.1403772,-0.073241666,2.1530364;0.14787218,-0.1118099,2.2118578;-0.14755979,-0.05171392,1.8606017;-0.13928755,-0.4973631,1.8931057;-0.15321603,-0.8215815,1.9022678;-0.14611483,-0.8798824,1.8120188;0.0071952674,-0.045155674,1.8894211;0.07144606,-0.46212998,1.7864363;0.12270474,-0.80267537,1.7730688;0.14069784,-0.84589446,1.6801368;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2044;-0.07564693,0.028747024,1.8880494;-0.084746376,0.089176126,1.9436743;-0.103211015,0.44373927,1.9458239;-0.110175624,0.63556737,1.9033539;-0.27099192,0.32019505,1.9238786;-0.3195978,0.09468259,1.9487977;-0.36136732,-0.018679472,2.1518078;-0.42904234,0.036896467,2.159988;0.073405296,0.3212438,1.9545214;0.13539977,0.09019556,2.013802;0.19665056,0.10147403,2.1820455;0.19909286,0.03745763,2.249346;-0.14768001,-0.0518922,1.8608929;-0.13957001,-0.4977087,1.893235;-0.15315601,-0.82192516,1.9021894;-0.14604692,-0.8797943,1.811972;0.0070388205,-0.045344763,1.8897626;0.06710945,-0.46608394,1.7945064;0.11930518,-0.8046049,1.7758207;0.13680103,-0.8476904,1.6831034;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2076;-0.07576524,0.028540924,1.888343;-0.08485429,0.08899412,1.9439789;-0.103278264,0.44363338,1.94606;-0.10990031,0.6350877,1.9045551;-0.27108553,0.31974357,1.9240603;-0.31995776,0.093554065,1.9492744;-0.36374938,-0.016424082,2.1526048;-0.43558893,0.044733882,2.1554868;0.073400766,0.32087922,1.9548177;0.1351736,0.089595124,2.0142372;0.20889184,0.14519748,2.1897554;0.2303067,0.12877126,2.2677763;-0.14781108,-0.052101772,1.8611504;-0.1398468,-0.4980433,1.8931837;-0.15305327,-0.8222682,1.9021462;-0.14597122,-0.87972987,1.8119565;0.0068745115,-0.04560553,1.8900087;0.06360039,-0.46927562,1.8007243;0.11502388,-0.8068667,1.7790794;0.1318929,-0.84983575,1.6865655;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2123;-0.075877205,0.028321858,1.8885863;-0.08495586,0.08879747,1.9442426;-0.103350684,0.44351456,1.9463048;-0.10969751,0.6346572,1.9057415;-0.27116907,0.3192535,1.9242481;-0.3201522,0.09294761,1.9495376;-0.364543,-0.015984645,2.1528;-0.4018867,-0.012830458,2.1897259;0.07339647,0.32054338,1.9550871;0.13505754,0.08917482,2.014486;0.21860065,0.16633217,2.193939;0.24114497,0.15884133,2.2761762;-0.14793502,-0.05231285,1.8613695;-0.14019693,-0.49757957,1.8924189;-0.13144894,-0.8164747,1.935365;-0.11190807,-0.8826365,1.8667269;0.0067219483,-0.04588394,1.8901795;0.061330035,-0.47112417,1.8046898;0.111040615,-0.80884856,1.7818171;0.12732603,-0.8516979,1.6894431;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2154;-0.075983346,0.028086932,1.8887898;-0.08505005,0.08858812,1.9444724;-0.10342271,0.44339275,1.9465544;-0.109554276,0.6342112,1.9070112;-0.27124828,0.318783,1.9244239;-0.32036808,0.09223111,1.9498314;-0.36340114,-0.017760228,2.1522956;-0.37884003,-0.049122628,2.2098556;0.07338507,0.32023844,1.9553179;0.13499501,0.08884972,2.0146518;0.22148469,0.16401738,2.1941555;0.24576506,0.16621837,2.2760901;-0.14804955,-0.05252643,1.861553;-0.14051808,-0.4970239,1.8915453;-0.11493116,-0.78028053,1.9553694;-0.13617967,-0.75136757,1.8921192;0.0065764324,-0.04618057,1.8902954;0.059865322,-0.4722943,1.8072875;0.10786808,-0.810427,1.7841309;0.12372357,-0.8531891,1.6918652;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2185;-0.07607973,0.02785701,1.8889564;-0.08513472,0.08838443,1.9446687;-0.103489615,0.44327962,1.9467916;-0.109431416,0.63389415,1.9084104;-0.2713192,0.31835124,1.9245825;-0.320546,0.09162284,1.9500757;-0.36347738,-0.017823406,2.1523037;-0.39222726,-0.040740296,2.1938927;0.07337442,0.31996492,1.9555182;0.13497552,0.0885838,2.014764;0.22429352,0.16112384,2.1944885;0.24731968,0.16258371,2.2730653;-0.14815332,-0.052732915,1.8616999;-0.14079916,-0.49637604,1.8906361;-0.12410405,-0.79037863,1.9436313;-0.13806337,-0.81514955,1.8623772;0.006444782,-0.046470955,1.8903728;0.0589443,-0.47301877,1.809009;0.10532598,-0.8116513,1.786052;0.12083354,-0.85436356,1.6938841;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2216;-0.076167166,0.027637571,1.8890929;-0.08521054,0.08818992,1.9448361;-0.10355177,0.44317394,1.9470158;-0.1093493,0.6336894,1.9096941;-0.271396,0.31791145,1.924725;-0.32069197,0.091111615,1.950277;-0.36426347,-0.01695843,2.152567;-0.39716625,-0.055872723,2.1778343;0.0733645,0.3197239,1.9556884;0.13498782,0.08836262,2.0148385;0.22550142,0.15522316,2.1941683;0.24373208,0.14430055,2.2660148;-0.14825009,-0.05293319,1.861821;-0.14104085,-0.49570164,1.8897604;-0.13279866,-0.8002565,1.9326007;-0.14459497,-0.83945215,1.842716;0.006327351,-0.046749543,1.8904152;0.05835096,-0.4734932,1.8101687;0.103265464,-0.8125833,1.7876008;0.11845725,-0.8552851,1.6955327;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2248;-0.07624435,0.027435664,1.8892025;-0.08527664,0.08801035,1.9449769;-0.10360867,0.4430775,1.9472194;-0.10927557,0.63357586,1.9109193;-0.27147514,0.3174921,1.924854;-0.3208108,0.09068678,1.9504406;-0.3624454,-0.02040428,2.151754;-0.38526195,-0.082086556,2.1625943;0.07335546,0.3195136,1.9558319;0.13504426,0.08813531,2.0148852;0.22329105,0.14272995,2.1924396;0.23981023,0.12830293,2.2603738;-0.1483372,-0.053118907,1.8619221;-0.1412623,-0.4950731,1.8889527;-0.13942255,-0.807937,1.9241201;-0.14810224,-0.8548766,1.8309313;0.00622708,-0.047005907,1.890424;0.058014356,-0.4737317,1.8109635;0.10180638,-0.8132211,1.7885871;0.11674958,-0.85590994,1.6965861;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2294;-0.07631162,0.027251896,1.8892894;-0.08533181,0.08784804,1.945094;-0.10365252,0.44300294,1.9473997;-0.1092242,0.63351303,1.91198;-0.2715484,0.31712067,1.9249651;-0.32090247,0.09033575,1.9505715;-0.36075583,-0.023486337,2.1509943;-0.38785717,-0.08960202,2.1541104;0.07334462,0.31932586,1.9559418;0.13509607,0.08796475,2.0148988;0.2211751,0.13618135,2.1912837;0.23625529,0.11782676,2.2564735;-0.14841492,-0.053288713,1.8620048;-0.14146,-0.49422285,1.8880779;-0.1441586,-0.8134578,1.9180751;-0.15009798,-0.86452484,1.8238969;0.0061401324,-0.047239836,1.8904117;0.058270343,-0.47327036,1.810926;0.100872315,-0.8136248,1.789133;0.11563708,-0.8563021,1.6971644;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2310;-0.07636813,0.027092429,1.8893584;-0.08537869,0.08770946,1.9451904;-0.10367938,0.44296357,1.9475615;-0.1092187,0.633588,1.9129283;-0.27158645,0.31686425,1.9250344;-0.32096204,0.09009344,1.9506596;-0.35896343,-0.026105138,2.1502817;-0.40023258,-0.075887725,2.1445847;0.07333684,0.31917232,1.9560295;0.13514432,0.087839596,2.0149086;0.21931455,0.1326213,2.1905916;0.23331381,0.11124158,2.2539394;-0.14848019,-0.053431813,1.86207;-0.14161636,-0.4930926,1.887193;-0.14750488,-0.81734985,1.913787;-0.15128577,-0.87072635,1.81946;0.006067,-0.047441453,1.8903908;0.05928026,-0.47208342,1.8095844;0.10029955,-0.8138737,1.7893907;0.11496282,-0.8565391,1.6974564;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2341;-0.076411135,0.026974086,1.8894113;-0.08541569,0.08760921,1.9452661;-0.10368496,0.44296482,1.9477124;-0.109234095,0.633848,1.9138633;-0.27160457,0.3167185,1.9250716;-0.32099897,0.08993922,1.9507142;-0.35731852,-0.028170498,2.1496742;-0.38404974,-0.07679003,2.1746557;0.07333629,0.31905982,1.956098;0.1351733,0.087746724,2.0148952;0.21756111,0.13046667,2.1899667;0.23090634,0.1068931,2.2520945;-0.14853247,-0.053534906,1.8621197;-0.14172688,-0.491901,1.8863962;-0.14985497,-0.820041,1.910769;-0.15202954,-0.8748005,1.8165513;0.006010289,-0.047594246,1.8903697;0.06113725,-0.46998346,1.8064172;0.10098351,-0.8136714,1.7883688;0.11580504,-0.8562048,1.69637;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2388;-0.07644168,0.026889903,1.8894534;-0.08544392,0.087539345,1.9453268;-0.10367069,0.44300863,1.9478586;-0.10925593,0.6342907,1.9148073;-0.27161044,0.31661886,1.9250896;-0.32102513,0.08982965,1.9507506;-0.35587913,-0.029794104,2.1491718;-0.3741271,-0.07720712,2.1925368;0.07333882,0.3189792,1.9561554;0.13519163,0.08769626,2.0149145;0.21630701,0.12912147,2.1897156;0.229225,0.103963114,2.251;-0.14857085,-0.053606227,1.8621578;-0.1418437,-0.4905868,1.885649;-0.15148,-0.82189393,1.9086554;-0.1524944,-0.8775922,1.8145661;0.005970126,-0.047699295,1.8903588;0.06355928,-0.46729344,1.8018997;0.1025642,-0.8130021,1.7864869;0.11769651,-0.85541797,1.6944443;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2419;-0.07646401,0.02683137,1.8894882;-0.08546758,0.087491915,1.9453777;-0.10363274,0.44309974,1.947999;-0.10927016,0.6347717,1.9156226;-0.27158472,0.31657144,1.9250697;-0.32103497,0.08977053,1.9507496;-0.3545056,-0.03129859,2.1487255;-0.36769155,-0.077896625,2.2036138;0.0733532,0.31892645,1.9562193;0.13522029,0.08771287,2.0150301;0.21533947,0.12829351,2.189702;0.2280336,0.101941444,2.250354;-0.14860027,-0.05365443,1.8621879;-0.14196287,-0.4893389,1.8850129;-0.15261342,-0.8231753,1.9071664;-0.1527536,-0.8795889,1.8131827;0.005941043,-0.047771357,1.8903569;0.06580322,-0.46463573,1.797453;0.10494188,-0.8119396,1.7839967;0.1205729,-0.85422236,1.6919173;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2451;-0.07647981,0.026790118,1.8895179;-0.085487,0.08746189,1.9454229;-0.10354994,0.44324726,1.9481254;-0.10925795,0.63533336,1.9163345;-0.2715002,0.3166127,1.9249927;-0.3210411,0.089732036,1.9507389;-0.35335895,-0.032947734,2.1483762;-0.36307684,-0.07973582,2.2109025;0.07338227,0.31889382,1.9562964;0.13521495,0.08767357,2.0151281;0.17606644,0.02768422,2.179548;0.17128105,-0.027871005,2.1817882;-0.14862293,-0.053686902,1.8622124;-0.14206275,-0.48829028,1.8845091;-0.15342644,-0.8240914,1.9060953;-0.15281619,-0.88103807,1.812261;0.005919545,-0.047822796,1.8903599;0.067513146,-0.462509,1.7939587;0.10775133,-0.810732,1.7810911;0.12400461,-0.85280895,1.6889226;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
