Time;SPINE_BASE_X,SPINE_BASE_Y,SPINE_BASE_Z;SPINE_MID_X,SPINE_MID_Y,SPINE_MID_Z;NECK_X,NECK_Y,NECK_Z;HEAD_X,HEAD_Y,HEAD_Z;SHOULDER_LEFT_X,SHOULDER_LEFT_Y,SHOULDER_LEFT_Z;ELBOW_LEFT_X,ELBOW_LEFT_Y,ELBOW_LEFT_Z;WRIST_LEFT_X,WRIST_LEFT_Y,WRIST_LEFT_Z;HAND_LEFT_X,HAND_LEFT_Y,HAND_LEFT_Z;SHOULDER_RIGHT_X,SHOULDER_RIGHT_Y,SHOULDER_RIGHT_Z;ELBOW_RIGHT_X,ELBOW_RIGHT_Y,ELBOW_RIGHT_Z;WRIST_RIGHT_X,WRIST_RIGHT_Y,WRIST_RIGHT_Z;HAND_RIGHT_X,HAND_RIGHT_Y,HAND_RIGHT_Z;HIP_LEFT_X,HIP_LEFT_Y,HIP_LEFT_Z;KNEE_LEFT_X,KNEE_LEFT_Y,KNEE_LEFT_Z;ANKLE_LEFT_X,ANKLE_LEFT_Y,ANKLE_LEFT_Z;FOOT_LEFT_X,FOOT_LEFT_Y,FOOT_LEFT_Z;HIP_RIGHT_X,HIP_RIGHT_Y,HIP_RIGHT_Z;KNEE_RIGHT_X,KNEE_RIGHT_Y,KNEE_RIGHT_Z;ANKLE_RIGHT_X,ANKLE_RIGHT_Y,ANKLE_RIGHT_Z;FOOT_RIGHT_X,FOOT_RIGHT_Y,FOOT_RIGHT_Z;SPINE_SHOULDER_X,SPINE_SHOULDER_Y,SPINE_SHOULDER_Z;HAND_TIP_LEFT_X,HAND_TIP_LEFT_Y,HAND_TIP_LEFT_Z;THUMB_LEFT_X,THUMB_LEFT_Y,THUMB_LEFT_Z;HAND_TIP_RIGHT_X,HAND_TIP_RIGHT_Y,HAND_TIP_RIGHT_Z;THUMB_RIGHT_X,THUMB_RIGHT_Y,THUMB_RIGHT_Z
2237;-0.082693905,0.022584213,1.9020684;-0.09048557,0.08364084,1.9582393;-0.106112294,0.44101873,1.96026;-0.11591428,0.6354693,1.9464797;-0.27653354,0.30689472,1.9397558;-0.32897204,0.07641771,1.9599856;-0.36955845,-0.022111908,2.157089;-0.386036,-0.05505126,2.2306743;0.0713409,0.31280404,1.9672993;0.13192274,0.07594881,2.023434;0.17693509,-0.03868154,2.1851568;0.14243777,-0.09943494,2.180936;-0.15654679,-0.05827212,1.8773543;-0.14494592,-0.5030996,1.8989561;-0.06074672,-0.7654984,2.0415754;-0.022775905,-0.84623504,2.0223374;1.5343688E-4,-0.05212884,1.9005364;0.048935667,-0.47127137,1.8085613;0.08271769,-0.75804335,1.775784;0.09354095,-0.7956639,1.6914814;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2283;-0.08266077,0.022575164,1.9021441;-0.09041456,0.083631225,1.9583443;-0.10608385,0.44103247,1.9604089;-0.11606504,0.63528514,1.9468912;-0.27652743,0.3068226,1.9400582;-0.3288658,0.07642158,1.9604247;-0.36880362,-0.022817578,2.1569128;-0.38558292,-0.055414476,2.2314517;0.0713361,0.31269988,1.9672626;0.13215475,0.07602401,2.0234294;0.17720832,-0.03793908,2.1856227;0.14306335,-0.09862927,2.1807826;-0.15650892,-0.05829797,1.8774643;-0.1450438,-0.50306016,1.898426;-0.06067938,-0.76475286,2.0418468;-0.022720002,-0.84569854,2.0232744;1.6713598E-4,-0.052126333,1.9005553;0.048525658,-0.47156456,1.8094739;0.08182621,-0.7584017,1.7767701;0.09252255,-0.79595506,1.6925378;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2299;-0.082632005,0.02256538,1.9022125;-0.09034844,0.08362154,1.9584396;-0.106057346,0.44104683,1.96054;-0.1161931,0.63512766,1.9472717;-0.2765207,0.30675998,1.9403323;-0.32875022,0.076428816,1.9609028;-0.36818504,-0.023384353,2.1567733;-0.38491163,-0.055893354,2.2317095;0.07133241,0.31259364,1.9672134;0.13236867,0.07607557,2.0234296;0.17733231,-0.037565663,2.1858346;0.14380148,-0.09827993,2.1807342;-0.15647562,-0.058323875,1.8775747;-0.14511958,-0.5030256,1.8980237;-0.060615428,-0.7641908,2.0420315;-0.022671152,-0.8453317,2.02388;1.7743779E-4,-0.052124754,1.9005692;0.04850148,-0.47172183,1.8098876;0.08127077,-0.7586364,1.7773954;0.091891915,-0.7961352,1.6932003;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2330;-0.08260646,0.022555063,1.9022797;-0.09028617,0.08361255,1.9585298;-0.10603299,0.4410602,1.9606538;-0.116293214,0.63502276,1.9475987;-0.27651456,0.30670708,1.9405825;-0.32862994,0.07644396,1.9613543;-0.36774683,-0.02376021,2.1566904;-0.38431373,-0.05622982,2.2317631;0.071329094,0.31249005,1.9671564;0.13263841,0.07613169,2.0233984;0.17690802,-0.037908774,2.1853578;0.16064383,-0.091976956,2.204101;-0.15644474,-0.05835063,1.8777062;-0.1451822,-0.50300425,1.8977296;-0.060589608,-0.76391566,2.041945;-0.022705162,-0.84517276,2.0238423;1.850983E-4,-0.052123666,1.9005799;0.048992526,-0.4716242,1.8095506;0.081194006,-0.7587578,1.7777202;0.09183143,-0.7961554,1.6935288;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2377;-0.082581244,0.022543602,1.9023528;-0.09022599,0.08360435,1.9586204;-0.10601249,0.44107276,1.9607534;-0.116369486,0.63492936,1.947888;-0.27650896,0.30666336,1.9408045;-0.3284432,0.07648504,1.9620415;-0.36790267,-0.022905324,2.1566508;-0.38438115,-0.055362344,2.2315543;0.07132576,0.31239054,1.9670966;0.13283555,0.076165706,2.023361;0.17349127,-0.042455174,2.1818159;0.1668744,-0.09158107,2.2133784;-0.15641299,-0.058378536,1.8778554;-0.14522421,-0.50299597,1.897538;-0.08882551,-0.7650067,1.9912628;-0.06341557,-0.8364164,1.9452841;1.9179835E-4,-0.052123673,1.9005909;0.050321493,-0.47121507,1.8079604;0.08150237,-0.75868005,1.7777228;0.09217792,-0.7959957,1.6935253;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2408;-0.08255526,0.022531508,1.9024416;-0.0901663,0.08359847,1.9587183;-0.105994016,0.4410849,1.9608401;-0.11642505,0.63485813,1.948133;-0.27650395,0.3066277,1.9409987;-0.3282671,0.0765557,1.9626793;-0.36856106,-0.021178124,2.156576;-0.3847663,-0.053807322,2.2309754;0.071321525,0.31229994,1.967038;0.13295168,0.07618525,2.0233467;0.1711519,-0.045714404,2.1794007;0.17029448,-0.09221448,2.2186923;-0.15637839,-0.05840713,1.8780458;-0.14526781,-0.50300175,1.8974208;-0.08756942,-0.76946634,1.9922029;-0.06501212,-0.83915436,1.9400452;1.984363E-4,-0.052124098,1.9006122;0.052137215,-0.47040588,1.8054101;0.082352564,-0.7583425,1.776927;0.093110904,-0.79550725,1.6926459;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2440;-0.0825304,0.022520129,1.902553;-0.09011008,0.08359667,1.9588269;-0.10597819,0.44109744,1.9609154;-0.11646429,0.63481396,1.948314;-0.27649924,0.30659872,1.9411677;-0.3281642,0.07660934,1.9630829;-0.36859417,-0.020885158,2.1565168;-0.38469175,-0.05336791,2.2304766;0.07131668,0.3122295,1.9669938;0.13303949,0.076201856,2.0233371;0.16866255,-0.048633687,2.17732;0.17223118,-0.09295218,2.2223997;-0.15634602,-0.05843429,1.8782749;-0.14532575,-0.503034,1.8974509;-0.08084409,-0.7724028,2.0036607;-0.05875189,-0.8435789,1.949587;2.043341E-4,-0.052122936,1.9006606;0.054269917,-0.46925485,1.8020407;0.083440505,-0.7577946,1.7756381;0.094261825,-0.7948504,1.6912829;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2471;-0.08250627,0.022510543,1.9027123;-0.09005517,0.083600774,1.9589643;-0.10596413,0.4411092,1.9609823;-0.11649245,0.63477963,1.948458;-0.27649602,0.30657518,1.9413137;-0.32808685,0.076664984,1.963436;-0.3686191,-0.020662406,2.1564581;-0.38457975,-0.0530265,2.2298772;0.071308486,0.31217325,1.9669601;0.13310444,0.07620931,2.02335;0.16062915,-0.062427882,2.1662338;0.16311939,-0.11244067,2.2094939;-0.15631686,-0.058456182,1.878551;-0.14539692,-0.50310034,1.8977177;-0.0750645,-0.7741858,2.0133796;-0.05138652,-0.8473754,1.9609786;2.0830089E-4,-0.052118614,1.9007982;0.056261137,-0.46790978,1.7985187;0.08492649,-0.7569998,1.7738079;0.09586811,-0.79395837,1.6893305;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2502;-0.08248493,0.022506982,1.9029404;-0.09000865,0.08361455,1.9591445;-0.10595421,0.44111982,1.9610412;-0.11651413,0.63475305,1.948578;-0.2764956,0.30655608,1.9414383;-0.32802713,0.07672175,1.9637387;-0.40741113,0.06117877,2.158422;-0.43482435,0.055769876,2.228584;0.07129796,0.31213763,1.966946;0.13315125,0.0762066,2.0234299;0.15590714,-0.06966365,2.1611078;0.15866293,-0.11675067,2.2085705;-0.1562902,-0.05847101,1.8788958;-0.14547615,-0.5032176,1.898233;-0.071056396,-0.77531856,2.020322;-0.04523671,-0.85017884,1.9706823;2.1067366E-4,-0.052104477,1.9010613;0.05804399,-0.46653277,1.7950901;0.086717635,-0.75601995,1.7718809;0.097852014,-0.7929532,1.6873182;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2533;-0.08246661,0.022506908,1.9032416;-0.08997189,0.08363486,1.9593734;-0.10594912,0.44112673,1.9610938;-0.11653249,0.6347377,1.9486576;-0.27649724,0.30654055,1.9415435;-0.32798463,0.076804504,1.9641439;-0.39270014,0.019478358,2.1597042;-0.38997644,-0.020818388,2.1827993;0.07128101,0.31210798,1.9669473;0.13317218,0.076223515,2.023807;0.17537671,-0.044426393,2.1776106;0.16824731,-0.09917315,2.221522;-0.15626672,-0.058481947,1.8792864;-0.14554997,-0.50334114,1.8989083;-0.06833862,-0.77598864,2.0249732;-0.040580884,-0.85203636,1.9778827;2.1628905E-4,-0.052087013,1.9014851;0.059634577,-0.46522763,1.7919188;0.08875969,-0.75491816,1.7700326;0.10015154,-0.79190624,1.6854314;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2565;-0.082456835,0.022484228,1.9036152;-0.089952335,0.08364305,1.9596585;-0.10595133,0.44112948,1.9611473;-0.11654767,0.6347229,1.9487187;-0.27649954,0.30652702,1.9416333;-0.32796043,0.076853715,1.9644022;-0.41705158,0.059420224,2.1639307;-0.44124335,0.05175456,2.2086248;0.07123717,0.31207252,1.9669808;0.13309216,0.07629166,2.0244887;0.18663427,-0.030882854,2.187001;0.17498712,-0.08761417,2.2299929;-0.15624635,-0.058507897,1.8797135;-0.14561485,-0.5034747,1.899709;-0.06641064,-0.7762056,2.0288022;-0.03691982,-0.8532493,1.9842916;2.1068187E-4,-0.052092414,1.9020476;0.06083922,-0.46414316,1.7894106;0.09057095,-0.75392604,1.7684404;0.10220444,-0.7910059,1.6838292;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2612;-0.0824595,0.02244891,1.9040623;-0.08996357,0.083646245,1.9600054;-0.105959736,0.44112968,1.9612046;-0.11656181,0.6347128,1.9487675;-0.2765029,0.30651596,1.9417121;-0.3279521,0.0768931,1.9646271;-0.4267396,0.072685964,2.1657872;-0.462005,0.078601606,2.2194028;0.071125075,0.31201,1.9671468;0.13283852,0.07646188,2.0257926;0.19194368,-0.024082102,2.192418;0.17942494,-0.07950875,2.236303;-0.15623362,-0.058538638,1.8801608;-0.14567259,-0.5035988,1.900472;-0.06444679,-0.77526563,2.03346;-0.032950692,-0.85346836,1.9923836;1.8630827E-4,-0.05211775,1.9027741;0.061708733,-0.46333343,1.787577;0.09202256,-0.75308967,1.7670684;0.10389167,-0.7902455,1.6824435;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2643;-0.08247403,0.022406843,1.9045368;-0.08999875,0.083642736,1.9603882;-0.10598655,0.44112325,1.9612782;-0.11657848,0.6347076,1.9488068;-0.27650735,0.3065063,1.9417822;-0.3279585,0.07694649,1.9648949;-0.41412812,0.04245017,2.16226;-0.40716895,0.013285372,2.1815681;0.0709681,0.31194255,1.9673852;0.13246375,0.076545574,2.0272472;0.1938375,0.11508432,2.2071998;0.18546115,0.045128033,2.253833;-0.1562259,-0.058568235,1.8806068;-0.1457306,-0.50371367,1.9011831;-0.06314292,-0.77450246,2.0366642;-0.030148696,-0.8534812,1.9981685;1.492957E-4,-0.05215162,1.9035239;0.062313326,-0.46276242,1.7863082;0.09319635,-0.7524108,1.7659727;0.10527612,-0.78963155,1.6813349;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2667;-0.08250721,0.022353994,1.9050138;-0.09007077,0.0836233,1.9607928;-0.106045894,0.44110185,1.9613891;-0.11659968,0.63470536,1.9488364;-0.2765145,0.30649483,1.9418486;-0.32799447,0.07698596,1.9651213;-0.40477818,0.022338765,2.1608644;-0.36844638,-0.040130407,2.1584957;0.07075216,0.31182328,1.9677858;0.13201857,0.07653265,2.028829;0.1971729,0.16224273,2.2163053;0.18893428,0.11178851,2.2647924;-0.15623021,-0.058599353,1.8810306;-0.14577273,-0.50379974,1.902118;-0.061681323,-0.7731974,2.039953;-0.027277593,-0.85289687,2.0037272;9.4292205E-5,-0.05220358,1.9042394;0.06268614,-0.4624416,1.7855779;0.093953505,-0.7520003,1.7653664;0.106212385,-0.7892545,1.6807156;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2714;-0.08256158,0.022285068,1.9054813;-0.09016826,0.083581686,1.9612108;-0.10616254,0.44106272,1.9615663;-0.11664569,0.63469195,1.9488587;-0.2765446,0.3064669,1.9419457;-0.32805398,0.077009976,1.965335;-0.39905423,0.010452005,2.1599102;-0.3706871,-0.054214135,2.1757817;0.07050441,0.31169435,1.968228;0.13162462,0.07652212,2.0302231;0.20102173,0.12702806,2.224501;0.1924448,0.12416228,2.271853;-0.1562479,-0.05864169,1.8814284;-0.14586104,-0.5038843,1.9027574;-0.052190073,-0.74888796,2.068899;-0.026087927,-0.8440694,2.070289;2.116258E-5,-0.052269842,1.9048935;0.06268516,-0.46262935,1.7860476;0.09417071,-0.75180256,1.7654434;0.10649923,-0.7891681,1.6808434;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2729;-0.08263603,0.022207938,1.9059092;-0.09027987,0.083523706,1.9616117;-0.106318176,0.4410048,1.9618118;-0.116789326,0.63462263,1.9488837;-0.2766223,0.30640784,1.9421206;-0.32815886,0.07699545,1.9655888;-0.39297226,-0.0017432207,2.1593008;-0.37349287,-0.064964786,2.1910696;0.07023125,0.31153798,1.9687092;0.13130155,0.07647772,2.0313468;0.19988409,0.17993948,2.2227817;0.19316371,0.14252537,2.2731712;-0.15628582,-0.05868935,1.8817838;-0.14593701,-0.5039534,1.9032952;-0.051919363,-0.7477461,2.0708313;-0.023258567,-0.84360635,2.0632489;-7.4396616E-5,-0.052347936,1.9054434;0.06144895,-0.46448037,1.7904016;0.093324415,-0.7521445,1.7673544;0.10561319,-0.7897038,1.6828511;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2776;-0.08274048,0.02212398,1.9062971;-0.09041187,0.083448835,1.9619938;-0.10655762,0.44091988,1.9621575;-0.11698356,0.634521,1.9489114;-0.2768007,0.3062919,1.9424689;-0.32828826,0.07695603,1.9658517;-0.38869905,-0.010540469,2.159161;-0.37722486,-0.07108626,2.2035987;0.069957264,0.31136987,1.9691892;0.13106827,0.076436624,2.0321155;0.14972997,-0.036434133,2.1776237;0.15101552,-0.040894814,2.2347796;-0.15635799,-0.058746256,1.8821163;-0.1459858,-0.5039996,1.9036717;-0.05281887,-0.74884295,2.0694854;-0.021372436,-0.8429,2.0613697;-1.9186293E-4,-0.05242986,1.905873;0.059058934,-0.46731147,1.7967824;0.09182456,-0.7529005,1.77016;0.1040347,-0.7905569,1.6856561;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2807;-0.0828548,0.022043837,1.9066367;-0.09054234,0.083367094,1.9623425;-0.10687244,0.44081536,1.9626278;-0.117286995,0.6343555,1.9489291;-0.27707276,0.3061311,1.9430165;-0.32842255,0.076908454,1.9661014;-0.38569045,-0.016631579,2.1590855;-0.38053036,-0.074144945,2.2125843;0.06968246,0.31121105,1.9696528;0.13093397,0.07641992,2.03255;0.15041451,-0.05535308,2.1726766;0.13770658,-0.1003928,2.2166014;-0.15644105,-0.058801584,1.8824104;-0.14601049,-0.50402653,1.9038743;-0.054468,-0.7511677,2.0656447;-0.020539062,-0.8430594,2.0525537;-3.1440638E-4,-0.052499592,1.9061985;0.056954123,-0.46950787,1.80183;0.0902327,-0.7537017,1.7729113;0.10232858,-0.791408,1.6883695;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2839;-0.08299557,0.021969108,1.9069414;-0.09069063,0.08328236,1.9626695;-0.10725711,0.44070038,1.9631883;-0.11761942,0.6341703,1.9489391;-0.27742758,0.30595165,1.9437315;-0.32855365,0.07685731,1.9663333;-0.38409823,-0.019933522,2.1589534;-0.38539207,-0.07185062,2.2196739;0.069418356,0.31105945,1.9700928;0.13082124,0.076394245,2.032852;0.13855554,-0.10900009,2.1602998;0.124796964,-0.14510694,2.2034082;-0.15654916,-0.058852725,1.882672;-0.14602828,-0.5040467,1.9040264;-0.056260247,-0.7544379,2.0605466;-0.020504372,-0.8439773,2.0425174;-4.5793754E-4,-0.052564528,1.9064596;0.05537646,-0.47102684,1.8053889;0.0887169,-0.7544349,1.7753862;0.10066927,-0.7921785,1.690804;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2870;-0.08314469,0.021901742,1.9072089;-0.09084458,0.08319778,1.9629676;-0.10767808,0.44057712,1.9638027;-0.11796242,0.63397527,1.9489486;-0.27781785,0.3057696,1.9444818;-0.32876483,0.076766476,1.9666728;-0.38269952,-0.022621367,2.158863;-0.40160564,-0.075434595,2.1944506;0.069159426,0.31091818,1.9705138;0.13072692,0.07637048,2.0330572;0.13755211,-0.11125439,2.1596186;0.11891646,-0.16641834,2.1975458;-0.15666695,-0.058899082,1.8829005;-0.14604552,-0.50405955,1.9041061;-0.057664767,-0.75656265,2.0568337;-0.020631433,-0.84433377,2.0371203;-6.066166E-4,-0.052622344,1.9066648;0.0542605,-0.47205266,1.8078251;0.08738921,-0.75506,1.7774807;0.09920725,-0.79283077,1.6928551;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2901;-0.08330346,0.0218383,1.9074463;-0.09100768,0.083110824,1.9632432;-0.108146094,0.44044983,1.9644641;-0.11830489,0.6337722,1.9489553;-0.27823687,0.30558503,1.9452574;-0.32890818,0.07670115,1.9668988;-0.381751,-0.024547283,2.1588237;-0.3971176,-0.081184715,2.1812842;0.068900146,0.31078142,1.9709203;0.1306345,0.076355726,2.0331714;0.13088633,-0.14246327,2.1510496;0.1146531,-0.18102871,2.192322;-0.1567928,-0.058943857,1.8831034;-0.14605477,-0.5040658,1.9041743;-0.058593262,-0.75784975,2.0546286;-0.02069244,-0.8444636,2.0343795;-7.62796E-4,-0.052675582,1.906826;0.05344672,-0.47274545,1.8095297;0.086297244,-0.7555735,1.77918;0.098005086,-0.79335606,1.6945052;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2948;-0.08347323,0.021777775,1.9076543;-0.091183215,0.08302089,1.9634949;-0.10863015,0.44030914,1.9651222;-0.11865665,0.6335268,1.9489586;-0.27865985,0.305391,1.9460083;-0.32914332,0.076579005,1.9672148;-0.3810615,-0.025968542,2.158792;-0.39427423,-0.08512044,2.171987;0.0686432,0.31062743,1.9713304;0.13054962,0.07632725,2.0332327;0.13483974,-0.11677499,2.1541579;0.112464294,-0.18412939,2.1895478;-0.15693182,-0.05898958,1.8832796;-0.14606068,-0.50407165,1.9042305;-0.059257578,-0.75877964,2.0531414;-0.02073776,-0.8445626,2.032646;-9.2818995E-4,-0.05272721,1.9069487;0.052862618,-0.47321093,1.8107203;0.08541388,-0.7559895,1.780533;0.09703784,-0.79377586,1.6958082;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2964;-0.08365276,0.021714343,1.9078385;-0.0913643,0.0829232,1.9637257;-0.10911389,0.4401495,1.965767;-0.11899384,0.6332878,1.9489541;-0.2791307,0.30517688,1.9467839;-0.32928702,0.07650503,1.9673887;-0.38055104,-0.027026728,2.1587646;-0.3904093,-0.08793575,2.1653614;0.06837181,0.31045556,1.9717222;0.13046812,0.07628698,2.0332565;0.13418314,-0.117544495,2.1533515;0.112415574,-0.1782113,2.189181;-0.15708382,-0.05904121,1.8834357;-0.14606439,-0.5040759,1.904272;-0.059743576,-0.759474,2.0520592;-0.020782918,-0.8446445,2.031439;-0.0011028411,-0.052781727,1.9070388;0.05244893,-0.47353417,1.8115493;0.084760845,-0.7563054,1.7814804;0.09631851,-0.7940786,1.6967057;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3010;-0.08384103,0.021643737,1.9079998;-0.09154422,0.08282055,1.9639337;-0.109537885,0.44000307,1.9663417;-0.11940374,0.6330184,1.9489139;-0.27957505,0.30497968,1.9475126;-0.3294233,0.07643736,1.9675375;-0.38016495,-0.027820788,2.1587565;-0.38675287,-0.09002844,2.1606483;0.06808161,0.31028837,1.9720869;0.13037692,0.076233,2.0332382;0.13479884,-0.11711142,2.1481242;0.1126879,-0.17795669,2.1826234;-0.15724275,-0.05909767,1.8835762;-0.14606756,-0.50407934,1.9042948;-0.06036552,-0.7608575,2.049989;-0.021086892,-0.84503335,2.0294693;-0.0013083934,-0.052844785,1.9070916;0.05215499,-0.47376156,1.8121189;0.084311664,-0.7565205,1.7820636;0.0958129,-0.79427606,1.697251;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3042;-0.08402698,0.021576324,1.9081408;-0.09171599,0.08272169,1.9641203;-0.10992547,0.43986768,1.9668638;-0.119814396,0.63276374,1.9488832;-0.28003576,0.3047998,1.9482281;-0.32961756,0.076341644,1.9677168;-0.37987217,-0.028405612,2.1587865;-0.38439593,-0.0915059,2.1574478;0.067792274,0.3101452,1.9724183;0.13027598,0.07616647,2.03318;0.18674137,-0.012908319,2.1924074;0.1554505,-0.089394756,2.2179286;-0.15740311,-0.05915365,1.883701;-0.14607473,-0.5040842,1.9042925;-0.060688376,-0.76147807,2.0490038;-0.021255022,-0.8452241,2.028411;-0.0015131624,-0.052904975,1.9071219;0.051923823,-0.4739033,1.8125118;0.08398722,-0.75669646,1.7822748;0.095416814,-0.79435337,1.6973282;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3073;-0.084202364,0.021514174,1.9082639;-0.09187581,0.08263013,1.9642864;-0.11025934,0.439753,1.967316;-0.12019933,0.63253015,1.9488722;-0.28043744,0.30465224,1.9488457;-0.32978293,0.076254636,1.9678539;-0.37965053,-0.028835882,2.1588185;-0.3829697,-0.09255478,2.1551843;0.067517385,0.3100246,1.9727119;0.1301532,0.076097675,2.0330815;0.1948584,0.1159008,2.2036006;0.17533578,0.054282703,2.2392037;-0.15755427,-0.059205957,1.8838105;-0.14609271,-0.504094,1.904254;-0.060895983,-0.7618381,2.0484133;-0.02132493,-0.8453062,2.0277972;-0.0017104775,-0.052959632,1.9071385;0.051794723,-0.47362208,1.8119694;0.08375842,-0.75677264,1.7816744;0.0951066,-0.79421175,1.6964571;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3104;-0.0843676,0.021457719,1.9083714;-0.092025995,0.08254668,1.9644345;-0.11055105,0.43966258,1.9677076;-0.12056435,0.6323222,1.9488745;-0.2807839,0.30452928,1.949366;-0.32989448,0.07619627,1.9679474;-0.3794896,-0.029157182,2.1588485;-0.38818875,-0.07859598,2.1891809;0.067250915,0.30993006,1.9729769;0.13003278,0.07603134,2.0329726;0.20401052,0.19004062,2.2134488;0.18375076,0.13465777,2.2491512;-0.15769872,-0.059254367,1.8839049;-0.14609739,-0.5040961,1.9042568;-0.061110962,-0.7624983,2.0474744;-0.021549301,-0.84558505,2.0267158;-0.0018957347,-0.0530088,1.9071459;0.05247061,-0.47217724,1.8086889;0.08383264,-0.75662977,1.7808397;0.095131725,-0.7940151,1.6955246;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3135;-0.08452868,0.021406688,1.9084681;-0.09217416,0.08246963,1.9645714;-0.1108233,0.43958765,1.9680598;-0.12092729,0.6321132,1.9489079;-0.28109837,0.30442816,1.949813;-0.33000416,0.076137446,1.9680314;-0.37937453,-0.029391864,2.1588912;-0.39113277,-0.07110622,2.207851;0.06699019,0.3098521,1.9732189;0.12989496,0.07596733,2.032859;0.20058839,0.1876908,2.2121563;0.18871218,0.16412732,2.2540197;-0.15783966,-0.059299853,1.8839887;-0.1461013,-0.50409794,1.9042594;-0.06126912,-0.76304233,2.0467315;-0.021755822,-0.84584814,2.025811;-0.0020713182,-0.053051863,1.9071473;0.053692963,-0.4701431,1.8037319;0.08464535,-0.75611025,1.7788616;0.09597444,-0.7934325,1.6934379;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3167;-0.08468167,0.021360597,1.9085563;-0.092317715,0.0823987,1.9646989;-0.11106446,0.4395256,1.968368;-0.12125728,0.6319289,1.9489639;-0.28136736,0.30434933,1.9501851;-0.33010906,0.07607793,1.9681078;-0.37928933,-0.029563325,2.158941;-0.39283174,-0.066770755,2.2188966;0.06673988,0.30978844,1.973448;0.12972328,0.07587134,2.0327587;0.19981642,0.1819416,2.2130027;0.18874788,0.1703052,2.2555232;-0.15797152,-0.059341587,1.8840617;-0.14603704,-0.5040857,1.9046084;-0.061304778,-0.76362604,2.0462365;-0.021913407,-0.84617263,2.0249171;-0.0022374312,-0.05308978,1.90715;0.05492752,-0.46823028,1.7992662;0.08609644,-0.75528365,1.7755308;0.097545445,-0.7923699,1.689856;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
