Time;SPINE_BASE_X,SPINE_BASE_Y,SPINE_BASE_Z;SPINE_MID_X,SPINE_MID_Y,SPINE_MID_Z;NECK_X,NECK_Y,NECK_Z;HEAD_X,HEAD_Y,HEAD_Z;SHOULDER_LEFT_X,SHOULDER_LEFT_Y,SHOULDER_LEFT_Z;ELBOW_LEFT_X,ELBOW_LEFT_Y,ELBOW_LEFT_Z;WRIST_LEFT_X,WRIST_LEFT_Y,WRIST_LEFT_Z;HAND_LEFT_X,HAND_LEFT_Y,HAND_LEFT_Z;SHOULDER_RIGHT_X,SHOULDER_RIGHT_Y,SHOULDER_RIGHT_Z;ELBOW_RIGHT_X,ELBOW_RIGHT_Y,ELBOW_RIGHT_Z;WRIST_RIGHT_X,WRIST_RIGHT_Y,WRIST_RIGHT_Z;HAND_RIGHT_X,HAND_RIGHT_Y,HAND_RIGHT_Z;HIP_LEFT_X,HIP_LEFT_Y,HIP_LEFT_Z;KNEE_LEFT_X,KNEE_LEFT_Y,KNEE_LEFT_Z;ANKLE_LEFT_X,ANKLE_LEFT_Y,ANKLE_LEFT_Z;FOOT_LEFT_X,FOOT_LEFT_Y,FOOT_LEFT_Z;HIP_RIGHT_X,HIP_RIGHT_Y,HIP_RIGHT_Z;KNEE_RIGHT_X,KNEE_RIGHT_Y,KNEE_RIGHT_Z;ANKLE_RIGHT_X,ANKLE_RIGHT_Y,ANKLE_RIGHT_Z;FOOT_RIGHT_X,FOOT_RIGHT_Y,FOOT_RIGHT_Z;SPINE_SHOULDER_X,SPINE_SHOULDER_Y,SPINE_SHOULDER_Z;HAND_TIP_LEFT_X,HAND_TIP_LEFT_Y,HAND_TIP_LEFT_Z;THUMB_LEFT_X,THUMB_LEFT_Y,THUMB_LEFT_Z;HAND_TIP_RIGHT_X,HAND_TIP_RIGHT_Y,HAND_TIP_RIGHT_Z;THUMB_RIGHT_X,THUMB_RIGHT_Y,THUMB_RIGHT_Z
2222;-0.0137346145,-0.017681083,1.6037788;-0.0040658647,0.025785454,1.6698189;0.01477009,0.340873,1.7189;-0.022522412,0.5051202,1.7575778;-0.18548049,0.28770182,1.7433149;-0.26969936,0.46676975,1.6518955;-0.2130847,0.6713209,1.6432141;-0.183364,0.7401915,1.644709;0.14394331,0.2696781,1.6918986;0.17647073,0.46348345,1.5948309;0.098551154,0.6617382,1.5958916;0.06916432,0.7316902,1.6143831;-0.09809086,-0.09278024,1.5882393;-0.10553236,-0.49756935,1.5379348;-0.17654544,-0.87283313,1.4630461;-0.17653812,-0.9123751,1.3554729;0.062220138,-0.084625036,1.5637064;0.10248111,-0.41349852,1.4906254;0.17598042,-0.79530305,1.3879286;0.18274754,-0.82308984,1.2862849;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2253;-0.011458529,-0.036701027,1.6016605;-0.0013807034,0.0074967816,1.6684545;0.010610381,0.3313418,1.7243387;-0.023738205,0.49870965,1.7589539;-0.1856525,0.2682595,1.7424763;-0.29887056,0.42729506,1.6354597;-0.25540563,0.6385933,1.6055022;-0.24077052,0.71003145,1.6040653;0.14687517,0.26314592,1.6899476;0.19541495,0.44789708,1.5819788;0.11289706,0.6424367,1.5573784;0.09029826,0.71409786,1.5668148;-0.095794596,-0.11393798,1.5840609;-0.10628227,-0.5031041,1.5380594;-0.1607752,-0.88305587,1.460891;-0.16486047,-0.9195696,1.3541765;0.06456044,-0.102164015,1.5625243;0.10556027,-0.42273414,1.4891616;0.18698764,-0.80163926,1.3793293;0.19474979,-0.8290592,1.2772285;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2284;-0.011665112,-0.059528545,1.6003976;-9.148872E-4,-0.012773659,1.66826;0.005347148,0.32226306,1.7312771;-0.024856107,0.49412292,1.760412;-0.18946525,0.2372315,1.7424893;-0.3208779,0.38000575,1.6172101;-0.30275482,0.59307086,1.553179;-0.29788315,0.6644549,1.5463856;0.14918688,0.24962825,1.6867707;0.21081993,0.42331663,1.5635428;0.13988984,0.6185999,1.5039794;0.12087895,0.6883826,1.5063286;-0.095915586,-0.1384801,1.5815413;-0.106859945,-0.50710046,1.5382239;-0.1472837,-0.8922418,1.4616853;-0.15510885,-0.92627287,1.356736;0.06511833,-0.12492339,1.5607892;0.111164115,-0.44363612,1.4858143;0.18735464,-0.81406987,1.3668779;0.18982337,-0.84173375,1.2632641;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2316;-0.012489138,-0.082400724,1.600339;-0.0012674958,-0.034296095,1.6692137;8.113077E-5,0.3124291,1.7393413;-0.025878262,0.4904862,1.7620409;-0.1914785,0.19520152,1.7402805;-0.33923376,0.31621093,1.5978254;-0.34480825,0.52368534,1.5000308;-0.34440506,0.5778888,1.4907857;0.15036187,0.23397419,1.6848285;0.22549264,0.38672775,1.5365163;0.16420184,0.5807029,1.4463446;0.15249136,0.64853466,1.4347347;-0.09578303,-0.16408183,1.5806036;-0.10727878,-0.51012737,1.5384766;-0.13780189,-0.90036297,1.4636536;-0.14838621,-0.93368,1.3608863;0.06490155,-0.14387202,1.5603391;0.116053194,-0.46246332,1.4826984;0.08471526,-0.83005387,1.3518761;0.045900818,-0.8422665,1.2546535;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2363;-0.012799877,-0.10746215,1.6004678;-0.0018831498,-0.056249253,1.6705039;-0.0036735479,0.30409157,1.7464496;-0.026950954,0.48715994,1.7640396;-0.19197744,0.17716861,1.7398643;-0.35092935,0.2529592,1.571391;-0.38289937,0.45704266,1.4388334;-0.38368022,0.5160958,1.4278934;0.14038318,0.19743368,1.6828363;0.23729788,0.33971265,1.504239;0.19214976,0.528322,1.383723;0.18456526,0.5925905,1.3579226;-0.09365537,-0.18387324,1.5808876;-0.10756442,-0.51346976,1.5393277;-0.13235529,-0.90656674,1.4663066;-0.14457685,-0.94076633,1.36668;0.06313776,-0.16607757,1.5602382;0.12297068,-0.48347235,1.4784583;0.13549685,-0.8560655,1.3526894;0.12325492,-0.8760434,1.2562933;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2378;-0.013410157,-0.124074176,1.6004206;-0.0025322584,-0.07150471,1.671304;-0.0064098835,0.29767588,1.7524389;-0.027997972,0.48410937,1.7664399;-0.1910976,0.16464826,1.7399105;-0.35275796,0.1743977,1.5524857;-0.41549954,0.34919715,1.3784384;-0.42499506,0.40740395,1.3532517;0.13337627,0.17774202,1.6819845;0.24716088,0.2789173,1.4660796;0.2222195,0.45538178,1.3155621;0.21673402,0.4976116,1.2891568;-0.091748774,-0.19711082,1.5812954;-0.108156495,-0.5177671,1.5406877;-0.12959878,-0.91152304,1.4692315;-0.14415552,-0.9469288,1.3732357;0.06086562,-0.18043488,1.5603579;0.12588339,-0.49584225,1.4762781;0.16580477,-0.8704541,1.3542695;0.16014624,-0.89553124,1.2582313;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2425;-0.013773016,-0.1346535,1.6002681;-0.002947317,-0.08165809,1.6716721;-0.008394415,0.29270455,1.7568339;-0.029054988,0.4814861,1.7687923;-0.1903621,0.15277135,1.7398053;-0.34337407,0.072214246,1.549754;-0.4329009,0.19534613,1.3377209;-0.4544472,0.24147783,1.2865217;0.12922972,0.16607118,1.6817416;0.25514233,0.20569032,1.4250951;0.24657331,0.3568943,1.2402676;0.24062578,0.39996076,1.2014079;-0.09014789,-0.20735098,1.5816478;-0.109166205,-0.5238348,1.5422751;-0.12869343,-0.91609806,1.4725642;-0.14611539,-0.95287895,1.3798023;0.059349563,-0.18999952,1.5603004;0.12728678,-0.5040731,1.4749864;0.1818723,-0.8789653,1.3556395;0.17954539,-0.90613174,1.2599943;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2456;-0.013931746,-0.1413034,1.6001763;-0.003122239,-0.088005684,1.6719056;-0.009664141,0.28938395,1.7599231;-0.030112676,0.47932,1.7708068;-0.19018793,0.14520714,1.7397431;-0.32518172,0.0068983277,1.5636764;-0.43880975,0.0026516542,1.3278677;-0.47087908,0.007931307,1.261096;0.12708917,0.15918472,1.6814268;0.24794862,0.11198333,1.4433511;0.26108396,0.23211972,1.1785992;0.25980663,0.20561373,1.1362772;-0.0891173,-0.21416648,1.5818684;-0.110013194,-0.5288911,1.5434897;-0.1286972,-0.9195845,1.4756072;-0.14851096,-0.9572455,1.3850865;0.058478378,-0.19628009,1.5602635;0.12804496,-0.5094526,1.4741945;0.19099271,-0.8840574,1.3565726;0.1897068,-0.91219115,1.2610013;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2488;-0.01400363,-0.14598218,1.6000952;-0.003193735,-0.09237652,1.6720488;-0.010512587,0.28718916,1.7619783;-0.031019213,0.47769508,1.772302;-0.19032061,0.13951534,1.7395946;-0.3051706,-0.042261455,1.5925071;-0.36986274,-0.17739758,1.3797864;-0.38042772,-0.21277377,1.3234096;0.12579018,0.15431595,1.6811078;0.24402758,0.034686137,1.4740113;0.2459439,0.04323201,1.2419293;0.25103152,0.021685991,1.1761106;-0.08846989,-0.21904568,1.5820048;-0.11072832,-0.53322554,1.5443588;-0.1291512,-0.92221415,1.4781923;-0.15075855,-0.96040154,1.3891408;0.057978064,-0.2007026,1.5602198;0.12850754,-0.5132534,1.4736601;0.19688053,-0.8873168,1.3572704;0.19602594,-0.91611576,1.261658;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2519;-0.014082276,-0.14932571,1.6000426;-0.0032635967,-0.0955473,1.6721487;-0.011131252,0.28565776,1.7634112;-0.031888105,0.4764951,1.7733393;-0.19064626,0.13540757,1.7393837;-0.27005073,-0.09943079,1.6153721;-0.33118784,-0.26055938,1.473625;-0.3507352,-0.33202356,1.4201422;0.1257059,0.15058526,1.6801704;0.23473029,-0.023018237,1.5115956;0.28225613,-0.110690325,1.3031274;0.2936684,-0.15078208,1.2497407;-0.08806134,-0.22253676,1.5820435;-0.11127301,-0.53655595,1.5449377;-0.12981296,-0.92416775,1.4804308;-0.15263385,-0.9626642,1.3922681;0.057677962,-0.20395824,1.5601712;0.12871234,-0.5160292,1.4733131;0.20085758,-0.88955617,1.3578457;0.20030673,-0.9188087,1.2622027;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2550;-0.014205203,-0.15128252,1.5999734;-0.0034185397,-0.09751912,1.6721566;-0.011655773,0.2845644,1.764415;-0.032998152,0.47562668,1.7739525;-0.19140488,0.13238537,1.7388924;-0.23712787,-0.15514098,1.6400527;-0.28917235,-0.34997645,1.5431008;-0.29458946,-0.43308097,1.5042448;0.12634376,0.1482651,1.6789165;0.23495369,-0.09041089,1.530479;0.2688499,-0.24666636,1.3307489;0.27481332,-0.30959854,1.2799225;-0.087770164,-0.22507763,1.582049;-0.111946195,-0.5392727,1.5452147;-0.13113472,-0.92576855,1.4822873;-0.15481345,-0.9644457,1.3945912;0.057470847,-0.20635298,1.5601135;0.12875654,-0.5180706,1.4730872;0.20368412,-0.89112896,1.3584174;0.20329487,-0.92064846,1.2627643;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2581;-0.014382964,-0.15199932,1.5997213;-0.0037010307,-0.09830492,1.6718978;-0.0124466205,0.28408214,1.7647669;-0.03465645,0.475227,1.7740109;-0.19241838,0.13034813,1.7379717;-0.2187705,-0.17113347,1.6575065;-0.24086377,-0.3820061,1.6161107;-0.24158543,-0.47142115,1.5920043;0.12732877,0.14729168,1.6772962;0.22380683,-0.13621224,1.5635171;0.25926417,-0.321315,1.4138209;0.26382628,-0.40164882,1.3740555;-0.08759329,-0.22686413,1.5820162;-0.112579405,-0.5414677,1.5453329;-0.13279928,-0.9271294,1.4839246;-0.15702309,-0.9659151,1.3964252;0.057362255,-0.20799467,1.5599341;0.12854284,-0.51951545,1.4729676;0.20552269,-0.892155,1.3591279;0.20504907,-0.9217844,1.2635176;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2628;-0.014528844,-0.15176481,1.5992062;-0.0040040477,-0.09800189,1.6712312;-0.013837226,0.28472835,1.7634208;-0.03681596,0.47545978,1.7732854;-0.19350408,0.12929855,1.7366493;-0.207807,-0.17687306,1.6761218;-0.22232436,-0.3886968,1.6728704;-0.22477934,-0.45720953,1.6770502;0.12845644,0.14765337,1.6750697;0.21838033,-0.14820819,1.578052;0.24325293,-0.37489092,1.4777403;0.2518223,-0.43928498,1.4552076;-0.08747647,-0.22791298,1.5818648;-0.11300192,-0.5428629,1.5454117;-0.13452362,-0.9279718,1.4854054;-0.1591088,-0.96681017,1.397952;0.057359017,-0.2089362,1.5596021;0.12817462,-0.52027637,1.4729617;0.20663592,-0.8924571,1.3600473;0.20580417,-0.9220277,1.2645108;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2664;-0.014668674,-0.15084894,1.5985464;-0.0043039694,-0.09681436,1.6702492;-0.015733207,0.28651747,1.7598243;-0.039413247,0.47656485,1.7715039;-0.19457994,0.12927985,1.7346686;-0.20026493,-0.17038657,1.69579;-0.21735215,-0.37697434,1.7015429;-0.21722344,-0.44434682,1.6973602;0.12944096,0.14954287,1.6718969;0.21276988,-0.14945564,1.5918727;0.23288196,-0.36315417,1.5201149;0.2378641,-0.44319743,1.4967242;-0.08741522,-0.22827293,1.5816101;-0.113289125,-0.5437787,1.5454581;-0.13608025,-0.92832357,1.4865769;-0.16093178,-0.96715873,1.3991026;0.057420354,-0.20927013,1.5591732;0.12768547,-0.52029854,1.4730718;0.20723969,-0.89200497,1.3611051;0.20584577,-0.92137927,1.2656583;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2695;-0.014800056,-0.14953226,1.5978433;-0.0045767785,-0.09504018,1.6690949;-0.017570838,0.28904378,1.7548218;-0.042074203,0.47838342,1.7688822;-0.19553158,0.13018069,1.7322388;-0.19776629,-0.16126204,1.7073401;-0.21601303,-0.36536992,1.7118175;-0.21590999,-0.43156338,1.7098436;0.13028222,0.15246609,1.6682262;0.2082663,-0.14833817,1.6021272;0.2273405,-0.3512876,1.5442775;0.23205885,-0.43614477,1.5152502;-0.08740347,-0.22808796,1.5813043;-0.11351744,-0.5444503,1.5454714;-0.1374379,-0.9285559,1.4875107;-0.16247034,-0.9673774,1.3999556;0.057522032,-0.20912616,1.5587102;0.12724154,-0.5200517,1.4732039;0.2075556,-0.8914059,1.3620489;0.20556763,-0.92060715,1.266654;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2726;-0.014899786,-0.14811006,1.5970676;-0.004741368,-0.09309912,1.667782;-0.01900638,0.2915473,1.7497637;-0.044317674,0.48034054,1.7662135;-0.19625112,0.13143836,1.7299007;-0.20015138,-0.14972332,1.7106462;-0.22160214,-0.3531727,1.7079583;-0.2301932,-0.4335199,1.684593;0.13086419,0.1557331,1.6643265;0.2055906,-0.1402549,1.6063359;0.22409818,-0.33852452,1.5420284;0.22847018,-0.42715842,1.5180309;-0.08741079,-0.22757757,1.5809553;-0.1137049,-0.54495037,1.5454663;-0.13867117,-0.92873836,1.4883164;-0.16388822,-0.96753865,1.4006547;0.057655133,-0.20862761,1.5581791;0.12687682,-0.51970005,1.4733291;0.20769118,-0.8908027,1.3629048;0.20508882,-0.91988856,1.2675463;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2757;-0.014981127,-0.14675418,1.5963515;-0.0048436127,-0.09129823,1.6665714;-0.0199106,0.29354435,1.7456766;-0.04596554,0.48202834,1.7640319;-0.19663912,0.13303746,1.7274524;-0.20807268,-0.1378974,1.7013066;-0.24820489,-0.33450395,1.6555808;-0.25816017,-0.41933423,1.6301483;0.13145964,0.15884565,1.6605723;0.20498419,-0.12511192,1.5975504;0.22408268,-0.32976967,1.5032191;0.2333127,-0.4065341,1.4769604;-0.087439865,-0.22689418,1.5806322;-0.11389251,-0.54532367,1.5454645;-0.1400014,-0.9288937,1.489139;-0.16539256,-0.9676752,1.4013299;0.057791725,-0.20794262,1.557631;0.12658077,-0.51934123,1.4734198;0.2077086,-0.89027685,1.3636141;0.20453961,-0.9192886,1.2682688;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2789;-0.015027418,-0.14561924,1.5957495;-0.004863798,-0.08983732,1.6655723;-0.02030433,0.294982,1.7426785;-0.047087215,0.48339206,1.7624023;-0.19678272,0.1346416,1.7252563;-0.22754341,-0.115744226,1.661941;-0.28232822,-0.3110039,1.5898372;-0.29178476,-0.3893093,1.5590144;0.1320516,0.16139564,1.6572955;0.20496053,-0.10668025,1.5650069;0.22093782,-0.3100966,1.444358;0.2250433,-0.37550786,1.4129033;-0.08747339,-0.22619194,1.5803477;-0.11411257,-0.54561853,1.5454984;-0.14151874,-0.92909485,1.4901597;-0.16710846,-0.9678777,1.4021932;0.05792476,-0.20725213,1.5571468;0.12633017,-0.51905674,1.4734777;0.2076107,-0.88987404,1.3641669;0.20387772,-0.91882426,1.2688373;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2820;-0.015056836,-0.14470887,1.5952829;-0.004841604,-0.08871055,1.6648072;-0.020299131,0.29601476,1.7406456;-0.04777107,0.4843792,1.7613417;-0.19671956,0.13615857,1.7233398;-0.24824953,-0.08976995,1.6152614;-0.32443535,-0.27431095,1.49522;-0.3368735,-0.34464896,1.4527215;0.13269952,0.16333018,1.6544524;0.20417927,-0.07652094,1.5245227;0.22075489,-0.25685287,1.3562992;0.21892472,-0.31878233,1.3219929;-0.08752913,-0.22556695,1.5801353;-0.11434596,-0.54588073,1.545566;-0.14292105,-0.92938936,1.4911817;-0.16870615,-0.9681911,1.4030696;0.058042858,-0.20662679,1.55675;0.12613124,-0.5188566,1.4735181;0.20745802,-0.88958734,1.3646004;0.2031875,-0.918503,1.2692808;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2851;-0.01508542,-0.14406861,1.5949686;-0.004798557,-0.08793649,1.6642783;-0.019849628,0.29677492,1.7393491;-0.048049185,0.48510417,1.7607706;-0.19631197,0.13764773,1.7214485;-0.26428807,-0.041768387,1.5702277;-0.3536239,-0.20248105,1.4153724;-0.37838125,-0.26570654,1.3554054;0.13353036,0.16462764,1.6515605;0.20615911,-0.026703354,1.4708623;0.21730949,-0.19007076,1.2524629;0.211692,-0.24001631,1.2081747;-0.08762728,-0.22505425,1.5800215;-0.11451699,-0.5460532,1.5456635;-0.14389017,-0.9296155,1.4920689;-0.16981006,-0.96842074,1.403824;0.058115114,-0.20620337,1.5564828;0.12595236,-0.5186354,1.4735773;0.20729889,-0.8893293,1.3649585;0.2025556,-0.91820025,1.2696389;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2882;-0.015098427,-0.14364372,1.5947686;-0.004758884,-0.08745116,1.663943;-0.018334085,0.2973518,1.739036;-0.047699865,0.48576632,1.7609476;-0.19511981,0.13909298,1.7187268;-0.2797418,0.01783949,1.5212132;-0.3628157,-0.1416891,1.3609219;-0.38961935,-0.19649293,1.3043053;0.13421932,0.1656361,1.6490158;0.20502312,0.03394428,1.425097;0.20646434,-0.0997292,1.1467531;0.19981098,-0.15307207,1.0691254;-0.08771795,-0.22466777,1.5799915;-0.11466684,-0.5461563,1.54582;-0.1446402,-0.9297647,1.4928881;-0.17062433,-0.9685655,1.4044936;0.05816901,-0.20586172,1.5562868;0.12576237,-0.51832885,1.473663;0.20707299,-0.8890217,1.3652875;0.20194797,-0.91783524,1.2699428;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2914;-0.015102091,-0.14336868,1.5946273;-0.004716736,-0.087136194,1.6637081;-0.015380582,0.29756,1.7404331;-0.04631415,0.48630244,1.7625328;-0.19224477,0.14127998,1.7147417;-0.27441898,0.054659203,1.4891343;-0.38292953,-0.028787538,1.296901;-0.4206638,-0.05509872,1.2355708;0.13436186,0.16669771,1.6469446;0.18817735,0.08511637,1.3914787;0.18101886,0.0149357375,1.0780804;0.17584994,-0.03120973,0.97016346;-0.087771714,-0.22435455,1.5800079;-0.11480774,-0.5461641,1.5460414;-0.14529997,-0.92980045,1.4936737;-0.17131728,-0.9685987,1.4051324;0.058199756,-0.20557407,1.5561242;0.12554254,-0.51791614,1.4737775;0.20676792,-0.88862664,1.3656288;0.20134968,-0.91737986,1.270237;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2960;-0.015105863,-0.14317894,1.5945216;-0.0046632667,-0.08695141,1.6635379;-0.012093586,0.29744494,1.7428565;-0.04366185,0.48617083,1.7655579;-0.18687229,0.14513077,1.710298;-0.27345496,0.07337132,1.4744617;-0.36953455,0.14412206,1.2728181;-0.29506752,0.13266595,1.416733;0.13315243,0.16769008,1.6454946;0.14995107,0.15212703,1.3517329;0.14852715,0.12806797,1.0556811;0.14890993,0.10889627,0.9834939;-0.08777409,-0.22405511,1.5800577;-0.11493796,-0.54603136,1.546318;-0.14592376,-0.92968225,1.494423;-0.17192407,-0.96848667,1.4057298;0.058121137,-0.2052835,1.5559797;0.12523983,-0.51730686,1.4739338;0.20646112,-0.8880692,1.3659921;0.20088357,-0.9167713,1.2705244;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2992;-0.015104151,-0.14304477,1.5944384;-0.004631192,-0.086855106,1.6634213;-0.009108824,0.2973241,1.7454997;-0.040876247,0.48568326,1.7685288;-0.17900696,0.15136334,1.7059948;-0.27803105,0.15427837,1.4670478;-0.34202668,0.2753585,1.2633151;-0.3387199,0.30701286,1.2580775;0.13040651,0.16796254,1.6449785;0.12952164,0.1945526,1.3375982;0.13584575,0.18213415,1.1128387;0.13417721,0.21686909,0.9882015;-0.08759844,-0.22348577,1.5801563;-0.115056,-0.54544127,1.5467398;-0.14666237,-0.9291963,1.4952886;-0.17250791,-0.96806216,1.4063871;0.05785148,-0.20487337,1.5558304;0.12480281,-0.51637655,1.4741231;0.20613258,-0.8872699,1.3663731;0.20057888,-0.91588956,1.2707963;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3023;-0.015113829,-0.14181401,1.5942688;-0.004607412,-0.08649169,1.6633506;-0.006884184,0.2972162,1.7475728;-0.038323276,0.48500475,1.7707789;-0.17237358,0.15884258,1.703509;-0.2712505,0.25018102,1.4787837;-0.31111777,0.39313668,1.2924803;-0.31534833,0.4404028,1.2517829;0.12857091,0.16837065,1.6449559;0.15994096,0.25742927,1.3816516;0.125659,0.3645801,1.1869187;0.11735615,0.36703885,1.0567439;-0.087777086,-0.21741039,1.5807334;-0.1145304,-0.54108995,1.5476955;-0.14628725,-0.92682403,1.496447;-0.17132445,-0.96460044,1.4075142;0.05702353,-0.20137008,1.5551383;0.12479951,-0.511255,1.4745166;0.20668232,-0.8836923,1.3673995;0.20172009,-0.91197807,1.2716662;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3054;-0.014252401,-0.11876803,1.5938988;-0.0039782375,-0.07407211,1.6631182;-0.005328005,0.29745805,1.7487836;-0.036122985,0.48428982,1.7720227;-0.16319172,0.18143183,1.7073023;-0.2633278,0.33879286,1.5023013;-0.27953655,0.49618644,1.3372986;-0.28111973,0.54651284,1.2947273;0.1287187,0.17076936,1.6460627;0.16500433,0.32551587,1.4094204;0.11542143,0.4716425,1.250948;0.11462754,0.4747804,1.2306591;-0.089463085,-0.187387,1.581984;-0.11405108,-0.534398,1.5482198;-0.14351064,-0.9130139,1.4981601;-0.16647176,-0.9473408,1.4091382;0.05795106,-0.17872961,1.5530696;0.12213489,-0.48902535,1.4771267;0.20248799,-0.870737,1.3720552;0.19839525,-0.89969426,1.276027;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3085;-0.013368522,-0.09281468,1.5941404;-0.0028009354,-0.053725064,1.6626669;-0.0035683673,0.29839665,1.7487372;-0.033221446,0.48322278,1.7712086;-0.15870632,0.21264951,1.7156568;-0.25022972,0.40460113,1.5392029;-0.24563141,0.5792868,1.4049046;-0.2472282,0.6691281,1.3486718;0.13233665,0.17756982,1.647812;0.17306028,0.38631672,1.4519116;0.11547625,0.5562626,1.3225896;0.092606254,0.63661903,1.2828475;-0.09136558,-0.15915889,1.5830704;-0.11330927,-0.52552813,1.5478578;-0.13878393,-0.89174956,1.4982214;-0.15973704,-0.9232636,1.4087559;0.05924647,-0.15777613,1.5520393;0.1187029,-0.46925995,1.4794219;0.19529475,-0.8549511,1.3771857;0.19158602,-0.8845485,1.2809939;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3117;-0.013604378,-0.06897483,1.5939413;-0.0025414224,-0.03213279,1.6613784;-0.0016809051,0.3010388,1.7457126;-0.030520223,0.48071483,1.7640492;-0.15798543,0.23839627,1.7219337;-0.23635036,0.4504742,1.5771248;-0.2151576,0.6421521,1.4747448;-0.21370271,0.7389456,1.4300911;0.14092423,0.19590242,1.6503413;0.18073209,0.42128637,1.496342;0.11927329,0.60277176,1.3983256;0.09473418,0.6965784,1.3859209;-0.09363233,-0.13343881,1.5820787;-0.11233661,-0.51776505,1.5469398;-0.13226669,-0.86652523,1.4983621;-0.15183991,-0.8975147,1.4086422;0.05974212,-0.1380264,1.5521715;0.1139924,-0.4504033,1.4811963;0.048496775,-0.81192684,1.4259067;0.0037241112,-0.8346264,1.3420831;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3148;-0.013587243,-0.043189626,1.5934548;-0.002505181,-0.008655706,1.6592182;-3.7617167E-5,0.30608976,1.7352823;-0.028044146,0.47915417,1.7501652;-0.15824737,0.26163232,1.7251078;-0.22952497,0.47500733,1.6002799;-0.19116315,0.6786003,1.5477357;-0.17723706,0.7825711,1.5249178;0.15195608,0.21973109,1.6521738;0.19260314,0.45012844,1.5362592;0.11034028,0.6307788,1.4596777;0.08601954,0.7270633,1.4602234;-0.095276766,-0.11269936,1.5817971;-0.11115234,-0.51131743,1.5456498;-0.12570104,-0.8425486,1.4971502;-0.14393008,-0.8732516,1.4070982;0.061243642,-0.11508635,1.5517317;0.11061395,-0.43851596,1.4819851;0.029131211,-0.8019596,1.4337233;-0.0035868045,-0.8275345,1.3461888;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
