Time;SPINE_BASE_X,SPINE_BASE_Y,SPINE_BASE_Z;SPINE_MID_X,SPINE_MID_Y,SPINE_MID_Z;NECK_X,NECK_Y,NECK_Z;HEAD_X,HEAD_Y,HEAD_Z;SHOULDER_LEFT_X,SHOULDER_LEFT_Y,SHOULDER_LEFT_Z;ELBOW_LEFT_X,ELBOW_LEFT_Y,ELBOW_LEFT_Z;WRIST_LEFT_X,WRIST_LEFT_Y,WRIST_LEFT_Z;HAND_LEFT_X,HAND_LEFT_Y,HAND_LEFT_Z;SHOULDER_RIGHT_X,SHOULDER_RIGHT_Y,SHOULDER_RIGHT_Z;ELBOW_RIGHT_X,ELBOW_RIGHT_Y,ELBOW_RIGHT_Z;WRIST_RIGHT_X,WRIST_RIGHT_Y,WRIST_RIGHT_Z;HAND_RIGHT_X,HAND_RIGHT_Y,HAND_RIGHT_Z;HIP_LEFT_X,HIP_LEFT_Y,HIP_LEFT_Z;KNEE_LEFT_X,KNEE_LEFT_Y,KNEE_LEFT_Z;ANKLE_LEFT_X,ANKLE_LEFT_Y,ANKLE_LEFT_Z;FOOT_LEFT_X,FOOT_LEFT_Y,FOOT_LEFT_Z;HIP_RIGHT_X,HIP_RIGHT_Y,HIP_RIGHT_Z;KNEE_RIGHT_X,KNEE_RIGHT_Y,KNEE_RIGHT_Z;ANKLE_RIGHT_X,ANKLE_RIGHT_Y,ANKLE_RIGHT_Z;FOOT_RIGHT_X,FOOT_RIGHT_Y,FOOT_RIGHT_Z;SPINE_SHOULDER_X,SPINE_SHOULDER_Y,SPINE_SHOULDER_Z;HAND_TIP_LEFT_X,HAND_TIP_LEFT_Y,HAND_TIP_LEFT_Z;THUMB_LEFT_X,THUMB_LEFT_Y,THUMB_LEFT_Z;HAND_TIP_RIGHT_X,HAND_TIP_RIGHT_Y,HAND_TIP_RIGHT_Z;THUMB_RIGHT_X,THUMB_RIGHT_Y,THUMB_RIGHT_Z
1474;-0.1845127,-0.10744181,1.5993191;-0.19824456,-0.053964786,1.6593021;-0.20627788,0.29560453,1.6924099;-0.20708029,0.4879059,1.68333;-0.36913368,0.17003271,1.6552117;-0.4351372,-0.04811833,1.6894113;-0.40767607,-0.24098377,1.7346678;-0.39309958,-0.30129126,1.7540389;-0.032070663,0.19016854,1.7345775;0.13471974,0.1573874,1.7833958;-0.007651385,0.1624677,1.5547783;-0.06258294,0.154299,1.5185001;-0.2573022,-0.18499558,1.5629017;-0.30544466,-0.52999604,1.5527754;-0.3532073,-0.86868834,1.5308942;-0.3435815,-0.9111308,1.4401118;-0.10290313,-0.18159896,1.5950708;-0.081379846,-0.49581242,1.5126013;-0.057272732,-0.85451007,1.4087738;-0.036207926,-0.8767809,1.3127728;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1505;-0.18453619,-0.10722015,1.5995016;-0.19821225,-0.05372597,1.6594949;-0.20636456,0.29564402,1.6925526;-0.20700857,0.4878682,1.6833899;-0.36921212,0.17010862,1.6553124;-0.43518993,-0.047988344,1.6894071;-0.4039467,-0.23677501,1.7341458;-0.38946632,-0.29695517,1.7533377;-0.032428272,0.18935032,1.7312971;0.13183273,0.15620323,1.7736642;-0.04667284,0.14765386,1.5477445;-0.078609616,0.1333389,1.5079527;-0.25734085,-0.1847414,1.5630877;-0.30544215,-0.5297655,1.5527552;-0.35310933,-0.868191,1.5306001;-0.3436091,-0.91047233,1.4397913;-0.1029162,-0.18134014,1.5953556;-0.08142234,-0.49580377,1.512712;-0.05740546,-0.85399914,1.40891;-0.0364941,-0.8762145,1.3129672;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1537;-0.1845423,-0.10706964,1.5996728;-0.19813506,-0.053550344,1.6596882;-0.20642407,0.2956744,1.6926938;-0.2065694,0.48782146,1.683531;-0.36925045,0.17016284,1.6553918;-0.435234,-0.047874108,1.6894017;-0.40151477,-0.23383717,1.733771;-0.38714328,-0.29393533,1.752841;-0.032780603,0.188502,1.7279413;0.13082144,0.15639457,1.767017;-0.031000521,0.14290413,1.5620737;-0.07801922,0.13209789,1.5093108;-0.2573549,-0.18454725,1.5632659;-0.30542344,-0.5295448,1.5527452;-0.35300228,-0.86769,1.530321;-0.34367052,-0.90979475,1.4394965;-0.1029246,-0.18114954,1.5956202;-0.081439346,-0.49582615,1.5128419;-0.057472017,-0.85349154,1.4090722;-0.03674375,-0.87565196,1.3131945;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1568;-0.18452112,-0.10698738,1.5998535;-0.1980547,-0.053435814,1.6598711;-0.20646599,0.2956945,1.6928391;-0.2059911,0.48775965,1.683703;-0.36924094,0.1701964,1.6554556;-0.43527058,-0.047775228,1.6893972;-0.3998677,-0.2317288,1.7334936;-0.38560414,-0.29173386,1.7524645;-0.033268433,0.18796971,1.7261888;0.13080235,0.15728876,1.7626356;-0.01338233,0.14953211,1.5607224;-0.052585654,0.14440721,1.5016413;-0.25730866,-0.18439747,1.5634627;-0.3054017,-0.5293516,1.5527416;-0.35294333,-0.867163,1.5300409;-0.3437574,-0.9090897,1.4392215;-0.10292913,-0.18100832,1.5958889;-0.08143997,-0.49585935,1.5130023;-0.05749853,-0.85297406,1.4092681;-0.036913797,-0.87507844,1.3134767;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1599;-0.18446477,-0.106940046,1.6000603;-0.19798921,-0.053350225,1.6600447;-0.20649718,0.29570386,1.6929877;-0.20537226,0.4876863,1.6838856;-0.36919063,0.17020467,1.6555063;-0.43530214,-0.04769011,1.6893969;-0.39871034,-0.23018034,1.7332292;-0.38457817,-0.2900863,1.7520807;-0.033416476,0.1877579,1.7254508;0.13245708,0.15831569,1.760327;0.080656625,0.17862839,1.5615678;0.071776025,0.1860891,1.4978704;-0.2572074,-0.18427043,1.5636871;-0.30538034,-0.52918255,1.5527437;-0.35292056,-0.8665861,1.5297546;-0.3438034,-0.9083605,1.4389772;-0.10289557,-0.18088587,1.5962131;-0.08143803,-0.49589366,1.5131792;-0.057555784,-0.8524187,1.4094677;-0.037046928,-0.87444746,1.3137953;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1630;-0.18439786,-0.106859826,1.6003029;-0.19793698,-0.053252917,1.6602255;-0.20652878,0.2957035,1.6931268;-0.20479341,0.4876234,1.6840527;-0.36916903,0.17022339,1.6555649;-0.4353331,-0.047610942,1.6894004;-0.39871624,-0.2289722,1.7327555;-0.38567463,-0.2888565,1.7512301;-0.033476517,0.18773837,1.725411;0.13430452,0.16603354,1.7729106;0.14500526,0.18715566,1.5517465;0.15320675,0.19441558,1.4742244;-0.2570918,-0.18412581,1.5639365;-0.30536038,-0.5290347,1.552747;-0.35287556,-0.86575496,1.5294125;-0.34377602,-0.9073364,1.4387386;-0.102844365,-0.18074146,1.5965658;-0.08143709,-0.49591896,1.513367;-0.05764958,-0.8516049,1.4097545;-0.037185136,-0.87351686,1.3142846;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1662;-0.18432058,-0.10677095,1.6005769;-0.19789219,-0.053153295,1.6604207;-0.20656337,0.29569802,1.693273;-0.20428824,0.48757166,1.684209;-0.3691398,0.17023133,1.6556216;-0.43537232,-0.04753567,1.6894178;-0.39958137,-0.2280783,1.7323524;-0.38799796,-0.2880344,1.7505219;-0.033462446,0.18796134,1.7260593;0.13739526,0.17376174,1.783694;0.2246065,0.21293896,1.539923;0.24798384,0.2193662,1.5018587;-0.25696307,-0.18397944,1.5642041;-0.30534384,-0.5289038,1.5527558;-0.3528386,-0.8648397,1.5290732;-0.34372073,-0.9062239,1.4385352;-0.10277884,-0.18057849,1.5969673;-0.08145176,-0.495995,1.5135844;-0.057827894,-0.8506742,1.4101132;-0.037387274,-0.87246096,1.3148874;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1709;-0.1842441,-0.106639326,1.6009191;-0.19786122,-0.053020403,1.6606702;-0.2066138,0.29569227,1.6934562;-0.20393474,0.48753166,1.6843531;-0.36911005,0.17022909,1.6556797;-0.43542272,-0.047458384,1.6894506;-0.40003118,-0.22734722,1.7322984;-0.38918066,-0.2872976,1.7504343;-0.03339029,0.18848032,1.7272666;0.1415898,0.18081939,1.7909594;0.29609323,0.22909032,1.6109984;0.3373546,0.24654832,1.5065588;-0.25683346,-0.18381104,1.5645225;-0.30532986,-0.52878535,1.55277;-0.35279414,-0.8639197,1.5287305;-0.34362996,-0.9051084,1.4383327;-0.10271358,-0.18036105,1.5974348;-0.081470534,-0.4960736,1.5138143;-0.058021657,-0.849676,1.4104896;-0.037579566,-0.8713432,1.3155102;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1740;-0.18418632,-0.1064714,1.601301;-0.1978489,-0.052856077,1.6609596;-0.20669964,0.29569212,1.6936787;-0.20371881,0.48750335,1.6844842;-0.36909106,0.17021918,1.6557502;-0.43549716,-0.047370035,1.6895046;-0.41160434,-0.22751042,1.7312716;-0.40918636,-0.28826538,1.7486094;-0.033320732,0.18905099,1.7285116;0.16127379,0.19383518,1.7922922;0.36092648,0.24583806,1.6484073;0.40604544,0.26946503,1.5307128;-0.25672105,-0.1836159,1.5649034;-0.30532163,-0.52867436,1.5527924;-0.35275218,-0.86307365,1.5284041;-0.34354272,-0.9040783,1.4381285;-0.10266411,-0.18011071,1.5979031;-0.0815014,-0.4961539,1.5140505;-0.058228876,-0.8487282,1.4108686;-0.03778629,-0.8703018,1.3161072;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1771;-0.18418163,-0.10619847,1.601777;-0.19786337,-0.052599907,1.661344;-0.20684636,0.29570815,1.6939601;-0.20362312,0.4874879,1.6846304;-0.36926764,0.17024682,1.6560735;-0.4356038,-0.047271676,1.6895901;-0.42072254,-0.2278661,1.7304788;-0.42263052,-0.28916916,1.7473346;-0.033252113,0.18961418,1.7296536;0.18382946,0.20608544,1.7872181;0.38747528,0.2599394,1.6727352;0.46275362,0.28979957,1.5656581;-0.2566714,-0.1833628,1.565364;-0.3053202,-0.528568,1.5528278;-0.35267806,-0.8622725,1.528102;-0.34345704,-0.9030886,1.437925;-0.10263684,-0.17982124,1.5983819;-0.08156213,-0.49627015,1.5143092;-0.058489498,-0.84781086,1.4112754;-0.038098495,-0.8693123,1.3166999;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1802;-0.18422405,-0.10588586,1.6022549;-0.19790001,-0.052306347,1.6617428;-0.207031,0.29573897,1.6942598;-0.20372157,0.487493,1.6848494;-0.36953157,0.17027283,1.6564847;-0.43574953,-0.047154337,1.6897209;-0.42727792,-0.22815295,1.7298123;-0.43122923,-0.28976166,1.746321;-0.033204,0.19017586,1.7305104;0.20435938,0.21648243,1.77887;0.44383565,0.28098294,1.6793659;0.5081759,0.31084335,1.6010056;-0.25668806,-0.18308279,1.5658627;-0.30532432,-0.5284633,1.5528766;-0.35254988,-0.8613592,1.5278157;-0.34334075,-0.90197605,1.4377272;-0.10264027,-0.17951742,1.5988126;-0.081675075,-0.49643123,1.5145816;-0.05888416,-0.8467291,1.4117911;-0.038594745,-0.868178,1.3173852;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1834;-0.18430863,-0.1055263,1.6027267;-0.1979423,-0.051972866,1.6621424;-0.20725186,0.29578206,1.6945487;-0.20438567,0.48756954,1.6852119;-0.36988887,0.1702953,1.6569825;-0.4359695,-0.046973128,1.6899555;-0.4316914,-0.22833095,1.7291431;-0.43655062,-0.2901234,1.7453551;-0.033151437,0.19079532,1.731063;0.21750902,0.22304596,1.7732172;0.45353302,0.2868859,1.680237;0.5163476,0.31950137,1.618526;-0.25676343,-0.18278043,1.566391;-0.30533272,-0.5283611,1.5529438;-0.3523634,-0.8603283,1.5275676;-0.3432209,-0.900742,1.437554;-0.10266491,-0.1791877,1.5991964;-0.08181139,-0.49658886,1.5148467;-0.05936028,-0.84547395,1.4124027;-0.039250527,-0.86688715,1.3181399;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1880;-0.18445316,-0.10511115,1.6031682;-0.19799614,-0.051592752,1.6625216;-0.20748055,0.2958453,1.6948143;-0.2056047,0.48773494,1.6856252;-0.370343,0.1703118,1.6575756;-0.4362905,-0.04668915,1.6903569;-0.43445396,-0.22838794,1.7286566;-0.43980646,-0.2902993,1.7446847;-0.0330641,0.19144104,1.7313535;0.22431035,0.22674522,1.77067;0.46082634,0.29691097,1.6782198;0.5127584,0.32723087,1.6290417;-0.2569443,-0.18242958,1.5669658;-0.30534616,-0.52825385,1.5530457;-0.35207462,-0.8591593,1.5273935;-0.34305832,-0.8993809,1.4374431;-0.10273484,-0.1788188,1.5994953;-0.081956185,-0.49671528,1.5150793;-0.059858054,-0.8440448,1.4131142;-0.04000188,-0.8654508,1.3189614;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1896;-0.1846345,-0.104677245,1.6035662;-0.19806351,-0.05119642,1.6628627;-0.2077198,0.29592305,1.6950415;-0.20692465,0.4879509,1.6860237;-0.370791,0.17031896,1.6581547;-0.43661228,-0.046397634,1.6908549;-0.43628433,-0.22843426,1.7284056;-0.44206566,-0.2904232,1.7443079;-0.032966055,0.1921377,1.7314636;0.22865757,0.2292029,1.7694623;0.44460478,0.3227663,1.648329;0.4809578,0.3353753,1.6289322;-0.25718674,-0.18205674,1.5675571;-0.30536,-0.52813375,1.5532088;-0.35170937,-0.85791755,1.5273436;-0.34285298,-0.89798826,1.4374495;-0.10284785,-0.17840827,1.5997205;-0.08211648,-0.49683416,1.5152909;-0.06037041,-0.84253335,1.413898;-0.040795658,-0.8639692,1.3198235;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1943;-0.18481019,-0.104274064,1.6039128;-0.19812612,-0.05082527,1.6631603;-0.20794143,0.2960004,1.6952393;-0.20827135,0.48816544,1.6863528;-0.37119636,0.17032027,1.6586808;-0.43687734,-0.046104554,1.6914113;-0.43760496,-0.2284725,1.7282299;-0.4436599,-0.29054946,1.7439984;-0.03287648,0.19279927,1.7314878;0.22123669,0.22712865,1.7778882;0.37580916,0.30039296,1.660058;0.41963986,0.33408406,1.609189;-0.2574221,-0.18171406,1.5680933;-0.30537677,-0.52801424,1.553427;-0.3513787,-0.8568526,1.5274009;-0.34267896,-0.896826,1.4375533;-0.10296708,-0.17801052,1.5999026;-0.08227208,-0.49692303,1.5154822;-0.06081664,-0.84125537,1.4145793;-0.041493423,-0.86273164,1.3205571;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1974;-0.18496601,-0.10391919,1.6042141;-0.19817895,-0.05048901,1.663419;-0.20812742,0.2960753,1.6953956;-0.20941526,0.48835254,1.6865994;-0.37152267,0.17028351,1.6591332;-0.43703923,-0.045872524,1.6920125;-0.4384721,-0.22855307,1.7281326;-0.44413617,-0.29080385,1.7437783;-0.03281466,0.1934012,1.7314674;0.20254664,0.2140751,1.8017064;0.3198328,0.28217348,1.6546508;0.33822316,0.31551123,1.5886763;-0.2576265,-0.18141343,1.5685891;-0.30539662,-0.5279001,1.5536938;-0.35110623,-0.8559751,1.5275171;-0.34254938,-0.89588296,1.437705;-0.10308104,-0.17764272,1.6000617;-0.08242634,-0.49702132,1.5156612;-0.06120387,-0.8402136,1.4151576;-0.042096723,-0.861735,1.3211695;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2005;-0.18509589,-0.10361913,1.604476;-0.19822222,-0.050194826,1.6636426;-0.20828068,0.29614118,1.6955189;-0.21023898,0.48849237,1.6867505;-0.37175196,0.1702299,1.6595017;-0.43711883,-0.045684576,1.6926122;-0.43907103,-0.22866443,1.7280858;-0.44428816,-0.29109317,1.7436333;-0.032792613,0.19392212,1.7314428;0.17896761,0.20008333,1.8216223;0.24759391,0.25286236,1.6438516;0.23817149,0.28157955,1.5634874;-0.25778824,-0.18115412,1.5690408;-0.3054082,-0.5277923,1.5539873;-0.35087562,-0.8552604,1.527658;-0.34243914,-0.89512473,1.4378724;-0.103187375,-0.17731072,1.6002122;-0.08255332,-0.49710476,1.5158185;-0.06148859,-0.8393863,1.4156128;-0.042545654,-0.86095494,1.3216419;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2037;-0.1852016,-0.10336006,1.604704;-0.19825557,-0.049934875,1.6638364;-0.20840101,0.29619583,1.695616;-0.21084934,0.48859572,1.6868484;-0.37194085,0.17019047,1.6598306;-0.4371189,-0.04555665,1.6931646;-0.43945312,-0.22882068,1.7280843;-0.4442041,-0.29142207,1.7435561;-0.03281165,0.19438414,1.7314435;0.16469257,0.187933,1.8327653;0.15198182,0.23188776,1.5877854;0.14051001,0.24316335,1.5460781;-0.2579137,-0.18093142,1.5694323;-0.30541188,-0.52769184,1.5542881;-0.35064682,-0.85454077,1.5278418;-0.34231973,-0.89438164,1.4380774;-0.10328015,-0.17700891,1.600359;-0.08267475,-0.49723017,1.5159786;-0.06174501,-0.8385841,1.4160606;-0.042938016,-0.86021256,1.322092;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2068;-0.18527792,-0.10316064,1.6048849;-0.19828224,-0.049726937,1.6639892;-0.20849603,0.2962412,1.6956925;-0.21126966,0.48865947,1.6868958;-0.3720434,0.17014839,1.6600685;-0.43707153,-0.045441117,1.6936369;-0.43968043,-0.22895293,1.7280939;-0.4439527,-0.29167905,1.7434996;-0.03284179,0.19473176,1.7314836;0.15145747,0.16083747,1.8685983;0.085393734,0.20287745,1.5869318;0.045956694,0.20770189,1.5389524;-0.25799677,-0.18075626,1.5697471;-0.30540413,-0.52760553,1.5545678;-0.35042036,-0.8538056,1.5280513;-0.3421742,-0.8936404,1.4383073;-0.103358634,-0.17675413,1.600483;-0.08274475,-0.49738285,1.5161337;-0.06186692,-0.83779365,1.4165149;-0.04315076,-0.8594987,1.3225371;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2115;-0.18533184,-0.10308137,1.6049981;-0.19829328,-0.0496253,1.664081;-0.2085699,0.29627734,1.6957531;-0.21153364,0.48869267,1.6869197;-0.37210166,0.17009194,1.6602552;-0.43699935,-0.04535214,1.6940339;-0.43980417,-0.22907066,1.7281127;-0.443634,-0.29188138,1.7434647;-0.034289952,0.19445813,1.7306932;0.13161686,0.14198351,1.8932383;0.13196613,0.17669246,1.6663265;0.05405144,0.17717698,1.6009403;-0.25804156,-0.18065703,1.5699774;-0.3053799,-0.5275357,1.5548252;-0.35020947,-0.8531219,1.5282767;-0.3420679,-0.89293593,1.4385761;-0.10345144,-0.17659387,1.6005702;-0.082724065,-0.49752873,1.5163271;-0.061656974,-0.83701575,1.41707;-0.043047603,-0.85879105,1.3231057;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2130;-0.18537138,-0.10307166,1.6050936;-0.19827321,-0.0495707,1.6641626;-0.2086302,0.2963011,1.6958023;-0.2117104,0.48869804,1.6869128;-0.37212735,0.17002629,1.6604046;-0.43689612,-0.045306254,1.6943599;-0.4398414,-0.22919536,1.7281566;-0.44328654,-0.2920595,1.743483;-0.035919335,0.19330326,1.7283583;0.12998474,0.16051482,1.7970189;0.08537607,0.18296678,1.6050133;0.036730498,0.18997495,1.5518277;-0.2580576,-0.18060678,1.570157;-0.30532044,-0.527474,1.5550712;-0.34997132,-0.85247093,1.528523;-0.34200972,-0.8922441,1.4388843;-0.10351902,-0.17649467,1.6006364;-0.082571834,-0.4976822,1.5165904;-0.061105,-0.83621323,1.4177469;-0.042720657,-0.85807806,1.3237908;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2162;-0.18539506,-0.10313195,1.6051817;-0.19822142,-0.049564045,1.6642401;-0.20867427,0.2963177,1.6958425;-0.2118039,0.48867497,1.6868727;-0.372124,0.16995117,1.6605252;-0.43678486,-0.0452704,1.694637;-0.43982443,-0.22929996,1.7282008;-0.4429237,-0.2921896,1.7435056;-0.037301954,0.19220187,1.725983;0.123498015,0.15995266,1.7755163;0.037354074,0.18069704,1.5523757;-0.015152433,0.18401738,1.5046515;-0.2580515,-0.18059388,1.5703105;-0.30525362,-0.5274261,1.5552912;-0.34974185,-0.85183764,1.5287625;-0.34198257,-0.89154,1.4392152;-0.10357997,-0.17643593,1.6007017;-0.08234405,-0.4978315,1.516881;-0.060394663,-0.8354197,1.418417;-0.042261224,-0.85735613,1.3245039;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2209;-0.18538113,-0.10327602,1.6052736;-0.19814976,-0.049605478,1.664314;-0.20870927,0.29632974,1.6958754;-0.21181256,0.48862615,1.6868061;-0.37209272,0.16986074,1.6606245;-0.43666765,-0.0452484,1.6948752;-0.43977025,-0.22939216,1.7282467;-0.4425686,-0.29228672,1.7435341;-0.038483564,0.19148035,1.724596;0.12447095,0.16575927,1.7514237;0.022126542,0.18067849,1.5291699;-0.0296067,0.18449706,1.4809573;-0.2579556,-0.18065003,1.5704764;-0.30518785,-0.52738756,1.5554833;-0.34959197,-0.85122323,1.5289723;-0.34200808,-0.89084524,1.4395194;-0.103632785,-0.17640568,1.6007717;-0.082075335,-0.49796778,1.5171722;-0.059628483,-0.8346206,1.4190419;-0.04165932,-0.85659486,1.3252052;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2240;-0.18534781,-0.103424065,1.6053628;-0.19809128,-0.04965124,1.6643772;-0.2087388,0.2963388,1.6959083;-0.21177214,0.48856768,1.6867198;-0.3720441,0.16975738,1.6607068;-0.43654945,-0.045236304,1.6950817;-0.43968442,-0.2294727,1.7282877;-0.4422129,-0.2923559,1.7435547;-0.039059967,0.19112308,1.7240181;0.12551194,0.16749057,1.7398814;0.05949112,0.17778805,1.5380347;0.040654574,0.1816472,1.524215;-0.25783202,-0.1807219,1.5706292;-0.30511957,-0.5273628,1.5556617;-0.34945053,-0.85056883,1.5291867;-0.34198102,-0.8901318,1.4398305;-0.10367184,-0.17638703,1.6008425;-0.081806585,-0.49808958,1.5174371;-0.058909606,-0.8338155,1.4196004;-0.040974315,-0.8557773,1.3258784;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2271;-0.18530476,-0.10356349,1.6054493;-0.19804202,-0.049696166,1.6644325;-0.20876756,0.29634643,1.6959466;-0.21170813,0.48850897,1.6866266;-0.3719841,0.16964579,1.6607751;-0.4364356,-0.045230277,1.69526;-0.43959197,-0.22953914,1.7283237;-0.44189408,-0.29240024,1.7435703;-0.03947235,0.19089685,1.7237473;0.12316997,0.16831641,1.7658192;0.09942728,0.1819614,1.5258482;0.11924661,0.18440674,1.5542593;-0.2576926,-0.1808001,1.5707723;-0.30505404,-0.5273441,1.5558183;-0.34931833,-0.8498727,1.5293851;-0.34191963,-0.88938874,1.4401222;-0.10370126,-0.176374,1.6009132;-0.081553884,-0.49819395,1.5176692;-0.058250558,-0.8329995,1.4200983;-0.040274315,-0.8549172,1.3265024;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2302;-0.18527426,-0.1036572,1.6055498;-0.19800861,-0.049722537,1.6644925;-0.20880651,0.29635403,1.6959972;-0.2116527,0.48845813,1.6865572;-0.3719817,0.16956158,1.6608819;-0.43633252,-0.045228515,1.6954192;-0.4394988,-0.22959387,1.7283571;-0.44160897,-0.29242608,1.7435838;-0.039803047,0.1908623,1.7240384;0.12584391,0.17504263,1.7856197;0.16708943,0.19416764,1.5297719;0.1853908,0.19339597,1.5353388;-0.25756934,-0.18086241,1.5709232;-0.30498365,-0.5273268,1.5559698;-0.34915644,-0.84914625,1.5295604;-0.3417934,-0.88861537,1.4403846;-0.103728846,-0.17635512,1.6010121;-0.08132229,-0.49828053,1.5178759;-0.057648893,-0.8321581,1.4205283;-0.03960199,-0.8540159,1.3270506;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2349;-0.18525724,-0.10372217,1.6056659;-0.19798724,-0.049738213,1.6645641;-0.20888293,0.2963597,1.6960824;-0.2116329,0.4884213,1.6865118;-0.37207684,0.16947475,1.6610906;-0.43626213,-0.045224432,1.695568;-0.43941385,-0.22963883,1.728372;-0.44134378,-0.29244173,1.7435614;-0.040073827,0.19100936,1.7247655;0.12952855,0.17979436,1.7961081;0.23005238,0.20754261,1.5701168;0.27355528,0.21295094,1.5182391;-0.25746784,-0.18090941,1.5710838;-0.3049154,-0.5273132,1.5561113;-0.34896985,-0.8484072,1.5297022;-0.34162495,-0.8878256,1.440602;-0.103759736,-0.17632462,1.6011354;-0.08113306,-0.49834493,1.5180614;-0.0571473,-0.8313315,1.4209155;-0.039036952,-0.85313374,1.327538;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2365;-0.18525194,-0.10377275,1.6057944;-0.19797899,-0.04974804,1.6646463;-0.20898964,0.29636797,1.6961986;-0.21164382,0.48839337,1.6864897;-0.3722272,0.16936377,1.6613383;-0.4362208,-0.045221247,1.6957175;-0.43930292,-0.22968625,1.7283714;-0.44102386,-0.2924586,1.7434964;-0.04027684,0.19125964,1.7257538;0.141331,0.18586186,1.8019662;0.30443782,0.22046939,1.63558;0.35860857,0.23614338,1.5233648;-0.25738686,-0.18095191,1.5712492;-0.30485284,-0.5273037,1.5562438;-0.34879398,-0.84777164,1.5298139;-0.3414482,-0.88714284,1.4407761;-0.10379691,-0.17628752,1.6012739;-0.08097054,-0.49839085,1.5182258;-0.05672,-0.83061004,1.4212334;-0.038540084,-0.85235965,1.3279403;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
