Time;SPINE_BASE_X,SPINE_BASE_Y,SPINE_BASE_Z;SPINE_MID_X,SPINE_MID_Y,SPINE_MID_Z;NECK_X,NECK_Y,NECK_Z;HEAD_X,HEAD_Y,HEAD_Z;SHOULDER_LEFT_X,SHOULDER_LEFT_Y,SHOULDER_LEFT_Z;ELBOW_LEFT_X,ELBOW_LEFT_Y,ELBOW_LEFT_Z;WRIST_LEFT_X,WRIST_LEFT_Y,WRIST_LEFT_Z;HAND_LEFT_X,HAND_LEFT_Y,HAND_LEFT_Z;SHOULDER_RIGHT_X,SHOULDER_RIGHT_Y,SHOULDER_RIGHT_Z;ELBOW_RIGHT_X,ELBOW_RIGHT_Y,ELBOW_RIGHT_Z;WRIST_RIGHT_X,WRIST_RIGHT_Y,WRIST_RIGHT_Z;HAND_RIGHT_X,HAND_RIGHT_Y,HAND_RIGHT_Z;HIP_LEFT_X,HIP_LEFT_Y,HIP_LEFT_Z;KNEE_LEFT_X,KNEE_LEFT_Y,KNEE_LEFT_Z;ANKLE_LEFT_X,ANKLE_LEFT_Y,ANKLE_LEFT_Z;FOOT_LEFT_X,FOOT_LEFT_Y,FOOT_LEFT_Z;HIP_RIGHT_X,HIP_RIGHT_Y,HIP_RIGHT_Z;KNEE_RIGHT_X,KNEE_RIGHT_Y,KNEE_RIGHT_Z;ANKLE_RIGHT_X,ANKLE_RIGHT_Y,ANKLE_RIGHT_Z;FOOT_RIGHT_X,FOOT_RIGHT_Y,FOOT_RIGHT_Z;SPINE_SHOULDER_X,SPINE_SHOULDER_Y,SPINE_SHOULDER_Z;HAND_TIP_LEFT_X,HAND_TIP_LEFT_Y,HAND_TIP_LEFT_Z;THUMB_LEFT_X,THUMB_LEFT_Y,THUMB_LEFT_Z;HAND_TIP_RIGHT_X,HAND_TIP_RIGHT_Y,HAND_TIP_RIGHT_Z;THUMB_RIGHT_X,THUMB_RIGHT_Y,THUMB_RIGHT_Z
2253;-0.23436432,0.036109474,1.8078523;-0.23128381,0.10069593,1.8646202;-0.22441001,0.47016305,1.860435;-0.22178125,0.66644126,1.8444874;-0.39693633,0.33379248,1.8450013;-0.4456449,0.0636127,1.8052728;-0.4337258,-0.15364514,1.7174617;-0.4228941,-0.21535529,1.6822586;-0.054133847,0.33685794,1.8364608;-0.017519396,0.07097754,1.8021348;-0.059877407,-0.16055861,1.7084693;-0.056828212,-0.24366555,1.6665882;-0.3131134,-0.04305284,1.7963268;-0.36164588,-0.4669815,1.822132;-0.36202955,-0.69773424,1.8255982;-0.3653603,-0.74402976,1.7321892;-0.15890078,-0.03879733,1.7954633;-0.20759484,-0.44475153,1.7469488;-0.2269258,-0.68401235,1.7455525;-0.22324456,-0.7104496,1.7105007;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2284;-0.23886563,0.035344705,1.8073692;-0.23575708,0.09995128,1.8642048;-0.22907123,0.469854,1.8605076;-0.22780104,0.6659289,1.8442657;-0.4015271,0.3334216,1.8457311;-0.44825673,0.06340833,1.8063532;-0.43638924,-0.15430519,1.7193108;-0.42562357,-0.21763796,1.683391;-0.058938738,0.33734182,1.8371452;-0.021604072,0.07135052,1.803504;-0.06213878,-0.16315398,1.7101436;-0.059932575,-0.2447424,1.669752;-0.31729388,-0.04353994,1.7961665;-0.36253315,-0.46787244,1.8205472;-0.36396942,-0.6988447,1.8265312;-0.36710638,-0.746028,1.7335697;-0.16364191,-0.03954781,1.7945586;-0.21267807,-0.4475107,1.750377;-0.23312588,-0.6872928,1.7502987;-0.25801688,-0.7373254,1.757835;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2315;-0.24199496,0.034766663,1.8069328;-0.23892047,0.09937429,1.8638124;-0.23263064,0.4695927,1.8605059;-0.23282143,0.6653929,1.8439481;-0.40502042,0.3330928,1.846158;-0.4501151,0.06329284,1.8070587;-0.43826425,-0.15479481,1.7206169;-0.42726555,-0.21957271,1.6838942;-0.06267567,0.33778304,1.8375913;-0.024668066,0.0714399,1.8048184;-0.06253424,-0.1657084,1.7130454;-0.061632052,-0.24649414,1.6740785;-0.32021147,-0.04391748,1.7959259;-0.36353314,-0.47012645,1.8200867;-0.36591944,-0.7014904,1.8274677;-0.40360036,-0.7637923,1.7764164;-0.1668612,-0.040086053,1.7938771;-0.21389821,-0.44859838,1.7537087;-0.23363578,-0.68912613,1.7539574;-0.29533347,-0.714588,1.7863829;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2346;-0.24413109,0.034333836,1.806572;-0.24110475,0.09894788,1.8634856;-0.23527256,0.46944425,1.860443;-0.23688538,0.6649509,1.8436474;-0.40782303,0.3327689,1.8463027;-0.4514677,0.063201584,1.807521;-0.43918315,-0.15517464,1.7211076;-0.4279196,-0.22127667,1.6837276;-0.06559596,0.33814892,1.8378597;-0.026845587,0.071376115,1.8060074;-0.060844157,-0.16785458,1.7177196;-0.061608214,-0.2483686,1.6790936;-0.32221687,-0.044216063,1.7956741;-0.36392003,-0.47168836,1.8195821;-0.36738423,-0.70372295,1.8281394;-0.419527,-0.76963735,1.7922693;-0.16904105,-0.040480893,1.7933588;-0.21081582,-0.44826737,1.7563713;-0.22009666,-0.68953234,1.7551144;-0.30397147,-0.68614924,1.7785678;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2378;-0.24557777,0.034003,1.806236;-0.24262889,0.09862163,1.8631976;-0.23719597,0.46933082,1.8603711;-0.23999523,0.6644836,1.8433619;-0.4099175,0.33252564,1.8462092;-0.45242727,0.063107386,1.8076426;-0.4390391,-0.15537836,1.7207661;-0.42672676,-0.22298785,1.6821874;-0.06762956,0.338427,1.838054;-0.028331501,0.07130001,1.807401;-0.05430831,-0.16588776,1.7284214;-0.057890914,-0.25029942,1.6862935;-0.32354245,-0.04446648,1.7953387;-0.36271533,-0.46551856,1.8179424;-0.3684352,-0.70237744,1.8279914;-0.41000712,-0.76401305,1.7790205;-0.17047285,-0.040750135,1.792936;-0.18503936,-0.43682984,1.7541747;-0.18618622,-0.6804089,1.7495644;-0.25227636,-0.7151574,1.785125;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2409;-0.24634424,0.033805653,1.8058289;-0.24362993,0.09839925,1.8629032;-0.23860049,0.46925014,1.8602937;-0.24210766,0.6641515,1.843141;-0.411516,0.33231208,1.8458637;-0.45300546,0.063047744,1.807251;-0.4350934,-0.15436633,1.7167488;-0.42333642,-0.22382669,1.6789285;-0.06904781,0.3386463,1.8382108;-0.02917524,0.07119198,1.8089248;-0.04858175,-0.16459993,1.7359067;-0.04882149,-0.25128302,1.6953468;-0.3240198,-0.044606075,1.7947046;-0.36085153,-0.45804724,1.8163242;-0.36909607,-0.69935995,1.8273815;-0.39965734,-0.7571025,1.7656059;-0.17096922,-0.040831327,1.7925063;-0.15824492,-0.4252785,1.7505832;-0.14199129,-0.6698656,1.73932;-0.17663302,-0.71228844,1.7017292;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2440;-0.24594076,0.033846024,1.805196;-0.24394184,0.09830139,1.8624842;-0.23960215,0.46919847,1.8602357;-0.2435584,0.6639266,1.8429694;-0.41268837,0.332132,1.8451672;-0.452882,0.063185066,1.8056749;-0.4282453,-0.15228808,1.7102393;-0.41529092,-0.22318687,1.6720468;-0.07006409,0.33882627,1.8383427;-0.028976958,0.07103905,1.8110069;-0.041847117,-0.16358465,1.7422963;-0.033906903,-0.25062567,1.7049519;-0.322909,-0.044564456,1.7934477;-0.35766864,-0.449524,1.8145669;-0.3692094,-0.69438475,1.826274;-0.39096615,-0.7501388,1.7546744;-0.1697079,-0.04045448,1.7920743;-0.12994719,-0.4160001,1.7459079;-0.100384735,-0.66124344,1.7283334;-0.10266523,-0.711302,1.6387231;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2487;-0.24246533,0.034641147,1.804053;-0.24245073,0.09861148,1.8616776;-0.24031271,0.46915823,1.8601701;-0.24449511,0.6637372,1.8427899;-0.413223,0.33207038,1.8438139;-0.4510489,0.06363332,1.8017883;-0.41915753,-0.14991106,1.7023298;-0.40325028,-0.22102818,1.6634054;-0.07066314,0.33906165,1.8385115;-0.027374579,0.0708048,1.8136686;-0.025282325,-0.15938325,1.7537671;-0.018030426,-0.25147173,1.7114727;-0.31751126,-0.043918394,1.7906872;-0.35350147,-0.44161305,1.8126734;-0.36889264,-0.6902756,1.8252451;-0.38446176,-0.745227,1.7469687;-0.16444013,-0.038939,1.791845;-0.09773295,-0.4053127,1.7399702;-0.051258422,-0.64989,1.718463;-0.036604863,-0.7027362,1.6033763;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2518;-0.23401444,0.036368016,1.8022591;-0.23734857,0.09959185,1.8602228;-0.24061474,0.46912,1.8599846;-0.2442513,0.6635167,1.8423927;-0.41260627,0.33207095,1.8415359;-0.44670898,0.06431331,1.7954773;-0.40910244,-0.1476325,1.6935736;-0.38932973,-0.217647,1.6542177;-0.06984943,0.33946607,1.8390489;-0.023281688,0.06992561,1.8171844;-0.014086936,-0.15762602,1.7598814;-0.0015313188,-0.2526043,1.7151982;-0.30683166,-0.042918228,1.7864667;-0.34524277,-0.43160194,1.8095745;-0.36819986,-0.68679297,1.824177;-0.37980923,-0.7417501,1.7415214;-0.15318903,-0.036323003,1.7918977;-0.07625358,-0.3986716,1.7362446;-0.0031308625,-0.6388548,1.7105943;0.013323222,-0.6926725,1.5870678;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2550;-0.22014679,0.038292192,1.7997478;-0.22667794,0.10089135,1.8578583;-0.23849498,0.46893162,1.8591564;-0.24132352,0.66314846,1.8414369;-0.40748382,0.33190247,1.8365544;-0.44022217,0.06526204,1.7884287;-0.39550564,-0.14431073,1.6832318;-0.37148267,-0.21481049,1.6433129;-0.06608693,0.33988285,1.8399525;-0.0152242,0.06838497,1.8215425;-0.0010805083,-0.15684019,1.7638171;0.021436848,-0.2535405,1.7170197;-0.2909184,-0.041784372,1.7811942;-0.33458456,-0.4218384,1.80582;-0.36610493,-0.6830013,1.8223513;-0.3750676,-0.7385882,1.7366654;-0.1386191,-0.033841766,1.7917527;-0.045351014,-0.39334726,1.732528;0.039994717,-0.6309314,1.705447;0.06781919,-0.6785314,1.5850972;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2581;-0.20161426,0.03958252,1.7965592;-0.21029042,0.10173858,1.8546356;-0.23056895,0.46813378,1.8572129;-0.23160903,0.66233456,1.8396409;-0.39637658,0.3312785,1.8297576;-0.42704684,0.06582585,1.7786865;-0.3809637,-0.1427978,1.6740501;-0.3534324,-0.2131082,1.6331205;-0.0546457,0.33909625,1.8409365;0.0011406715,0.0626294,1.826557;0.013958025,-0.15978521,1.765074;0.04042407,-0.25747657,1.7164673;-0.27138293,-0.04118306,1.7754246;-0.32387036,-0.41378704,1.8017935;-0.36114004,-0.67833525,1.8191484;-0.36918408,-0.7353132,1.731863;-0.11982299,-0.032324437,1.7909567;-0.017822266,-0.38751692,1.7301873;0.08605629,-0.62145287,1.7052084;0.12136816,-0.66332734,1.592024;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2612;-0.18054657,0.039587714,1.7929289;-0.18973961,0.101384446,1.8508508;-0.21418726,0.46601292,1.8541136;-0.21692412,0.66089404,1.8370689;-0.3812218,0.32976282,1.823091;-0.40732515,0.063564524,1.7682316;-0.3587742,-0.14323118,1.6614506;-0.3329134,-0.21418047,1.6221545;-0.03869921,0.33725178,1.8409781;0.019014202,0.058428932,1.8299755;0.035145685,-0.16295305,1.7641656;0.057568755,-0.2600446,1.7137578;-0.25054267,-0.041779786,1.7699353;-0.3130142,-0.40783164,1.7975566;-0.35507426,-0.6743985,1.8155447;-0.36359155,-0.73266363,1.7277486;-0.09873512,-0.032089688,1.7891238;0.008641252,-0.38120434,1.7286794;0.11205829,-0.6155704,1.7053707;0.15073138,-0.6544659,1.5976765;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2643;-0.1561399,0.03747926,1.7885722;-0.16549972,0.09907408,1.8464218;-0.19191602,0.46276885,1.8502947;-0.19882411,0.65881675,1.8340032;-0.3591781,0.325803,1.8167671;-0.38802707,0.060700774,1.7605985;-0.3383373,-0.14461291,1.6522318;-0.31505218,-0.21519724,1.6136179;-0.0144706415,0.33342758,1.8402221;0.04145793,0.05219594,1.8312734;0.055606373,-0.16819905,1.7608459;0.08622546,-0.2503366,1.7173709;-0.2266064,-0.044520117,1.7644426;-0.3018044,-0.40402943,1.7926308;-0.3464249,-0.6695081,1.8100108;-0.35695025,-0.7294463,1.7231065;-0.07369436,-0.034004692,1.7856542;0.03931497,-0.38021457,1.7277691;0.15529908,-0.61541396,1.7103845;0.15840262,-0.69574255,1.6931674;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2690;-0.13315567,0.03240148,1.7836753;-0.14197436,0.09381606,1.8416542;-0.16640088,0.45756674,1.8469433;-0.17281601,0.65558857,1.8305243;-0.3302601,0.31774607,1.8108402;-0.3621925,0.05677723,1.7543479;-0.31773126,-0.14712547,1.6443526;-0.2888354,-0.21862374,1.6020201;0.013754574,0.3259402,1.8373432;0.07306429,0.040929016,1.830546;0.08222821,-0.17823453,1.7539757;0.09470294,-0.24972783,1.7178792;-0.20494999,-0.049404576,1.7593031;-0.28888103,-0.4035985,1.7864151;-0.3388135,-0.6657508,1.8048264;-0.35156643,-0.7269207,1.719199;-0.05066713,-0.038951475,1.7806159;0.058006834,-0.37947702,1.7275913;0.17680015,-0.6153623,1.7123456;0.20502862,-0.67202383,1.6574337;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2709;-0.1066278,0.025129678,1.7774116;-0.11460781,0.085867316,1.8356819;-0.13571836,0.44796443,1.8431507;-0.1477422,0.64872146,1.8273584;-0.3004338,0.30828226,1.8066345;-0.33435997,0.052934315,1.750508;-0.29088527,-0.14959429,1.6371402;-0.26335773,-0.22289425,1.5923471;0.037513826,0.32044604,1.8346992;0.102909096,0.033704046,1.829073;0.11190902,-0.18522482,1.7464715;0.12864402,-0.24952695,1.7109954;-0.17840512,-0.05586576,1.7529466;-0.27071512,-0.40611452,1.7782475;-0.33181146,-0.66289264,1.799671;-0.34731215,-0.7248856,1.7156954;-0.024640135,-0.046164125,1.7734741;0.078419626,-0.37986848,1.727454;0.19327667,-0.6161148,1.7134616;0.22978762,-0.6669162,1.6487992;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2741;-0.07831113,0.017516421,1.7708879;-0.08603874,0.07801269,1.8297085;-0.109034926,0.44111866,1.8400555;-0.121454865,0.64093953,1.8247446;-0.2698867,0.2981977,1.80352;-0.30304492,0.04744268,1.7485747;-0.26360133,-0.15379699,1.6317251;-0.23915246,-0.22687246,1.5853277;0.065895,0.31471637,1.8302802;0.13522613,0.02910506,1.8259593;0.13942909,-0.18957964,1.7399968;0.14494061,-0.2510333,1.7064162;-0.14995717,-0.062253147,1.7469513;-0.2452376,-0.4112495,1.7683065;-0.32222882,-0.66027766,1.7930142;-0.34263366,-0.7227344,1.7116103;0.0033834074,-0.053836234,1.7654214;0.11542608,-0.3855046,1.7250241;0.21053232,-0.6186418,1.7143145;0.2477611,-0.6651991,1.639521;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2787;-0.043411743,0.011210636,1.764871;-0.049936328,0.07135336,1.8242813;-0.06876339,0.4351151,1.8379182;-0.0950354,0.63423353,1.8227997;-0.23142456,0.2903475,1.8019696;-0.25649792,0.031175934,1.7437932;-0.22824238,-0.16895531,1.6205783;-0.20911443,-0.22980794,1.5792617;0.10744603,0.31074226,1.8260899;0.17128362,0.024980517,1.8194612;0.17010929,-0.19357587,1.7323419;0.19868176,-0.25041237,1.7001153;-0.11575402,-0.06835958,1.7422131;-0.21510907,-0.41727844,1.7605754;-0.31107128,-0.6581279,1.7864027;-0.3375346,-0.7202126,1.7072135;0.038507976,-0.059363816,1.7567859;0.135241,-0.38831443,1.7237766;0.22161038,-0.6199309,1.7146661;0.25852484,-0.66413593,1.63378;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2834;-0.011050588,0.008262809,1.761132;-0.017800137,0.06820147,1.8208426;-0.039655082,0.43183088,1.835695;-0.0684939,0.6301401,1.8208897;-0.1997223,0.28626838,1.8014716;-0.2265082,0.028639875,1.7446609;-0.18492392,-0.16741307,1.617165;-0.17457531,-0.2296006,1.5743593;0.13698524,0.30909458,1.8229251;0.21583977,0.0324434,1.813091;0.20443039,-0.18655546,1.7246237;0.22323239,-0.2470211,1.6915501;-0.081938155,-0.071732186,1.73988;-0.17937918,-0.4188457,1.7554915;-0.29639238,-0.6555629,1.7795669;-0.3247766,-0.71309584,1.6976889;0.07034291,-0.061142948,1.7512696;0.15657708,-0.3894488,1.7239492;0.23100308,-0.6213393,1.7149379;0.2660147,-0.6639161,1.6298214;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2850;0.025779258,0.009094363,1.7599409;0.018722286,0.06910171,1.8195227;-0.0062271617,0.43197164,1.8331672;-0.035147965,0.629951,1.8186287;-0.16548227,0.28614247,1.8014673;-0.18263581,0.025472848,1.7471893;-0.15790442,-0.16855563,1.6133;-0.13385576,-0.22788188,1.5691414;0.1710508,0.3101374,1.8201289;0.24655864,0.040569726,1.8079178;0.24287505,-0.17601553,1.7175688;0.25753993,-0.25392684,1.6714311;-0.043962073,-0.0713654,1.7408803;-0.15133524,-0.41817158,1.7522851;-0.25502372,-0.6440655,1.7632953;-0.28186917,-0.6950131,1.6764362;0.10732502,-0.059030194,1.7485149;0.1786956,-0.39299893,1.7261171;0.24182886,-0.6241685,1.7155547;0.27253747,-0.66471535,1.626938;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2881;0.056783967,0.013115784,1.7612083;0.049350988,0.07346316,1.8201839;0.024428202,0.4353925,1.8300006;-0.007118526,0.6324104,1.8164725;-0.13663156,0.2893056,1.8015782;-0.15479901,0.02719835,1.7488885;-0.123441055,-0.1643131,1.6127377;-0.10543663,-0.22547504,1.5665585;0.20423779,0.31566095,1.8198822;0.27561495,0.049764585,1.8036199;0.26898196,-0.16737616,1.7127833;0.2736169,-0.25496826,1.6626298;-0.013880476,-0.068366565,1.7436125;-0.12056996,-0.41530368,1.7481668;-0.21601194,-0.6344426,1.7486434;-0.24112064,-0.6805494,1.658046;0.13914618,-0.054329243,1.7496674;0.1975407,-0.39553842,1.7292114;0.2541045,-0.6275755,1.7161589;0.27934194,-0.66632944,1.6244287;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2912;0.079356275,0.018199349,1.7630491;0.07190105,0.078992546,1.8214877;0.049545042,0.44079804,1.8277618;0.019697834,0.63868713,1.8145353;-0.11219199,0.29560164,1.8012396;-0.12321606,0.042485405,1.7512022;-0.09438198,-0.15181497,1.6163085;-0.0697683,-0.21791802,1.5672419;0.22827002,0.3223419,1.8209021;0.29771465,0.058165364,1.8013895;0.28917864,-0.15923539,1.7102776;0.29274753,-0.24884546,1.6559716;0.008206559,-0.063719,1.7459079;-0.08413858,-0.40626857,1.7428683;-0.17003725,-0.62601024,1.7364243;-0.19099407,-0.67027706,1.6435126;0.16126584,-0.04958153,1.7521331;0.21317187,-0.39621443,1.7333049;0.26348045,-0.6298704,1.7172875;0.28471288,-0.6676678,1.6231788;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2944;0.10108397,0.02618831,1.765746;0.09227497,0.08681103,1.8233927;0.069672644,0.44681346,1.8262613;0.043626472,0.64339954,1.8122132;-0.089006335,0.3063875,1.8001314;-0.10172072,0.055798028,1.7513433;-0.059180345,-0.13495122,1.6210872;-0.030928966,-0.21498021,1.5675654;0.25336987,0.33307987,1.8252734;0.31495416,0.064609826,1.8004522;0.3044793,-0.15316397,1.7097096;0.3070219,-0.24202414,1.6526027;0.029786646,-0.055863816,1.7480373;-0.055954296,-0.40064365,1.7377282;-0.13632368,-0.62515235,1.7299316;-0.14997084,-0.6706837,1.6362249;0.18329702,-0.042324044,1.756781;0.22625342,-0.3969035,1.7382841;0.27147704,-0.63220084,1.7202209;0.290454,-0.67012995,1.6245023;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2975;0.117300645,0.03334188,1.7680453;0.10765448,0.09400329,1.8251494;0.08591963,0.45303085,1.8255097;0.064992666,0.6477832,1.8100914;-0.07078345,0.31684765,1.7989018;-0.08177666,0.07010542,1.7491207;-0.03677851,-0.124204606,1.6237508;0.0027407194,-0.20881736,1.5703096;0.27359778,0.3415425,1.8295908;0.3302014,0.07053776,1.8009418;0.31854197,-0.14763442,1.7121525;0.3225599,-0.23226939,1.6534015;0.04530644,-0.049131505,1.7493347;-0.0247096,-0.39607882,1.7313048;-0.08316769,-0.6263119,1.7234793;-0.09030338,-0.6745501,1.6303002;0.19995858,-0.03612708,1.7609817;0.23560672,-0.3980278,1.7429562;0.2815354,-0.6371133,1.7279702;0.3012659,-0.6776724,1.6334019;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3022;0.13020825,0.03905545,1.7699039;0.12005567,0.09995517,1.8266463;0.1000168,0.45906797,1.8252457;0.08289027,0.65094846,1.8089364;-0.056246646,0.3253307,1.7977405;-0.0661162,0.08097768,1.7461265;0.004700592,-0.114376545,1.6228392;0.050157465,-0.19892824,1.5713055;0.2879284,0.34792235,1.832853;0.34261933,0.07519156,1.802284;0.3325053,-0.14294054,1.7160211;0.33662108,-0.22954789,1.656041;0.057749085,-0.04342741,1.7501361;7.863194E-4,-0.39284,1.7249659;-0.033001464,-0.6296203,1.7187636;-0.047663525,-0.6782794,1.6267782;0.21326205,-0.03129816,1.7645842;0.24369167,-0.40044957,1.7483643;0.2874672,-0.6404123,1.7335362;0.30720884,-0.6823589,1.6395152;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3053;0.1406315,0.043507937,1.7713262;0.13041726,0.10474755,1.8278792;0.114401065,0.4648802,1.8256595;0.09726296,0.6530313,1.8080891;-0.04379198,0.33234224,1.7966701;-0.05243756,0.088115014,1.7423261;0.03846448,-0.11012395,1.6189829;0.08147891,-0.19019939,1.5729011;0.3009912,0.35259852,1.835789;0.35358062,0.07870185,1.8046482;0.34549567,-0.14000294,1.7199333;0.34973904,-0.22448106,1.6627918;0.06738799,-0.0388741,1.750469;0.03526631,-0.38735387,1.7150706;0.020940252,-0.6306542,1.7140932;0.0071225055,-0.6820722,1.6238043;0.22373341,-0.027935395,1.7674054;0.25120768,-0.40457916,1.7542037;0.29212713,-0.64513314,1.739025;0.31095833,-0.686141,1.6433088;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3084;0.14867613,0.046467543,1.7723011;0.13856792,0.10801504,1.8287543;0.12539259,0.46891624,1.8261083;0.10844072,0.65438086,1.8075154;-0.034173127,0.33701435,1.795927;-0.041416537,0.092303485,1.7387569;0.07800771,-0.108617105,1.6111059;0.10677873,-0.18354052,1.574074;0.30956674,0.3552361,1.8373562;0.36281434,0.08081432,1.8076779;0.35490063,-0.13806002,1.7238653;0.35981736,-0.22210039,1.6696786;0.07502166,-0.035503577,1.7505783;0.05996842,-0.39183,1.7122062;0.063804865,-0.63996303,1.7136841;0.052934185,-0.69037104,1.6234099;0.23158996,-0.025829874,1.7694025;0.25704488,-0.40924424,1.7590972;0.29546365,-0.65039504,1.7436385;0.31379077,-0.69029003,1.6467754;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3116;0.15691431,0.04835185,1.77321;0.1468105,0.110234216,1.8295752;0.13513817,0.47186375,1.8265525;0.12091169,0.6551266,1.8073319;-0.025361605,0.3403119,1.795294;-0.033133153,0.09462051,1.7359167;0.10159926,-0.10801635,1.6063663;0.12889445,-0.17867522,1.5744908;0.3175944,0.35667622,1.8385752;0.3713627,0.08188982,1.811678;0.36337647,-0.13912079,1.7283207;0.36906075,-0.22213684,1.6789944;0.08283733,-0.03291775,1.750625;0.08354978,-0.4025206,1.7158201;0.09934078,-0.65244967,1.7174271;0.09397606,-0.70063114,1.6259749;0.23986731,-0.024912652,1.7713941;0.26315513,-0.41549963,1.7628691;0.29770678,-0.6573763,1.7474297;0.31570506,-0.6958852,1.650019;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3147;0.16448241,0.048968386,1.7741953;0.15424918,0.111226484,1.8304449;0.14308894,0.47358748,1.826928;0.12996748,0.6551581,1.8073865;-0.01844205,0.34228104,1.7947729;-0.027130999,0.09577735,1.7338083;0.119230226,-0.1074896,1.6030885;0.15279628,-0.17334634,1.5749682;0.32505462,0.3564372,1.8394796;0.37958315,0.08186775,1.8167315;0.37007746,-0.14503753,1.7331318;0.3770676,-0.22465475,1.6889707;0.08989551,-0.031636827,1.7508156;0.111744635,-0.43644157,1.7303582;0.123157665,-0.6854865,1.7260559;0.104519986,-0.6337115,1.6979865;0.24777189,-0.025269452,1.7735164;0.26813605,-0.4206489,1.7649268;0.2991234,-0.66324997,1.7499281;0.3169546,-0.70136184,1.652645;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3178;0.17135642,0.04869248,1.7752899;0.16083382,0.111366704,1.8313642;0.14966296,0.47443804,1.8271862;0.14007768,0.65472656,1.8077205;-0.011692301,0.34327352,1.7941924;-0.022612657,0.096362375,1.7323122;0.1312707,-0.10664243,1.6012528;0.16723196,-0.16986887,1.5750593;0.33178785,0.35492414,1.840217;0.38583434,0.08101896,1.8213719;0.37447363,-0.1513182,1.737106;0.38304844,-0.22782823,1.6969258;0.09671984,-0.03128497,1.751229;0.12337224,-0.45173457,1.7372087;0.13899243,-0.6993783,1.7313012;0.12524837,-0.61496,1.7263075;0.25465515,-0.026325323,1.7756723;0.27374962,-0.42702058,1.7649949;0.30030453,-0.6699577,1.7516394;0.31796545,-0.7082214,1.6550403;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
