Time;SPINE_BASE_X,SPINE_BASE_Y,SPINE_BASE_Z;SPINE_MID_X,SPINE_MID_Y,SPINE_MID_Z;NECK_X,NECK_Y,NECK_Z;HEAD_X,HEAD_Y,HEAD_Z;SHOULDER_LEFT_X,SHOULDER_LEFT_Y,SHOULDER_LEFT_Z;ELBOW_LEFT_X,ELBOW_LEFT_Y,ELBOW_LEFT_Z;WRIST_LEFT_X,WRIST_LEFT_Y,WRIST_LEFT_Z;HAND_LEFT_X,HAND_LEFT_Y,HAND_LEFT_Z;SHOULDER_RIGHT_X,SHOULDER_RIGHT_Y,SHOULDER_RIGHT_Z;ELBOW_RIGHT_X,ELBOW_RIGHT_Y,ELBOW_RIGHT_Z;WRIST_RIGHT_X,WRIST_RIGHT_Y,WRIST_RIGHT_Z;HAND_RIGHT_X,HAND_RIGHT_Y,HAND_RIGHT_Z;HIP_LEFT_X,HIP_LEFT_Y,HIP_LEFT_Z;KNEE_LEFT_X,KNEE_LEFT_Y,KNEE_LEFT_Z;ANKLE_LEFT_X,ANKLE_LEFT_Y,ANKLE_LEFT_Z;FOOT_LEFT_X,FOOT_LEFT_Y,FOOT_LEFT_Z;HIP_RIGHT_X,HIP_RIGHT_Y,HIP_RIGHT_Z;KNEE_RIGHT_X,KNEE_RIGHT_Y,KNEE_RIGHT_Z;ANKLE_RIGHT_X,ANKLE_RIGHT_Y,ANKLE_RIGHT_Z;FOOT_RIGHT_X,FOOT_RIGHT_Y,FOOT_RIGHT_Z;SPINE_SHOULDER_X,SPINE_SHOULDER_Y,SPINE_SHOULDER_Z;HAND_TIP_LEFT_X,HAND_TIP_LEFT_Y,HAND_TIP_LEFT_Z;THUMB_LEFT_X,THUMB_LEFT_Y,THUMB_LEFT_Z;HAND_TIP_RIGHT_X,HAND_TIP_RIGHT_Y,HAND_TIP_RIGHT_Z;THUMB_RIGHT_X,THUMB_RIGHT_Y,THUMB_RIGHT_Z
1495;-0.009436763,0.025614906,1.8990662;-0.01694561,0.08605027,1.9566876;-0.026001822,0.44394282,1.9633889;-0.03579188,0.6410325,1.9456956;-0.1962664,0.3143346,1.9412905;-0.24565344,0.083208635,1.966869;-0.2758911,-0.025479527,2.1488779;-0.28460905,-0.06096821,2.212549;0.1516727,0.31647444,1.9731039;0.2127942,0.07752491,2.0233488;0.31859705,0.15453826,2.2030215;0.36194116,0.1895831,2.2731402;-0.08292067,-0.05453131,1.8697704;-0.09282321,-0.5035728,1.8864917;-0.08390596,-0.77349126,1.8984948;-0.0714258,-0.8348952,1.8137258;0.07102558,-0.051061366,1.8985612;0.11507881,-0.4764343,1.8254224;0.14015019,-0.7734935,1.7891201;0.1540437,-0.8177036,1.6913979;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1526;-0.007968946,0.026049469,1.8984547;-0.015452918,0.086478695,1.9560995;-0.024293646,0.4447376,1.9630094;-0.03456483,0.64194286,1.945963;-0.19490339,0.31470194,1.9407008;-0.2445945,0.083594695,1.966063;-0.27495024,-0.023753816,2.1489995;-0.2837923,-0.05933525,2.2137263;0.15303716,0.31722835,1.9727967;0.2149395,0.078626744,2.0217302;0.31744686,0.15569074,2.2017355;0.35707802,0.18490143,2.2706602;-0.08168538,-0.05414773,1.8689253;-0.09225522,-0.5030688,1.885925;-0.08492666,-0.7772418,1.8968879;-0.072896875,-0.8370853,1.8108578;0.07253955,-0.050576493,1.8981874;0.11808043,-0.47542086,1.8238693;0.1401431,-0.7743198,1.790048;0.15391214,-0.81854665,1.6924058;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1558;-0.0068056895,0.026470372,1.8980234;-0.014282683,0.08690288,1.9556658;-0.022955932,0.44546163,1.9626478;-0.03352812,0.6428382,1.9462285;-0.19374527,0.3151875,1.9400952;-0.24370912,0.084106594,1.9653322;-0.2742421,-0.022061177,2.149188;-0.28325877,-0.057568397,2.2148266;0.15412752,0.31790495,1.9725022;0.21612732,0.07920775,2.0209427;0.26774472,0.021645255,2.176746;0.2683206,-0.02331967,2.2286687;-0.08072605,-0.053785246,1.86831;-0.091777466,-0.5026195,1.8855703;-0.085718796,-0.7801958,1.8958731;-0.073996514,-0.83875453,1.808864;0.07379197,-0.05009625,1.8980272;0.12127061,-0.474064,1.8206025;0.14051999,-0.7750437,1.7905855;0.15420961,-0.8192819,1.6930355;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1604;-0.0058770003,0.02686548,1.8977486;-0.013376621,0.08730986,1.9553636;-0.021927675,0.44614103,1.9622884;-0.03255229,0.64385915,1.9464906;-0.19265294,0.3159095,1.9393709;-0.24294446,0.084688924,1.9646647;-0.27369115,-0.020648047,2.1493342;-0.282881,-0.056089573,2.2156632;0.15496252,0.31853372,1.9722261;0.21713227,0.079758674,2.0204208;0.2593869,-0.03156457,2.1715417;0.25485316,-0.0866138,2.2143874;-0.079941146,-0.053416096,1.8678849;-0.09132046,-0.5021898,1.8854924;-0.08635947,-0.7825331,1.8952354;-0.07484221,-0.840005,1.80743;0.074852034,-0.049610384,1.8981065;0.12376043,-0.47295684,1.8174782;0.14112668,-0.7756812,1.7908891;0.15481512,-0.81995046,1.6934555;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1626;-0.00517012,0.027218858,1.8975927;-0.01269515,0.08768138,1.955165;-0.0211988,0.4467182,1.9619572;-0.031764094,0.6447442,1.9466859;-0.19182375,0.31657892,1.938723;-0.24217577,0.08563528,1.9639173;-0.27315396,-0.01948669,2.1493905;-0.28255665,-0.055296544,2.216136;0.15558037,0.3190971,1.9719834;0.21780537,0.08047221,2.020104;0.25094667,-0.06861743,2.1657267;0.24659698,-0.11454949,2.2094812;-0.07933795,-0.05307739,1.8676138;-0.090923265,-0.5018091,1.8855749;-0.08692752,-0.7844375,1.895048;-0.07556825,-0.8410429,1.8065428;0.07569568,-0.049161557,1.8983194;0.12546642,-0.47221568,1.8151047;0.14177208,-0.7762465,1.7911651;0.15551811,-0.8205895,1.69388;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1673;-0.0046425974,0.02751989,1.8975105;-0.01219037,0.08800377,1.9550344;-0.02067762,0.44718486,1.9616519;-0.031124039,0.64550155,1.946798;-0.1912123,0.31715107,1.9381635;-0.24174292,0.08623335,1.9634396;-0.27280563,-0.018931031,2.1493623;-0.2822906,-0.05486869,2.216407;0.15602997,0.3195737,1.9717852;0.21818627,0.08108012,2.020121;0.2602165,-0.046946466,2.1806448;0.2628199,-0.052266486,2.2004457;-0.07888767,-0.052778278,1.8674538;-0.09059377,-0.501482,1.8857359;-0.087388024,-0.78599584,1.8950816;-0.076161474,-0.8419104,1.805995;0.076333,-0.048779182,1.8985792;0.12625149,-0.47197056,1.8144991;0.14252327,-0.7769721,1.7914597;0.1563239,-0.821168,1.6942598;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1689;-0.0042684907,0.02774681,1.8974793;-0.011837224,0.08825478,1.9549553;-0.020333257,0.44753513,1.9613622;-0.03062732,0.64609563,1.946852;-0.190808,0.31757632,1.9377007;-0.24147849,0.086520046,1.9631706;-0.27258864,-0.018508112,2.1493258;-0.28213742,-0.05450758,2.2165473;0.15633424,0.3199616,1.9716341;0.21833102,0.08173235,2.0204973;0.26218432,-0.04667166,2.1864035;0.2690892,-0.027642623,2.1961553;-0.07856989,-0.052545954,1.8673815;-0.09032843,-0.501209,1.8859361;-0.08711766,-0.7875603,1.89806;-0.07585836,-0.8437618,1.809339;0.07678585,-0.048490763,1.8988577;0.123385206,-0.47433126,1.8213351;0.14294088,-0.7780222,1.7921708;0.15674974,-0.8216452,1.6948092;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1720;-0.0040056827,0.027918356,1.8974872;-0.011593579,0.08845259,1.9549142;-0.020112276,0.44781992,1.9610894;-0.03027087,0.6465456,1.9468735;-0.19052702,0.3179166,1.9373139;-0.24128908,0.0867154,1.9629792;-0.2724738,-0.018171579,2.1492803;-0.282125,-0.054173246,2.2165911;0.15651979,0.3202686,1.9715219;0.21819994,0.08236339,2.0213141;0.2673423,-0.034833327,2.1928103;0.2786514,-0.028662791,2.2141435;-0.07834682,-0.052354444,1.8673757;-0.09012703,-0.5009647,1.8861371;-0.08419687,-0.77139115,1.909383;-0.07413463,-0.8380731,1.8159182;0.07709152,-0.04827608,1.8991753;0.12065136,-0.47637376,1.8270576;0.14315924,-0.77921504,1.793068;0.15704228,-0.822195,1.6955144;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1767;-0.00384016,0.028078148,1.8975658;-0.011447331,0.08864215,1.954926;-0.019990979,0.44805577,1.9608395;-0.030017447,0.6468757,1.9468428;-0.19033618,0.31820235,1.9369826;-0.24115369,0.086859666,1.9628372;-0.27229774,-0.018229961,2.1491377;-0.28195992,-0.054423746,2.2164266;0.15659592,0.32056376,1.971445;0.21800803,0.08276632,2.0220437;0.24435458,-0.05026394,2.1822355;0.23978874,-0.08429293,2.2133496;-0.0782099,-0.052162416,1.8674548;-0.08999596,-0.50075424,1.8863076;-0.08508948,-0.7721153,1.9108666;-0.074880175,-0.83848184,1.8170061;0.077233106,-0.048090946,1.8996465;0.11840264,-0.477877,1.8316991;0.14333074,-0.78034455,1.7938385;0.15729381,-0.82266676,1.6961054;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1798;-0.003804322,0.028247789,1.8977416;-0.011427474,0.0888552,1.9550091;-0.01996334,0.44826546,1.9605966;-0.029888105,0.64715725,1.9467448;-0.19030109,0.31846276,1.9366783;-0.24106511,0.08697379,1.9627317;-0.27208248,-0.018543845,2.1488605;-0.28169334,-0.055044916,2.2159827;0.15652284,0.32089937,1.9714161;0.21705963,0.083594635,2.0235596;0.21699491,-0.071175255,2.1624637;0.21830921,-0.1170419,2.206751;-0.078245275,-0.051940527,1.8677038;-0.08995807,-0.50052506,1.8865981;-0.077584244,-0.76290137,1.9310483;-0.04874912,-0.7814556,1.8482263;0.07721793,-0.047928844,1.9001893;0.116824985,-0.4788956,1.8348786;0.14342938,-0.78104186,1.7945191;0.15748776,-0.82291746,1.6967171;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1829;-0.0040323692,0.028425407,1.8981259;-0.011660947,0.089109704,1.9552476;-0.02007813,0.44845718,1.9603539;-0.029885702,0.6473963,1.9465599;-0.1904032,0.31871238,1.9363885;-0.24107018,0.0870793,1.9626619;-0.27351445,-0.017433308,2.148556;-0.3037313,0.005675491,2.1903481;0.15631992,0.3212229,1.9714304;0.21580537,0.08457202,2.0253317;0.20442037,-0.08147328,2.151947;0.20685653,-0.13484634,2.2015185;-0.078599475,-0.051694434,1.8682526;-0.09017825,-0.5001995,1.8873864;-0.074115165,-0.75874645,1.9404556;-0.06366854,-0.742199,1.8638972;0.07687787,-0.047813445,1.9009624;0.11600083,-0.47941682,1.836481;0.14343797,-0.7814539,1.7952812;0.15759906,-0.8230006,1.6976092;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1861;-0.0045591397,0.028593171,1.8987159;-0.012202241,0.08939287,1.9556538;-0.020437479,0.44864956,1.9600815;-0.02995966,0.64759123,1.9463488;-0.19066258,0.31896627,1.936115;-0.24177659,0.08717982,1.9631913;-0.27573547,-0.015759457,2.1481209;-0.30763164,0.008331451,2.189289;0.15582219,0.32158852,1.9715127;0.21444029,0.08553635,2.0272017;0.19740954,-0.087678984,2.1453283;0.19943778,-0.14653799,2.1967444;-0.079302624,-0.051430438,1.8691145;-0.09164837,-0.5051284,1.893653;-0.07268864,-0.75711024,1.9448397;-0.10253301,-0.71954685,1.8805896;0.07624154,-0.04773559,1.9018921;0.115387596,-0.4797735,1.8376302;0.14346364,-0.7818091,1.7959313;0.15773994,-0.82307976,1.698404;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1892;-0.005433118,0.028714718,1.8995346;-0.013085672,0.089669384,1.9562501;-0.021067536,0.448826,1.959801;-0.030124238,0.6477424,1.9461027;-0.19113384,0.31923646,1.9358813;-0.24294318,0.08731084,1.964114;-0.2771025,-0.015391869,2.1477482;-0.3082334,-0.0030750576,2.1916318;0.15490049,0.32196733,1.9716573;0.21309064,0.08628154,2.028885;0.19306806,-0.09166404,2.141109;0.1945603,-0.15430988,2.1929486;-0.08032391,-0.05120512,1.870235;-0.0929879,-0.50689185,1.8981868;-0.09350464,-0.77061486,1.9238837;-0.120598346,-0.77398956,1.8383772;0.07521947,-0.04771349,1.9030432;0.11478398,-0.47983515,1.8377094;0.14353375,-0.78207225,1.7965709;0.15798488,-0.82323265,1.6993662;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1923;-0.0067354348,0.02882833,1.9006538;-0.014375661,0.08997096,1.9571083;-0.022035994,0.44899544,1.9595577;-0.03055472,0.64783305,1.9458252;-0.19210744,0.31955555,1.935739;-0.244826,0.087518245,1.9655217;-0.2783162,-0.015243801,2.147411;-0.30705687,-0.016093645,2.1945481;0.1535071,0.3223539,1.9718571;0.21156009,0.08695637,2.029548;0.19062407,-0.09384661,2.1382253;0.19291937,-0.14514664,2.193944;-0.081745245,-0.05100298,1.8716491;-0.09425346,-0.50756055,1.9015524;-0.103444144,-0.7787128,1.912245;-0.12450984,-0.8094684,1.8131348;0.073781,-0.04770974,1.904488;0.1142259,-0.4790368,1.8348148;0.1436051,-0.7822306,1.7968341;0.15820725,-0.8233083,1.699789;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1954;-0.0084235445,0.02890555,1.9020232;-0.016031228,0.09025052,1.9582019;-0.023404863,0.44911337,1.9593918;-0.031211147,0.6477449,1.9455677;-0.1937663,0.31990504,1.9357475;-0.2477645,0.0877431,1.9678947;-0.27966347,-0.015252586,2.1472712;-0.3059453,-0.026997373,2.1976714;0.15175907,0.3226671,1.9720712;0.20958343,0.08768867,2.0298967;0.1932626,-0.08411014,2.1450543;0.19176969,-0.13580023,2.1980147;-0.08353375,-0.050853644,1.8732646;-0.095584884,-0.50759685,1.904122;-0.10899875,-0.7840395,1.9050622;-0.12470205,-0.8271397,1.8013024;0.07203118,-0.04778517,1.9061518;0.11405221,-0.47679108,1.8279834;0.1439785,-0.7822196,1.7964741;0.15869756,-0.82328445,1.6996952;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1986;-0.0104205115,0.028951645,1.9035436;-0.017952701,0.090500325,1.9594318;-0.024927013,0.4491658,1.9592792;-0.032289922,0.64749986,1.9452224;-0.19561902,0.3202089,1.9358691;-0.25068736,0.08792281,1.9703345;-0.28117856,-0.015355152,2.147308;-0.30538076,-0.03505617,2.2004604;0.15002522,0.32287392,1.9723068;0.20738052,0.08832456,2.030123;0.19597337,-0.07556191,2.1515057;0.1922714,-0.12837262,2.2012415;-0.0857975,-0.050752185,1.8751748;-0.094204605,-0.51654017,1.9333296;-0.11311603,-0.7872089,1.8970829;-0.124624215,-0.834479,1.7912241;0.070094615,-0.04790103,1.90783;0.11409066,-0.47399724,1.8197982;0.14531057,-0.78192145,1.7951647;0.16037557,-0.8230587,1.6987641;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2033;-0.012526947,0.028913151,1.9050552;-0.0199836,0.09065687,1.9606779;-0.026495552,0.44913554,1.9592208;-0.03354661,0.6472139,1.9448955;-0.19745494,0.32045382,1.9360701;-0.25376529,0.08808499,1.9730424;-0.2827227,-0.015689844,2.1475646;-0.30486777,-0.04172509,2.203044;0.14831215,0.3229567,1.9726145;0.2036821,0.08898279,2.0302556;0.19611834,-0.074763596,2.1510751;0.19323638,-0.12876219,2.1966507;-0.088191725,-0.050765328,1.8770567;-0.094784565,-0.5163478,1.9406747;-0.11538915,-0.78969014,1.8921263;-0.12342031,-0.8396189,1.7849296;0.06808024,-0.04808873,1.9094416;0.11415203,-0.47172916,1.8128026;0.14709996,-0.7814912,1.7935638;0.16265942,-0.82279027,1.6975827;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2064;-0.014644908,0.028767671,1.9064754;-0.02204723,0.09068483,1.9618781;-0.028172951,0.44898248,1.9592195;-0.035121683,0.6468109,1.9445057;-0.19920821,0.3206418,1.9363651;-0.25651482,0.08820985,1.9755116;-0.28428,-0.016174002,2.1479244;-0.30457973,-0.046822798,2.2050993;0.1465344,0.32292032,1.9729935;0.1999897,0.08847206,2.0308561;0.19670735,-0.074637905,2.1510274;0.19495763,-0.12988314,2.1948254;-0.090482466,-0.05085994,1.8787792;-0.09628846,-0.5146389,1.9430888;-0.116697595,-0.79169804,1.8890687;-0.12102025,-0.84361136,1.7813935;0.066016175,-0.048368312,1.9109167;0.11407615,-0.4702417,1.8080369;0.14861713,-0.7812098,1.7918887;0.1645632,-0.8226638,1.6962947;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2095;-0.016607996,0.028557649,1.9076567;-0.023976237,0.090596184,1.9629045;-0.029946493,0.44865507,1.9592855;-0.036746047,0.64634556,1.944092;-0.20091654,0.32070097,1.9367774;-0.259002,0.08825622,1.9778581;-0.28589997,-0.016834088,2.148462;-0.30449495,-0.05081641,2.2068553;0.14487174,0.3227838,1.9733845;0.19696772,0.08775839,2.0313127;0.19734895,-0.074735016,2.151082;0.19667405,-0.13081504,2.1938272;-0.092553556,-0.05100994,1.8802096;-0.09879341,-0.5111388,1.94058;-0.11736157,-0.7933605,1.8870095;-0.11770869,-0.846446,1.7800229;0.06412347,-0.048684504,1.912066;0.11380399,-0.4693686,1.8050996;0.14999565,-0.7810653,1.7903302;0.16631289,-0.82262033,1.6950542;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2126;-0.018352242,0.028226618,1.9085824;-0.025691872,0.09032858,1.9637369;-0.031745285,0.44804466,1.9594649;-0.038554907,0.6457083,1.9435582;-0.20257956,0.32059178,1.9373108;-0.26109713,0.08819737,1.979908;-0.28748885,-0.017588176,2.1491084;-0.30454215,-0.05386757,2.2083166;0.14328346,0.32246011,1.9737432;0.19446707,0.08681751,2.0315733;0.19811897,-0.07522768,2.1510494;0.19853683,-0.13194117,2.1931071;-0.094322756,-0.05126381,1.8813218;-0.10104675,-0.50789857,1.9361917;-0.096985556,-0.7726421,1.9163773;-0.10723036,-0.77428603,1.8305361;0.062423356,-0.049101677,1.9128901;0.11318946,-0.4690145,1.8034439;0.15054138,-0.7811736,1.7893633;0.16704184,-0.82273763,1.6943456;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2158;-0.019943753,0.027738387,1.9092627;-0.027226098,0.08986435,1.9643751;-0.03351878,0.4471607,1.9597245;-0.040356714,0.6449329,1.9430469;-0.20425132,0.3203067,1.9380492;-0.26384583,0.08771703,1.9829298;-0.2900045,-0.019752847,2.1504006;-0.30463496,-0.056772526,2.2095938;0.14174345,0.3218875,1.9740243;0.19231082,0.08553693,2.0314448;0.19897397,-0.07503612,2.1526682;0.2021915,-0.124622084,2.1997435;-0.09588659,-0.05164853,1.8821664;-0.10333115,-0.5055348,1.9290911;-0.09454476,-0.7750207,1.9166876;-0.099846266,-0.7948973,1.8230602;0.060830135,-0.049684122,1.9133782;0.11142494,-0.46984687,1.8031459;0.15061963,-0.7815235,1.7888387;0.16723512,-0.82313955,1.6940179;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2189;-0.021362012,0.027143115,1.9097058;-0.028542541,0.089276716,1.9648261;-0.03512066,0.44618368,1.960047;-0.042053413,0.64406323,1.9426813;-0.20593263,0.31975147,1.9390113;-0.26530087,0.08739438,1.9845783;-0.29148245,-0.020875815,2.151219;-0.3048516,-0.058906037,2.2107112;0.14043602,0.32126978,1.9742124;0.19039239,0.08372204,2.0305934;0.20087488,-0.07433089,2.1549387;0.20599893,-0.11721402,2.2062325;-0.09727891,-0.05215626,1.8827724;-0.105015256,-0.50400585,1.9227037;-0.076906115,-0.7651254,1.9474301;-0.09605574,-0.75767654,1.8634646;0.05935574,-0.050400294,1.9135009;0.10924985,-0.47129565,1.803659;0.15025973,-0.7819444,1.7884885;0.16684182,-0.8236397,1.6938876;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2220;-0.022568736,0.026555197,1.9099501;-0.029622877,0.08869188,1.9651121;-0.036437433,0.4453148,1.9603359;-0.04367192,0.6431652,1.9424438;-0.20738555,0.31918636,1.9399921;-0.266689,0.08687152,1.9863439;-0.2921724,-0.023626337,2.1519868;-0.30415353,-0.06175894,2.2114646;0.13933307,0.32068497,1.9742978;0.1891436,0.08205127,2.0296803;0.20793267,-0.06736206,2.1636298;0.20806874,-0.10967519,2.2132692;-0.098421924,-0.052641343,1.8831881;-0.10605582,-0.50307214,1.91832;-0.07018898,-0.7613696,1.9591236;-0.09659947,-0.7396624,1.8838929;0.058015663,-0.051127337,1.9132981;0.10733004,-0.4726508,1.8043683;0.14951238,-0.78229713,1.7882444;0.1658736,-0.8240752,1.6938946;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2267;-0.023544185,0.026053036,1.9100721;-0.030471837,0.088182665,1.9652917;-0.037491474,0.4445872,1.9605976;-0.045002572,0.64244485,1.9423225;-0.20858508,0.3186721,1.9409045;-0.267505,0.08665116,1.9873601;-0.29248673,-0.025269037,2.152336;-0.30318308,-0.064462624,2.2118464;0.1384635,0.32019877,1.9743207;0.1884416,0.081035584,2.0290473;0.21159849,-0.06458746,2.1668596;0.20901257,-0.10748227,2.2150977;-0.09932966,-0.053055942,1.8834662;-0.10704093,-0.50248545,1.9138566;-0.06662755,-0.75935024,1.9650985;-0.100581124,-0.73040134,1.8955065;0.056884866,-0.051751994,1.9129289;0.10578007,-0.47369468,1.8050499;0.14859356,-0.7824602,1.7880638;0.16463819,-0.82428014,1.6939701;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2298;-0.024335863,0.025622172,1.9100984;-0.031117914,0.08774937,1.9653919;-0.038323283,0.44400045,1.9608253;-0.04618473,0.6419035,1.9423448;-0.209594,0.31820774,1.9417675;-0.26817298,0.08641453,1.9883156;-0.292572,-0.027041567,2.1527312;-0.30248877,-0.066326186,2.2121952;0.1376569,0.3196973,1.97416;0.18809699,0.08006568,2.0283034;0.21406958,-0.06412585,2.167739;0.2074752,-0.094495416,2.200326;-0.1000513,-0.053409524,1.883642;-0.10773752,-0.50218433,1.9105085;-0.06416448,-0.75795096,1.9691579;-0.103789866,-0.7254513,1.9020474;0.055931266,-0.05227809,1.9124207;0.104559265,-0.47443566,1.8056422;0.14767441,-0.7824283,1.7878172;0.16333856,-0.82421553,1.6939183;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2329;-0.024978394,0.02524761,1.9100465;-0.03160079,0.08737839,1.965429;-0.038971417,0.4435327,1.9610127;-0.04722378,0.64147747,1.9424592;-0.21043243,0.3178101,1.9425764;-0.2686436,0.08626672,1.9890599;-0.29257664,-0.028338406,2.1530461;-0.3019279,-0.067707166,2.212456;0.13683048,0.31913245,1.9737103;0.18807976,0.07920504,2.027067;0.21617475,-0.06330414,2.1683147;0.20631686,-0.08606835,2.188488;-0.1006188,-0.053710535,1.8837446;-0.10813692,-0.50196487,1.908353;-0.06438649,-0.7542733,1.967281;-0.11338945,-0.72521293,1.9001045;0.05512818,-0.05271471,1.9117764;0.10369163,-0.47488043,1.8060211;0.1471007,-0.7821861,1.7873375;0.16248679,-0.823834,1.6935279;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2361;-0.02549325,0.024930717,1.9099479;-0.031961184,0.08706637,1.9654251;-0.03947877,0.4431861,1.9611665;-0.04826989,0.64115995,1.9426641;-0.2111175,0.31746772,1.9433132;-0.26897442,0.086165145,1.9896646;-0.29265842,-0.029042708,2.1533759;-0.30161843,-0.06852313,2.2127247;0.13613139,0.31866252,1.9731469;0.18836083,0.07837976,2.025694;0.21799703,-0.06218405,2.1689427;0.20633487,-0.0859414,2.1867664;-0.101063296,-0.05396434,1.883801;-0.10840001,-0.5018109,1.9068447;-0.06584312,-0.75091004,1.9632974;-0.12275813,-0.72940034,1.8958906;0.054470103,-0.05305629,1.9110017;0.103143334,-0.47508177,1.8060548;0.14684844,-0.7811414,1.7852682;0.16192809,-0.8223426,1.6914169;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2392;-0.025911516,0.024667135,1.9098159;-0.03222515,0.0868099,1.9653916;-0.03989295,0.44294184,1.9612919;-0.04920237,0.6409609,1.9429088;-0.21173835,0.31717736,1.9440863;-0.26920992,0.08622773,1.990187;-0.2926572,-0.029543143,2.1535897;-0.30121207,-0.06918642,2.21293;0.1354884,0.31827244,1.9724253;0.18887447,0.07755532,2.0241158;0.21949598,-0.06114702,2.1693356;0.20638698,-0.08721878,2.1862;-0.101413645,-0.054177552,1.883824;-0.108580135,-0.50170636,1.9057546;-0.06766769,-0.7482404,1.9589154;-0.1288649,-0.73323435,1.8917756;0.05393885,-0.053299483,1.9102019;0.102726504,-0.47475597,1.805286;0.14675304,-0.77940565,1.7824243;0.1614463,-0.82023656,1.688615;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2423;-0.026256625,0.024453888,1.9096521;-0.032414023,0.08660354,1.965332;-0.040223744,0.442783,1.9613911;-0.05015865,0.640858,1.9432291;-0.2122694,0.31694898,1.944839;-0.2692203,0.08672917,1.9911283;-0.29256126,-0.029744707,2.1540477;-0.30092964,-0.06955846,2.213191;0.1348618,0.317977,1.9714602;0.18951185,0.07683212,2.0222223;0.2207182,-0.060085632,2.1694307;0.20622753,-0.08832899,2.186745;-0.101692855,-0.054351486,1.8838248;-0.1087096,-0.50160706,1.9049876;-0.06834884,-0.7476668,1.9574085;-0.12834029,-0.7380546,1.887078;0.05349959,-0.053433806,1.9093204;0.1025256,-0.47383717,1.8036124;0.14702159,-0.77681816,1.778026;0.16121157,-0.81706786,1.68413;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
